citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Verona,JO2GVF44UT7FIC5S,Van Driel,32,Darrin,false,Criminale,Maschile
Florence,3LJMR739TSS5VNT1,Martensen,16,Kylen,false,Criminale,Maschile
Milan,11J420T510NV1WJ0,O'Lennane,82,Ernaline,true,Criminale,Maschile
Milan,CAOS1SRYUHJ6SK66,Frankema,51,Torrin,true,Criminale,Maschile
Palermo,H79S7F340RI854E9,Dundredge,66,Anatol,false,Vittima,Femminile
Venice,X0NDS4TO2V3EB206,Scardifeild,35,Gherardo,true,Criminale,Maschile
Verona,2I4V0VW0TC4T7UJS,Spraging,74,Silvie,true,Vittima,Maschile
Venice,T07V18P34U2SX381,Capener,29,Kim,false,Criminale,Maschile
Bologna,373B75T0V2V1H06P,Keady,81,Tricia,true,Vittima,Maschile
Rome,OJWJ3J2K2M64XQ15,Sugarman,61,Franciska,true,Criminale,Femminile
Venice,MP608761Z8U9U25C,Winckworth,53,Freddie,true,Criminale,Maschile
Verona,M3A7V9204278361V,McGregor,68,Herta,false,Criminale,Femminile
Palermo,26OFWKG95LA755W3,Mickan,16,Mellicent,true,Vittima,Maschile
Genoa,9P2356018I1GX9XQ,Brettor,24,Myrwyn,false,Vittima,Maschile
Genoa,2LY59W74E9WJ8OEZ,Lempenny,52,Maddy,true,Criminale,Femminile
Genoa,83SXQAJZLL186NLB,Fidgeon,47,Jolie,true,Criminale,Femminile
Florence,8P4UL5QP80D62SPG,Fewless,76,Daron,true,Vittima,Maschile
Venice,35S41O2SJ2R98HYD,Heck,87,Allix,false,Criminale,Maschile
Naples,N4MY7KTFR80YKLXF,Veale,89,Dall,false,Criminale,Femminile
Venice,4502INN3T6I8AW4Y,Duck,23,Preston,true,Criminale,Femminile
Venice,FLX1F3L9RG9QHE86,Ruggs,30,Astrix,false,Vittima,Femminile
Bologna,0H122H0SOPBT1905,Tomeo,73,Courtnay,true,Criminale,Maschile
Florence,GHZ9MYK96MF74L35,Mossom,76,Vonnie,false,Criminale,Maschile
Verona,WAITT7504QKZ3842,Chartres,63,Thayne,true,Criminale,Maschile
Palermo,V2R6RPC4651QT682,Humpherston,66,Ki,true,Vittima,Femminile
Palermo,Q3EY9A6EPWO1N039,Emmatt,85,Brunhilda,true,Vittima,Femminile
Naples,9U77731OXTE63VS9,Risebarer,85,Oralla,false,Vittima,Maschile
Turin,14CD2S7XY6A2218O,Roman,64,Katya,true,Criminale,Femminile
Bologna,45L840CPXPB9B960,Hackford,82,Deeyn,true,Criminale,Maschile
Venice,CXDJ1122LE8H071R,Woollacott,37,Rubia,false,Vittima,Maschile
Venice,5997442O13I94DJ1,Ekell,37,Jodi,false,Vittima,Maschile
Milan,57B8E868U8DK36ZZ,Styche,59,Duke,false,Criminale,Femminile
Rome,46KD3VOOIA0R6394,Pash,15,Davie,false,Vittima,Maschile
Naples,43O79439J2T270VT,Antonsson,89,Lorry,true,Vittima,Maschile
Turin,Q4V7474MD499QOT6,Larchiere,63,Gram,false,Vittima,Maschile
Turin,X75WQT85OCAZS0Z9,Estcourt,43,Gearalt,true,Criminale,Maschile
Verona,00WY88MFM437D86Z,Doley,69,Ricoriki,true,Vittima,Maschile
Milan,60571445Q6E4S904,Twinbrow,50,Babs,false,Criminale,Femminile
Venice,QQW4SG6ELW8B10B8,Mahony,27,Louisette,false,Vittima,Maschile
Florence,0Q4VBO55L6405827,Glauber,48,Alwin,false,Vittima,Femminile
Bologna,3826335JI9908JFL,Cleife,38,Vonny,false,Vittima,Maschile
Bologna,8358GI8NXTRV2484,Garz,34,Filberto,true,Criminale,Femminile
Naples,TX629HI5543PM664,McMurraya,34,Roseanne,true,Criminale,Femminile
Naples,941VS7S6NR2PU627,Ende,62,Dominga,true,Criminale,Maschile
Bologna,E14760NA16J2G0F1,Duckham,42,Lenette,true,Vittima,Maschile
Genoa,0O14X1X1U866J28G,Winckles,65,Artemas,true,Criminale,Maschile
Rome,VNFADD1MNED386C1,Marshfield,72,Addy,true,Criminale,Femminile
Venice,RGHOF5917B02LT29,Lett,80,Elita,true,Vittima,Femminile
Milan,AM414UL3K41RQ65Y,Suggate,22,Ernestus,true,Vittima,Femminile
Turin,OJ64U2I1MFJ42TFN,Hulls,53,Darbie,true,Vittima,Maschile
Genoa,OW84046BS9F8V9C4,Caistor,46,Garland,true,Criminale,Femminile
Bologna,NA23S5B7MJNW30BP,McMurdo,33,Karrah,true,Vittima,Maschile
Palermo,Y61C0ZZ9851169I7,Terbruggen,23,Iggy,true,Criminale,Femminile
Venice,N2OZJ493X36169DS,Claige,59,Rani,false,Criminale,Maschile
Rome,V2855XW31E07D2N2,Lampl,64,Rebbecca,false,Vittima,Femminile
Naples,3620XTM83ZRGA13Z,Blasl,69,Ida,true,Criminale,Maschile
Bologna,WWJ582K4E1C72R2F,Fincham,42,Samson,false,Criminale,Maschile
Venice,CF1NX192DJBD8DN7,Cayet,39,Henry,true,Criminale,Femminile
Genoa,U2286006P1AX47IM,Marchi,41,Bradly,false,Vittima,Femminile
Genoa,5GYFGV123F40Q392,Peniman,38,Elyn,true,Criminale,Femminile
Florence,1BTAO7YX50G830P8,Argile,29,Carlin,true,Criminale,Femminile
Genoa,6VT2N70GU65C8276,Lethby,42,Penny,false,Vittima,Maschile
Venice,RCD4N00D9WR623J8,Clooney,87,Veronique,false,Vittima,Maschile
Rome,0H7B7PNS2W00L3XR,Hallahan,82,Lyn,false,Criminale,Femminile
Bologna,9M969D14T36995Y7,Leighfield,87,Marje,true,Criminale,Femminile
Venice,394QRMBUZKPT4122,Sabin,64,Tyne,false,Criminale,Maschile
Milan,AYZ8136DSMF893BN,Robe,85,Brig,false,Vittima,Femminile
Genoa,UP2YT0G04K2HACAM,Hacket,78,Waldon,true,Criminale,Maschile
Naples,D30A81R4ALC95215,Haseman,16,Elana,true,Vittima,Femminile
Rome,7PT146F4NVIRZW52,Ivanchikov,51,Chandler,false,Vittima,Femminile
Palermo,37005U9W04FE5181,Abry,28,Nev,true,Vittima,Femminile
Venice,5RC8ZT54NF5G34TT,Banaszewski,67,Rolland,true,Criminale,Femminile
Bologna,6RDN15MQHHK3C08R,Rannald,79,Vernon,true,Vittima,Femminile
Palermo,X00XDQ2SYA395G9T,Enticott,57,Cariotta,true,Vittima,Femminile
Genoa,J3730I9H41H74920,Billo,73,Tam,false,Criminale,Maschile
Bologna,368K7LSN6F2Z4XLI,O'Scanlon,51,Hansiain,true,Criminale,Femminile
Milan,665W3S58R9D45606,Fydoe,65,Brade,false,Vittima,Maschile
Rome,P9YV67SLF9F0GSL9,Stickells,66,Hamid,false,Vittima,Maschile
Verona,5C28LZF5424J918L,Couth,36,Karalee,true,Criminale,Femminile
Florence,O6FN0JK0NI707H2D,Truran,41,Erasmus,true,Vittima,Maschile
Florence,H451OL7Y98FDST06,Eicheler,14,Boigie,false,Vittima,Femminile
Genoa,TZT0I2C2428N8AL3,McIllrick,34,Lanette,false,Criminale,Femminile
Venice,LIF86BV9P82587S4,Drage,37,Mateo,false,Vittima,Maschile
Genoa,HYO8Z88HAL8M9MMW,Farrant,72,Melody,false,Criminale,Femminile
Verona,970QU4JRW5SYM12W,Aizkovitch,46,Willi,true,Criminale,Femminile
Bologna,WI653V0LHTZ05861,Berthon,60,Ignatius,false,Vittima,Femminile
Milan,55ZC9N4W150A9E3G,Elner,84,Bonita,false,Vittima,Femminile
Verona,7J2NY2K60R6U9JI3,Szymaniak,53,Adelheid,true,Vittima,Maschile
Florence,21OMR09971K9LA3Y,Soan,14,Silvana,false,Criminale,Maschile
Rome,4848Y42YJX6TPV4C,Sprigging,65,Elnora,true,Criminale,Maschile
Naples,3Z53N1119PKFM5F1,Hazlehurst,20,Clemmie,false,Criminale,Maschile
Rome,DC4N9FMSMX6I9WMA,Beslier,67,Ilario,false,Vittima,Maschile
Genoa,292V3O3J2YY0IV2T,Pescod,74,Maure,false,Criminale,Maschile
Naples,45199Q2A9CLS0U47,Cuerdall,49,Blair,true,Vittima,Maschile
Venice,10954R1BI00D9I5Y,Bonnefin,79,Tasia,true,Vittima,Maschile
Venice,HLK6M2TSTO1K6S4L,Farnsworth,74,Annelise,false,Criminale,Femminile
Turin,MW2E664QOW6M9X5F,Kennard,58,Genia,false,Criminale,Femminile
Verona,650W9FD1Z592L36H,Causton,89,Jock,false,Vittima,Femminile
Rome,4QDSP4JA7M12F496,Barry,42,Gale,false,Criminale,Maschile
Verona,GU8IE5SG1AMAW9UH,Kirgan,86,Jaquenette,true,Vittima,Maschile
Rome,Z41W08NQAST14G00,Suffe,23,Kim,false,Vittima,Femminile
Genoa,IHVZ4GRQ98ZS79DE,Morecombe,44,Cissy,true,Criminale,Femminile
Rome,323DL48D52ABM0E3,Keesman,87,Bernhard,false,Vittima,Femminile
Naples,Z98J08M35I0T3JU1,Ledster,71,Bennett,false,Vittima,Maschile
Naples,82B1SM6XAB0Z2O56,Finey,65,Domeniga,false,Criminale,Femminile
Naples,23QLUGVBDOJ2CDCU,Purry,57,Emelyne,true,Vittima,Maschile
Genoa,S3SM24AZCEK037M6,Jenson,53,Salomone,false,Criminale,Femminile
Milan,JSLP71X6H26O2VS1,Burchfield,83,Angy,true,Vittima,Femminile
Turin,6NBJJ39I920Q618V,Dalrymple,90,Aldus,false,Criminale,Femminile
Milan,EV47UE0YW505X7H4,Parrin,16,Bob,false,Criminale,Femminile
Verona,V809LNXRY21PRAOF,Wearne,66,Amos,true,Criminale,Femminile
Naples,57M80SR33BEJ448W,Mcimmie,62,Findley,true,Criminale,Femminile
Turin,TTG24TJC2HXH7XL4,Rutherforth,68,Wayland,false,Criminale,Maschile
Milan,9OCO4723AP9M43BH,Woollacott,73,Domingo,false,Criminale,Femminile
Palermo,HBIEB10KUS05WV7O,Tamblyn,39,Mersey,false,Vittima,Maschile
Naples,1G3GQ8S505CVK123,Rosenboim,47,Kylen,false,Vittima,Maschile
Verona,4PN2TT342V924974,Haddinton,37,Dallis,false,Vittima,Femminile
Turin,WIUV3F6ZJ82H0J2J,Marwood,18,Ric,false,Vittima,Femminile
Genoa,KK5U77WCZ64XW7NY,Ricci,85,Marve,false,Criminale,Maschile
Bologna,8R3I71018J3GBUN2,Grason,63,Byrle,false,Vittima,Maschile
Venice,L38Q7LT42NH2904D,Nehl,63,Janeta,false,Criminale,Maschile
Genoa,2033X6971625J32H,Tunna,20,Hugues,false,Criminale,Femminile
Turin,CP51RM24P56BXQ49,Ferraron,77,Hubert,false,Vittima,Femminile
Venice,9W5M4BHH0IC55GWI,Kinvig,59,Ardelle,true,Criminale,Maschile
Venice,YA2FD343V78MIEBR,Wassung,59,Yvor,false,Criminale,Maschile
Florence,6T135F7T492P5D3W,Sprionghall,21,Tracie,false,Criminale,Femminile
Florence,M5OU58S1HR1VTQ62,McRinn,57,Tani,true,Vittima,Femminile
Bologna,A3FF33ODF80Q260A,Amiss,76,Gideon,false,Criminale,Maschile
Genoa,260N5N580EH1555L,Gentile,15,Crystal,true,Criminale,Maschile
Genoa,DBKQ78O5TNWU7KGD,Benedit,31,Kory,false,Criminale,Femminile
Genoa,XP71JUB061768U40,Goulter,39,Lonna,true,Criminale,Femminile
Milan,100XOLHE14E90482,Cuphus,75,Gregor,false,Criminale,Maschile
Genoa,56201185L42F5O94,Bennetto,68,Thorin,true,Criminale,Maschile
Venice,06CO0MJG5Z85550Q,Harkess,90,Robby,true,Criminale,Femminile
Verona,4K614C0W28948W09,Bondley,66,Rhett,true,Vittima,Femminile
Venice,2GBZARA7UR5A4456,Maffini,20,Mira,true,Criminale,Femminile
Genoa,K84ACXA6NU74503A,Callis,72,Theodore,false,Criminale,Maschile
Milan,WRK443DVKOVI35UJ,Haycock,18,Tracie,false,Vittima,Maschile
Verona,21INE60X06QJ0VY6,Wonfor,66,Mellicent,false,Vittima,Femminile
Bologna,H7IX37AB498XM261,Durrant,36,Augustina,true,Vittima,Femminile
Turin,0HCC0OA88NP5K7I8,Cadany,83,Nikola,false,Criminale,Femminile
Naples,114K2V001107QRXU,Tomaszynski,14,Vivi,false,Vittima,Femminile
Naples,I91J4R46IX8AU8C5,Island,44,Leroi,false,Criminale,Femminile
Milan,LI8QA0444T96INLB,Brunke,45,Kimberley,true,Criminale,Femminile
Palermo,I2E7G7J9HGR4OMO8,Clerke,24,Tressa,false,Criminale,Maschile
Turin,4MD4WQAZO5RVM50U,Mees,20,Barri,true,Criminale,Maschile
Genoa,34Y2E779MB2S2B48,Bloan,32,Creigh,false,Criminale,Maschile
Turin,G932A9Q3N1KC82O5,Roycraft,27,Lorianna,true,Vittima,Maschile
Turin,U3SP6ISB58AU69ZU,Fairlie,60,Serena,true,Vittima,Maschile
Milan,VWF58WZW8N5938SW,Rosenstein,44,Susannah,true,Vittima,Maschile
Genoa,63EO39MPD69M052E,Bonome,88,Travis,false,Criminale,Maschile
Bologna,2OH243WYPFO8W0O5,Bainton,39,Kahaleel,false,Vittima,Femminile
Genoa,DB5D9C0C3A203FN8,Briggdale,61,Daphna,true,Criminale,Maschile
Venice,6HV67HNO6BGG5861,Tipple,85,Daphna,true,Criminale,Femminile
Venice,BNC92L58N7850TB9,Derricoat,25,Hanan,true,Criminale,Femminile
Palermo,X4EJGJ46OAOJ6241,Chittleburgh,54,Ella,false,Vittima,Maschile
Florence,2XS9049Y5V6KAOZ4,Evequot,82,Pen,true,Vittima,Femminile
Rome,13H26H27019V244I,Collerd,50,Wolfy,true,Criminale,Femminile
Florence,42DNQ1PKS09X837C,Cubuzzi,42,Druci,false,Criminale,Femminile
Milan,4HF9GF0L92181280,Casaroli,54,Hiram,true,Vittima,Femminile
Venice,1KN3JBW03Y4T231P,Scramage,24,Trueman,false,Vittima,Maschile
Venice,7YQD65FQ7KE266FJ,Broadbury,55,Montgomery,false,Criminale,Maschile
Florence,B96606G0BFYYBL8V,Anthoney,82,Timmy,false,Vittima,Femminile
Verona,9030E0O94I7S333T,Benoi,78,Minny,true,Vittima,Maschile
Naples,330Q47QGUE53NOK2,Ruppel,76,Darla,false,Vittima,Femminile
Rome,5SXD2G95A160P834,Bursnell,68,Friederike,true,Vittima,Maschile
Palermo,7A5HG36JLTSL7PLV,Earwicker,90,Barty,false,Criminale,Maschile
Milan,BKY73G6L0SIY181T,Schleswig-Holstein,25,Cairistiona,false,Vittima,Maschile
Verona,TP30TS4BLCUFSR7M,Tivers,59,Gael,false,Vittima,Maschile
Naples,3TYLFR0870K0908H,Giorgiutti,25,Celeste,true,Criminale,Femminile
Milan,3MC7050057XNZFWA,Geill,47,Tobye,false,Criminale,Maschile
Milan,33T85J9HS21503VM,Wallis,33,Hall,true,Vittima,Femminile
Verona,1YVW8C0I77YA2136,Seegar,86,Nikola,false,Vittima,Femminile
Verona,0O9DD8QHS581B46O,Grimwad,87,Guenna,true,Criminale,Maschile
Turin,C1VL90144EH0085A,Schrinel,56,Alidia,true,Vittima,Femminile
Florence,SR1415481M28S04X,Hospital,50,Elisha,false,Vittima,Femminile
Verona,PZJT20WMVN1OM878,Eshmade,51,Caren,true,Criminale,Femminile
Venice,X15FT8JEJE39XNU5,Godrich,77,Storm,false,Vittima,Femminile
Genoa,XFO12807M6DK9327,Beetlestone,18,Karney,false,Criminale,Maschile
Florence,W95CT6GM6942B1EL,Aberkirdo,53,Lane,true,Criminale,Femminile
Naples,63EO7VH54C358400,O'Heffernan,44,Lloyd,false,Vittima,Maschile
Rome,LGIU227DUZ7VGUGS,Graveney,79,Susannah,true,Vittima,Femminile
Genoa,8526TYR941WJ368P,Welds,51,Gaelan,false,Criminale,Maschile
Bologna,R3K5C2O1UJ374IFF,Schaffel,60,Brena,false,Vittima,Femminile
Florence,DJN01H562OOMFSOK,Gerok,41,Mellisent,true,Vittima,Maschile
Naples,P2WEX94ZAA535Y57,Abisetti,48,Antons,true,Criminale,Maschile
Palermo,F77T6VVK3TKT41T3,Horlock,72,Clarence,false,Vittima,Femminile
Rome,Y8HBM3H92Z7M98FL,Allardyce,68,Goran,true,Vittima,Maschile
Florence,YI5C8Y84R1LIU0MV,Gauchier,16,Morton,false,Criminale,Femminile
Rome,1T527IK09JKG23Z1,Vayro,52,Nariko,false,Criminale,Femminile
Naples,60TQASDSIN88F272,Jacobsson,22,Rob,true,Criminale,Femminile
Palermo,558S85K7D9M68J0V,Fenty,36,Andi,false,Vittima,Femminile
Milan,VN0BU449Q535T583,Bridle,48,Sigismundo,false,Criminale,Femminile
Venice,0DYK89HH3O5Q16EL,Ferryman,72,Jo-anne,false,Criminale,Femminile
Florence,X0QE401E717XO024,St Clair,62,Virgie,false,Criminale,Femminile
Florence,MHA5KCP10OL4P5JT,Crassweller,88,Lizzy,false,Vittima,Femminile
Palermo,4K31RR08J7JHVU4K,Winward,40,Sidoney,true,Vittima,Femminile
Florence,C6VEW56578E5L885,Risom,43,Nichole,false,Vittima,Femminile
Milan,P3M021KI4J8705P5,Riccardini,56,Booth,false,Criminale,Femminile
Florence,EG4GHGWBSL25DN66,McCart,71,Free,true,Criminale,Femminile
Genoa,3A4OIYD53U45TD4X,Mountlow,78,Johnath,false,Vittima,Femminile
Verona,4820A2Q45T6W95BK,Jozsa,38,Bourke,false,Criminale,Maschile
Bologna,2U8CG1H7REX1B7GK,Mountford,90,Barby,true,Vittima,Maschile
Naples,D8ZIEQV7BD9HP650,Cockram,60,Nessa,true,Vittima,Maschile
Turin,1JHSY673RAC4VUG1,Jent,61,Xaviera,false,Vittima,Femminile
Venice,722L5Q02MTO0CR9Q,Braunfeld,29,Deeyn,true,Criminale,Maschile
Naples,EM20DSL0L7Z5T57J,Bande,27,Shaun,true,Criminale,Femminile
Naples,5B71WLNRP6U24Z31,Archdeacon,75,Wilmer,true,Criminale,Maschile
Naples,O6N0F84ZLF3J63IW,Rawlyns,36,Costa,true,Criminale,Femminile
Rome,9XHXFO5GRUIPWMPE,Rosini,55,Evelyn,true,Vittima,Femminile
Venice,34LH15I41BAERD0R,Andriesse,56,Katrine,false,Criminale,Femminile
Turin,OH68B5M9M42OVEC6,Nisbet,44,Dianne,true,Vittima,Femminile
Florence,2IMDW80KONCH16P7,Scarrisbrick,37,Marsiella,false,Vittima,Maschile
Venice,J6CHB73EJL01VR7L,Bissett,73,Teddie,true,Criminale,Maschile
Florence,9CSO6L7P2GYVD4WX,Labbet,65,Kit,false,Vittima,Maschile
Naples,KM34G8R7371Y1RA5,Perton,28,Drusi,true,Vittima,Maschile
Genoa,9SAM492GR0HU664M,Badwick,35,Teodoor,false,Criminale,Femminile
Turin,3V5235H7Z7A2314R,Zanre,30,Stanislaus,false,Vittima,Femminile
Milan,KV37V9BVA44PIY25,Oattes,36,Tedman,true,Criminale,Femminile
Milan,6Y5NZYGRPG638284,Bangle,28,Bertrando,false,Criminale,Femminile
Verona,GH0KN3234Q2493FF,De Ambrosi,21,Kenyon,true,Criminale,Maschile
Verona,AB4ZZ62LS222FJO8,Harmeston,51,Doria,false,Vittima,Maschile
Rome,7GS1Y0KE5I88882P,Poynser,41,Clayson,false,Vittima,Maschile
Palermo,5MQITA8S210J263K,Colleford,47,Madlin,false,Vittima,Maschile
Turin,SC1S86505VBF3O8T,Di Gregorio,16,Webb,true,Criminale,Femminile
Naples,H738XEM4J588SV77,Twelftree,78,Molli,true,Vittima,Maschile
Florence,ZVLKWP8M26MXB7L1,Goodings,14,Paige,false,Vittima,Maschile
Palermo,H253Y8XA66BP7W0Y,Mackie,33,Lyman,false,Vittima,Femminile
Venice,XRO4PQ758N2IY08H,Whear,55,Korry,true,Criminale,Maschile
Naples,934YIDG8OF5WX887,Emeny,87,Amby,false,Vittima,Femminile
Verona,33H076FB6ZLR0MN4,Casetti,80,Lyndell,true,Criminale,Femminile
Turin,79BV8XUI4V6FFS47,Phillcock,42,Ebonee,true,Criminale,Maschile
Palermo,JWD2WP7HB206HBBR,Verrillo,87,Gregor,true,Criminale,Maschile
Rome,05E438N8QR68M345,Lomen,64,Arne,true,Criminale,Femminile
Milan,ID30ABM1V18359WP,Clewarth,51,Willamina,false,Vittima,Femminile
