citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Naples,B081T9209CO98IS0,Banbrick,86,Parke,true,Criminale,Femminile
Venice,5WP07Z1N07277LMA,Vanns,41,Chadd,true,Vittima,Maschile
Bologna,HPUK68J6SZUW829M,Anselmi,70,Renault,true,Criminale,Femminile
Bologna,650HSZ94JQ822Q5O,Bletsoe,80,Ryun,true,Criminale,Maschile
Venice,O092N7W1E3Y1F2S4,Fawson,46,Colleen,false,Criminale,Femminile
Rome,92VA70K9L8IY31PR,Iggo,69,Erna,false,Vittima,Femminile
Naples,LY0Y8558T08R3S6N,McKue,78,Philbert,false,Vittima,Maschile
Florence,7T9OH084K46O4Y19,Peat,30,Ailbert,false,Criminale,Maschile
Naples,B10385WM04UU7RD9,Abbett,88,Hanson,true,Criminale,Maschile
Verona,DT4PS40C7KDH178F,Cajkler,25,Riordan,false,Vittima,Maschile
Rome,S0B6RA108DOG3V93,Inde,51,Olympie,false,Criminale,Maschile
Venice,E2301709P8VZ4A54,Feacham,25,Harri,true,Criminale,Maschile
Rome,2IE1B43BRI49X3LP,Mapplethorpe,64,La verne,true,Criminale,Femminile
Bologna,Z4W6K3SF25O609XF,Heymes,80,Antony,true,Vittima,Femminile
Rome,8A9LJX5B9FMW3TB7,Oliphard,38,Tymothy,true,Criminale,Femminile
Palermo,3T1EQ6K8C3OHYG2T,Jakubiak,87,Ingrid,true,Criminale,Maschile
Bologna,M7JX0VV3C6D9T9WQ,Strutton,55,Mabel,true,Criminale,Maschile
Naples,5O4119CG4DN61438,Soar,21,Maiga,true,Vittima,Femminile
Turin,HX57Q36CXT2JP977,Clarke,73,Kira,true,Vittima,Femminile
Venice,O916S339KAJ1MF44,Pretti,58,Nataline,false,Vittima,Femminile
Bologna,JT863V306J0UQNZV,Glazer,64,Zenia,true,Criminale,Maschile
Verona,4X9095RO3P936JJ3,Cropp,34,Ivar,true,Criminale,Femminile
Florence,14WJKBU23QMBDVE1,Blodgett,83,Darwin,true,Vittima,Maschile
Florence,G2Y95GA00E17VC74,Thackston,18,Cooper,false,Vittima,Maschile
Naples,319PAJOX452U3I82,Decreuze,77,Jorry,false,Criminale,Femminile
Florence,B1S843LH2PSJH6H9,Chesshire,46,Kimbell,false,Vittima,Maschile
Turin,AAZP7JJW0TMGVY13,Load,15,Nollie,true,Vittima,Femminile
Rome,533B145DTP8KNAXF,Cozens,48,Jocelyne,true,Vittima,Maschile
Genoa,4V9444S2G9J2ATS4,Whitloe,90,Jewell,true,Criminale,Femminile
Rome,KDE02468Y29U1AT0,Compston,45,Lamond,false,Vittima,Maschile
Verona,H9A0E5P666VUFUD6,Lamdin,24,Harp,false,Criminale,Maschile
Turin,V6HGRSL60U3VKNOJ,Longstaffe,41,Kaycee,false,Vittima,Maschile
Florence,MFFC6K5T320S1AK5,Weal,82,Lucy,false,Vittima,Femminile
Milan,L745TQ5O2T8US1JX,Vaudin,87,Arne,false,Vittima,Femminile
Turin,M288M2S6U47ARW5S,Turfin,83,Miguelita,false,Criminale,Maschile
Bologna,3OJ881I6035V9915,Briat,61,Ogdan,true,Criminale,Femminile
Verona,4CW7J7ENTF5Q08U2,Petley,50,Coleman,false,Criminale,Femminile
Bologna,8467JC3G38C04280,Florentine,70,Eduardo,true,Vittima,Femminile
Palermo,7965B009UQPW2CS6,Ubsdall,75,Ethe,false,Criminale,Femminile
Florence,AB1MBFJM0KG5282Q,Januszewicz,75,Hollyanne,false,Criminale,Femminile
Rome,LO49JT556Y8Q4GB9,Goroni,43,Reine,true,Vittima,Maschile
Genoa,70THOHMO271SY98Z,Scini,49,Kipp,true,Vittima,Femminile
Palermo,A35Z61JZHVLCTYM4,Whether,39,Clay,false,Vittima,Maschile
Rome,M7W1Z2MCH54DEV38,Walcar,61,Cherise,true,Criminale,Maschile
Naples,IA3I10IS1D9U97WS,Espinal,51,Tracie,false,Vittima,Femminile
Palermo,QHWWS9T3MZV65F35,Gladstone,90,Micky,true,Criminale,Femminile
Venice,HPN542J530CF54QR,Goring,14,Susi,true,Criminale,Femminile
Rome,0DEO7G3WJ4071982,Ellar,34,Zabrina,false,Vittima,Maschile
Palermo,266Y06PY9U0742ID,Cuschieri,49,Deena,true,Criminale,Femminile
Florence,RL9LBJR8EI4VP43Y,Taaffe,30,Anatollo,false,Criminale,Femminile
Naples,6SV56J7N21N1882V,Guilbert,33,Cole,true,Criminale,Femminile
Genoa,J0V1BJ9WUSBF23MG,Fockes,53,Durward,true,Vittima,Femminile
Milan,833S762TG5687OK1,Chaldecott,16,Beatrix,false,Criminale,Maschile
Naples,8712Z0JZEZ8DF34A,Korbmaker,36,Gothart,true,Criminale,Femminile
Palermo,PV902L63FQMA40Z4,Iggalden,76,Meghan,true,Vittima,Maschile
Rome,L2YG84Z243782B35,Stut,18,Angela,true,Vittima,Femminile
Genoa,RZC582Q3WVUIU612,Garrood,64,Staford,true,Criminale,Femminile
Florence,G2LY03MJTQZKP231,Ridoutt,77,Rubin,true,Criminale,Femminile
Venice,8G4T9OJ8JB10I85E,MacLleese,44,Minette,false,Criminale,Maschile
Bologna,5Q11YD6M3B56PW78,Brackpool,43,Erinn,false,Vittima,Maschile
Florence,K613J68TWJIW3W5I,Coyett,72,Gypsy,true,Criminale,Femminile
Rome,2GQ16Q3NZQ4WXH0M,Holliar,43,Kendall,false,Vittima,Maschile
Bologna,4MH0S5C3C1427P1G,Vorley,15,Kimball,false,Vittima,Maschile
Rome,90DQ0JF218KY9CP5,Livingstone,51,Nikolaos,true,Vittima,Femminile
Rome,82EOADVJ14X7OR3A,Kimmins,34,Eddy,true,Criminale,Femminile
Genoa,PG48XC5E4M74E604,Giovanizio,67,Brucie,true,Vittima,Femminile
Rome,3IGRB4PPS00SWB07,Heisler,49,Shirline,true,Vittima,Maschile
Naples,SS9J5CUKSACX0N1B,Yarwood,79,Cherilynn,true,Criminale,Maschile
Bologna,84B2K3DHP6RM1N15,Wyeld,15,Wally,true,Criminale,Femminile
Genoa,X3LG0S1T2INYZ52V,Wildsmith,71,Wynn,false,Vittima,Femminile
Bologna,96KK1NI7ZW21669M,Woodings,33,Garreth,true,Vittima,Maschile
Naples,66H03NPIIHWX2Q0U,Hamley,23,Sondra,true,Criminale,Maschile
Venice,1AZBOO7719AYRCAA,Di Lucia,36,Spenser,false,Vittima,Maschile
Turin,6HGERNZA5GJ08IZQ,Massow,56,Moria,false,Vittima,Femminile
Milan,84O3356T4DXP5T46,Ciobotaru,14,Huey,true,Criminale,Maschile
Florence,5B8H26IC1QQ7IW5H,Vedeniktov,69,Angele,true,Vittima,Maschile
Venice,2S824332X8Z39IW6,Smewings,30,Modestine,true,Criminale,Maschile
Genoa,9RP39K41M04M8X9D,De Filippis,26,Romonda,true,Criminale,Maschile
Florence,OVYU7S963926MVG3,Marginson,63,Germaine,false,Vittima,Maschile
Naples,L1425UWA8J5WS6K5,Winterton,47,Hynda,true,Vittima,Femminile
Florence,882BC9PC0LMI4M11,O' Connell,47,Claudetta,false,Vittima,Maschile
Verona,TJ69GGV6AYK41G83,A'Barrow,27,Rodi,true,Criminale,Maschile
Genoa,K33JMV0OTT250424,Delicate,14,Corabelle,false,Criminale,Femminile
Turin,98K6FTCN571F2277,Berthouloume,89,Leonora,false,Criminale,Maschile
Milan,9341G9H7ZL5SDQ24,Arnal,81,Corabel,false,Vittima,Maschile
Verona,DDH8I0T2JE27L7KT,Chalkly,41,Willie,false,Criminale,Femminile
Genoa,82V168HTXJW5PKZ0,Cattellion,43,Laverna,false,Vittima,Femminile
Florence,AB50O3VJSYR22518,Trevino,86,Janeen,false,Vittima,Femminile
Verona,919X369D80Y3DV1D,Duinbleton,46,Beth,true,Criminale,Maschile
Venice,7A392ZY78T390N89,Cardoo,33,Clarey,false,Criminale,Maschile
Turin,S4374PIHNX86478D,Thing,31,Theresa,false,Vittima,Femminile
Palermo,0RB6S9VORAZ43IWJ,Pane,17,Jaimie,true,Criminale,Femminile
Turin,5RA9E2MU187YX5T9,Mudle,27,Brit,true,Vittima,Femminile
Bologna,DR1ML59C4O5BBSWB,Goodrum,22,Lurleen,true,Vittima,Femminile
Bologna,0BSOSQ8II06IY17N,Duker,84,Hallie,true,Criminale,Maschile
Verona,NK3RYG308XIQ0XG6,Oxnam,74,Flem,false,Vittima,Femminile
Turin,0W75M777Y7BV1GK4,Sarch,38,Allyson,true,Vittima,Maschile
Naples,768VMZ8XD48ZG5N6,Josovich,65,Giavani,true,Criminale,Maschile
Genoa,R1034959EZLL43QA,Cunio,90,Ollie,false,Vittima,Femminile
Genoa,6J5DC2ICA41P05X9,McCoish,44,Falito,false,Criminale,Femminile
Naples,4Z2U8SRW5721YC44,Jickells,60,Hanan,true,Vittima,Femminile
Milan,0X8LVBKBXSAQDDC3,Downing,79,Howey,true,Criminale,Maschile
Naples,0R4123B84355F2B0,Lyston,45,Merrilee,false,Criminale,Femminile
Venice,FZSWF7ICX0WIFLE1,McGeady,17,Artair,true,Criminale,Femminile
Florence,K7PPWW17XXF1GUJ5,Eaklee,82,Lenette,true,Criminale,Maschile
Rome,8U23Z85UQP5W6J30,Screwton,79,Clair,false,Criminale,Maschile
Milan,44E72IQX1275QJV2,Philippault,64,Daron,true,Criminale,Maschile
Palermo,788FR02CAL8J5T9Y,Vaud,68,Cherry,true,Vittima,Maschile
Florence,F6U88Q27GH726YRJ,Platts,84,Stephenie,true,Vittima,Femminile
Bologna,BLP1Q77MR08B2ST8,Giblett,21,Mycah,false,Vittima,Maschile
Genoa,PWU7IGK4SJYHEUT1,Esherwood,35,Marjory,true,Vittima,Femminile
Palermo,37ON3ZMXT289YNX8,Peniello,31,Harlene,false,Criminale,Femminile
Genoa,K16CXDIMSXCIMRO6,McGrowther,37,Hillery,false,Vittima,Femminile
Venice,9D5P7RL80FH67E3I,Manass,49,Desiri,false,Criminale,Maschile
Naples,5LPAVWG1093K7N94,Bilfoot,24,Hadlee,false,Criminale,Maschile
Milan,11DV90VBR00OHI24,Giorgeschi,75,Giorgi,true,Vittima,Femminile
Verona,2QQK977R3M93GVD0,Blunn,43,Torre,false,Criminale,Femminile
Turin,1LX467Z502LN036B,Caddan,33,Liz,true,Criminale,Maschile
Naples,C7X5UWV1167984W6,McCorrie,81,Ruthy,true,Criminale,Maschile
Genoa,5BEE7KQM3GK80527,Stiant,43,Arin,false,Vittima,Maschile
Milan,HEN38FQ39790L000,Niaves,33,Lenette,true,Criminale,Maschile
Naples,DVDZ9Q2J9Z3U9PS6,Mockett,78,Eleanore,false,Criminale,Femminile
Venice,666HJ9T0WNG65ZDL,Roscow,69,Lenna,false,Criminale,Maschile
Verona,3P4D0P7Y451O8346,Ringrose,37,Ursala,false,Criminale,Maschile
Florence,18T59I5903P7E3H3,Lamzed,39,Neron,true,Criminale,Maschile
Palermo,TTCQ85RMZ0OHIICU,Goadsby,32,Adrien,true,Criminale,Maschile
Turin,ZNKLYIVGZF501KV6,Unstead,72,Tricia,true,Criminale,Femminile
Milan,GO84H9Y30Q677F2J,Docksey,18,Taffy,false,Vittima,Maschile
Milan,03DO8PKY3BOLN7HK,Maffioletti,62,Clive,false,Criminale,Femminile
Venice,GOY3526008WOPHF3,Eliesco,22,Leyla,true,Criminale,Maschile
Florence,GW3PCW1F59274834,Eburah,42,Ilsa,true,Vittima,Maschile
Naples,B098KE5D0EEV8JT4,Struijs,22,Skelly,true,Vittima,Maschile
Palermo,1QBZ9169F1E16P41,Fitzer,61,Jobey,true,Vittima,Maschile
Milan,74UK49G40MK7U3PK,Lockhead,23,Harriett,true,Criminale,Maschile
Verona,58NR8400L4U36544,Pavia,41,Stella,true,Vittima,Maschile
Palermo,8F1843EE832P4S9M,Thirlaway,42,Cosmo,true,Criminale,Femminile
Verona,WR5VZ52K14UM0T5P,Oag,70,Webb,true,Criminale,Femminile
Rome,8Y1M67X9L4KRR7Y7,Blampey,17,Yevette,false,Criminale,Femminile
Genoa,MZYWSZ5M9B916X22,Puttan,25,Lorinda,false,Criminale,Maschile
Palermo,S2WUEC6S717K2Y35,Huthart,24,Hadria,false,Criminale,Maschile
Bologna,LGB6OJ04AF930J99,Briscow,55,Margalo,true,Vittima,Femminile
Palermo,Q58USP8NUR98038E,Cockcroft,72,Alaric,true,Vittima,Femminile
Turin,H6W897381G3R7K70,Tapson,75,Benton,true,Vittima,Femminile
Genoa,16JJR9Z3P29RBF32,Brill,46,Lawry,false,Criminale,Femminile
Florence,9DO95SO07209R631,Clowney,82,Shalne,true,Vittima,Femminile
Turin,7UIE82E3OO8XW825,Pitney,27,Celle,false,Criminale,Femminile
Naples,G357901ZRW0Q0O89,Dolle,48,Ali,false,Criminale,Femminile
Venice,14224M93D5F34JF5,Crosseland,33,Laura,false,Criminale,Femminile
Verona,40SD5J7KZ743L5J7,Gorgen,17,Byrann,false,Vittima,Maschile
Verona,3892TG2NP3386R78,Bernocchi,72,Abbe,false,Vittima,Maschile
Venice,N7AT9UFKNHOR6491,Humble,34,Kilian,true,Criminale,Femminile
Genoa,7VK30MF5HH5PO0U7,Twinborough,68,Garrot,false,Criminale,Femminile
Bologna,B8Q4WN7L95PRW1SB,Lyne,70,Gun,true,Vittima,Maschile
Turin,YE50WV71C8UYX3CP,Beteriss,66,Sherwynd,true,Vittima,Maschile
Venice,587904410QA2G9VL,Karim,62,Maryanna,true,Criminale,Maschile
Bologna,JFXH6U6Z5381SY6L,Wandless,47,Gorden,true,Vittima,Maschile
Genoa,3662770Z6WWNY88H,Brumfitt,78,Mari,false,Vittima,Femminile
Rome,59LR432IDNH2X45G,Sloyan,50,Agnola,false,Vittima,Femminile
Naples,0L3LDOZ0S72107B5,Chanders,74,Cordelia,true,Vittima,Femminile
Venice,UY3Q6Z4201W1LK24,Jennins,79,Rasla,false,Criminale,Femminile
Bologna,7AQ4TPS8720H0R02,Rannald,31,Vere,true,Vittima,Maschile
Verona,03473Q0AUVK1F7SN,Dumini,80,Sofie,true,Vittima,Maschile
Genoa,X3XRXY4M3GNTVF32,Rossander,73,Halimeda,true,Criminale,Maschile
Palermo,09WY21FTEG8ZP0IZ,Horrell,74,Cassie,true,Criminale,Maschile
Palermo,S309QZP8147U09KT,Muldoon,50,Jeromy,true,Vittima,Maschile
Bologna,UGL647LJ7AA7510Q,Winser,16,Zilvia,true,Vittima,Maschile
Bologna,637SST6T14R2731J,Budd,48,Hiram,true,Criminale,Femminile
Rome,G8DXTP13H2420O4X,Straughan,52,Lurline,false,Vittima,Maschile
Verona,K85YN7TD4L29C618,Groarty,60,Lavinie,false,Vittima,Femminile
Bologna,K346PW6Q0J3MT9U6,Oakwood,69,Cathie,false,Criminale,Femminile
Turin,R63709N3A3XM6Y36,Graham,80,Aldis,false,Vittima,Femminile
Palermo,9888MAJ89WN0U756,Sach,26,Thornton,true,Criminale,Maschile
Rome,713F40Y98WLHDZX4,Sitwell,79,Annamarie,true,Criminale,Femminile
Rome,6E4QZX9597D2P7MP,Durdan,63,Crissy,false,Vittima,Maschile
Turin,8056YKC56A199S0S,Gentle,53,Mona,false,Vittima,Femminile
Verona,EV5FOFT972ZF3088,Kiehl,45,Ashlin,true,Criminale,Femminile
Florence,HXO5964FPIDWZA2N,Marlowe,32,Pedro,false,Vittima,Maschile
Rome,9CTEZ508VIVA0Q1D,Kaming,20,Bartolemo,true,Vittima,Maschile
Genoa,Q71FQPVW0D5P3L73,Croxford,83,Koral,true,Criminale,Femminile
Venice,0602LNS8UG82C3W4,Goley,78,Kenn,true,Vittima,Maschile
Turin,001U4A8169L939II,Zylbermann,33,Nathaniel,true,Vittima,Maschile
Bologna,SYED4B9860RN88QP,Tomaskov,85,Lyda,false,Criminale,Maschile
Venice,NOBR7WIFASVIYJ4I,Tracy,48,Whit,false,Criminale,Maschile
Rome,O2IXJYFDQ9O36CIZ,Cohen,83,Giff,false,Criminale,Femminile
Naples,68P7B0Z89LKD6280,Blanche,19,Adamo,true,Vittima,Femminile
Turin,R7E207H4TC5R1DQW,Mesant,39,Jamie,false,Criminale,Maschile
Palermo,INKD2A9S69221QIS,Uccello,57,Dionne,false,Criminale,Femminile
Florence,U0O14TT7UGT0CA10,Croyser,21,Korie,true,Criminale,Femminile
Palermo,L92GEB80H5LB450T,Adkins,72,Jenica,false,Vittima,Femminile
Venice,Y3HM1FE204WK08O8,Vasilic,21,Tristan,true,Vittima,Maschile
Rome,IF94EEE3K6Z0P251,Lambdean,37,Vanya,false,Vittima,Femminile
Turin,Q9T7D6A585KD2Q81,Waddams,41,Katee,true,Criminale,Femminile
Palermo,O9E9PBP9113791TT,Moodycliffe,20,Helga,true,Criminale,Maschile
Bologna,G4258B8A74092DNT,Petrushkevich,76,Sammy,true,Vittima,Maschile
Rome,ZZ4BZ6F3C25YIK6X,Soden,47,Amara,true,Criminale,Femminile
Bologna,WXLO1E7Z4F05BQ85,Biasioni,73,Russell,false,Vittima,Maschile
Venice,X347JA49N66J25Z8,Gannicott,83,Benito,false,Vittima,Maschile
Verona,M53O291JNN413TX5,Dufer,34,Inger,false,Vittima,Femminile
Rome,W9J5ED0ZWEYKQB55,Tschursch,86,Donna,false,Criminale,Femminile
Milan,O467DYWGZA7IGD46,Stewartson,36,Charmion,false,Criminale,Femminile
Rome,11L3LFPO53SPW5XH,Snoddy,33,Leighton,true,Criminale,Maschile
Verona,022L571L52I4ZUKS,Keedwell,58,Kenneth,true,Criminale,Femminile
Milan,WLR5DV8524L629JN,Morshead,88,Bryana,false,Vittima,Maschile
Palermo,T7NWM103U7416A8T,Brosio,51,Tommy,true,Criminale,Femminile
Naples,Q6V65DC54E8GY82S,Buessen,33,Dex,false,Vittima,Maschile
Verona,6Y7XNSM0T4G8648C,Stoltz,38,Nicolina,true,Vittima,Maschile
Turin,6EF2L96KVZL701U4,Whitehair,57,Hebert,true,Criminale,Maschile
Turin,31Q185G7A9V520N0,Arnall,80,Barnebas,false,Vittima,Maschile
Genoa,42MCFH9QK6V5IXO7,Grayling,70,Hy,false,Vittima,Femminile
Naples,S6OQ332YMP8E5K73,Poag,17,Cris,true,Criminale,Femminile
Turin,YN48OAHJZ72YPY54,Bumpass,73,Celestina,true,Vittima,Femminile
Genoa,R43V9K40LR5B52RS,Sprey,76,Cissy,false,Criminale,Maschile
Rome,O6G189L31V2658RO,Roobottom,63,Loleta,false,Criminale,Femminile
Palermo,B35M9CN4K9L44MBH,Simcox,24,Melissa,true,Criminale,Maschile
Verona,25Y0K9F6O8862TPZ,Ionesco,29,Hilary,false,Vittima,Maschile
Rome,QU466K3IF7028SI5,Reed,79,Marni,false,Vittima,Femminile
Naples,M7GZM3Y1GIA7J2CX,Abrahamovitz,58,Sheridan,false,Vittima,Maschile
Palermo,JR2BXG89HBB0N7CS,Joules,74,Chrissy,true,Criminale,Femminile
Palermo,29IEI3TM283YL8J3,Letherbury,15,Casar,true,Vittima,Femminile
Naples,83P4KEN8UUSXV59K,Cossor,23,Pam,false,Vittima,Femminile
Bologna,LK6I90F6FI0C5E15,Mongeot,79,Cal,true,Vittima,Femminile
Palermo,O4RK2MJIOP621C7J,Muzzillo,67,Crystie,false,Criminale,Maschile
Genoa,6PXUNLRN07ZK799K,Van den Velden,55,Alejandro,true,Vittima,Femminile
Venice,968J071MPYXPA11U,Olifaunt,83,Myriam,true,Criminale,Maschile
Turin,Z7WGLA71515G8110,Siemandl,52,Olivier,false,Criminale,Femminile
Bologna,28BO187JV9Y89K4U,Maylin,53,Harrison,false,Criminale,Maschile
