citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Palermo,6C8P90YR9B54H790,Reily,71,Rodney,true,Criminale,Femminile
Florence,80DL0V3048J87T2W,Bootherstone,64,Paola,true,Criminale,Maschile
Bologna,21IS33JG1GPD2CK3,Piaggia,14,Godfrey,false,Criminale,Femminile
Verona,T2K7O1B2FXNGTL0V,Bullman,62,Tabbitha,true,Vittima,Maschile
Bologna,622PMMU7Y8F2DDVW,Bartaloni,27,Griffin,false,Vittima,Maschile
Verona,G2CCSAJ65OR7K5O6,Huegett,15,Maddy,false,Criminale,Maschile
Bologna,YCHB838924QV897J,Caig,14,Vivi,false,Criminale,Maschile
Naples,L0882T5O93FGTR20,Prue,89,Gaye,false,Criminale,Femminile
Palermo,A85BKGPV49W4925O,Westwood,43,Fawne,true,Criminale,Femminile
Turin,W848H92I6M9KV25J,Hatchard,77,Aline,false,Vittima,Maschile
Milan,UC345R0106XV8947,Owens,32,Peta,false,Vittima,Femminile
Palermo,D4S0059W6TNLJGF9,Paramore,55,Joceline,true,Criminale,Femminile
Palermo,N53R3J0TP8YJ6U9F,Sculley,56,Devin,false,Vittima,Femminile
Genoa,L64GS61OD766XEDN,Kattenhorn,33,Land,true,Criminale,Maschile
Verona,O70Y3F3Q042236U7,Legendre,37,Cobbie,true,Criminale,Maschile
Venice,01AVJM86L5G2FRW9,Castelli,71,Eudora,true,Criminale,Femminile
Milan,85KW24AY4305M0LY,Riccardo,66,Jeannine,false,Vittima,Femminile
Milan,01W1X6V5HNQHSYGZ,Pappin,29,Helaina,true,Criminale,Maschile
Genoa,HH3V0H5DJKCHS014,Issacson,77,Stesha,false,Vittima,Maschile
Venice,7AUY3XR65N938J2H,Rossander,85,Tilly,true,Vittima,Maschile
Naples,66Z2H40H6834W1EX,Rodgman,40,Saree,true,Vittima,Maschile
Naples,7329EK70ZT8O5PNF,Pheazey,68,Newton,false,Criminale,Femminile
Naples,8J8FEWRW1OBY8VL8,Axel,47,Ginni,false,Criminale,Femminile
Milan,1795CW10509LBKQ3,Hatherley,49,Randie,false,Vittima,Maschile
Genoa,CPD49JY628JL60Z0,Bande,35,Trey,false,Criminale,Femminile
Florence,TTQVNLO8BUN94Q1M,Dellenty,27,Harri,true,Criminale,Femminile
Verona,3864BMKPT4S79J9U,Frenzel,25,Sarene,true,Vittima,Femminile
Venice,P3K0IGEGM0TQBP4W,Statter,82,Locke,false,Criminale,Maschile
Florence,ZEUU2785ZTCY0SP3,St. Ledger,71,Ruth,true,Criminale,Maschile
Verona,12U2J43HU4MO46Y6,Milazzo,82,Cinnamon,false,Vittima,Femminile
Genoa,732H2OGVH57BQET7,Benedetti,85,Thayne,false,Criminale,Femminile
Rome,N1E40P36E1EY7US7,Yockney,65,Micheline,true,Criminale,Femminile
Palermo,53ZA8WMJYU80I09N,Lickess,65,Missy,true,Vittima,Femminile
Milan,7234W5917N138F88,Palfreyman,25,Krystle,false,Criminale,Femminile
Bologna,AMQJ3I129084E582,Ricciardelli,31,Ax,true,Vittima,Femminile
Bologna,6F0BJ96TY5V10Q98,Huygens,80,Culver,false,Vittima,Femminile
Palermo,21510LB06G3YOC9M,Bransby,31,Lenore,true,Vittima,Femminile
Verona,Q63101E8HG3B8H78,Choak,48,Maiga,true,Vittima,Femminile
Verona,U730RKI25880ZO7W,Le Grove,60,Isidor,false,Criminale,Maschile
Rome,34IL352VUS2C9JU1,Horribine,30,Evan,false,Vittima,Maschile
Verona,L6691LAB13598N1Y,Kilrow,61,Matthias,true,Vittima,Maschile
Milan,879U26K1CU15926C,Elfe,87,Leilah,true,Vittima,Femminile
Rome,3AOD3GVQ1X16Y6Q7,Landall,89,Iain,true,Criminale,Maschile
Genoa,1IARV4J9949YS5NX,Gorling,89,Josephine,true,Criminale,Maschile
Turin,I4PEC7W8534N1E67,Whatson,40,Charlotte,false,Vittima,Femminile
Naples,9VNPG1743QY0OEG1,Rosewall,66,Lynn,false,Criminale,Maschile
Bologna,6XSZ538X56192TKW,Reade,72,Philippe,false,Criminale,Maschile
Florence,2V00721703267KIN,Sellek,64,Boris,false,Criminale,Femminile
Florence,38IFT31T0OXW5AAA,Skryne,60,Hewitt,true,Vittima,Maschile
Venice,ISXI127K837QA6Q9,Sennett,66,Bent,true,Criminale,Femminile
Palermo,M6E44E7IGBO5MOF4,Fuster,22,Ramonda,false,Vittima,Maschile
Verona,Y5AOWRHR3B696F2O,Shwenn,62,Catherin,true,Criminale,Femminile
Milan,TIDE01L0673XCPH3,Jaslem,31,Lothario,true,Criminale,Femminile
Venice,90TY3Q7T3YU7KX0F,Coger,89,Savina,true,Vittima,Femminile
Bologna,70PGN1QU7D78SQ0L,Test,15,Aloise,true,Criminale,Maschile
Palermo,M0D899IHK92N12V1,Partleton,83,Regine,false,Vittima,Maschile
Florence,42485H8H4ZF7EBD2,Loosely,88,Ignace,false,Vittima,Maschile
Rome,C716I026Q513I90U,McTague,45,Tymothy,false,Criminale,Femminile
Bologna,U6948R3RPR8T2489,Gieraths,81,Angeline,true,Criminale,Femminile
Naples,NHTZ166WQYV3G6JX,Ringham,84,Gavin,true,Criminale,Maschile
Bologna,0ZS2RX2B1531P59G,Seawell,39,Bernarr,false,Criminale,Maschile
Genoa,5TF8KE588CS36HI1,Hindshaw,84,Devora,false,Criminale,Femminile
Naples,451JESKD7KF571L6,Beardall,84,Ara,false,Vittima,Femminile
Bologna,27W2CW3UR9C942ZR,Edgeley,42,Etty,false,Criminale,Maschile
Turin,48366M1DCOR4P71N,Dibdall,21,Amargo,true,Vittima,Maschile
Genoa,5U6QTMME74O0412A,Yglesias,73,Samaria,true,Criminale,Maschile
Rome,022G4168S8O315Y8,Lente,67,Cletus,false,Vittima,Maschile
Palermo,I2R7S37HW38MR1DK,Pedreschi,45,Malcolm,true,Criminale,Femminile
Florence,E073JRMABXH2JO76,Klazenga,30,Steffen,true,Criminale,Maschile
Venice,14YIAN9FM34C774V,Lammert,41,Eulalie,false,Criminale,Femminile
Rome,GJ3D78LAEZ33SF58,McBayne,47,Bridgette,false,Vittima,Femminile
Florence,IU6O7W17W09U2KK5,Takkos,22,Dominique,false,Vittima,Femminile
Palermo,6WCF1982L7SQM979,Vanne,38,Bernie,true,Criminale,Femminile
Verona,3B54KLG52NU1H0QB,Izzatt,20,Andie,true,Criminale,Maschile
Rome,QZ291T39M791Q4GF,Wattinham,84,Horacio,true,Vittima,Femminile
Florence,9LO40FA5OR783561,Bolgar,34,Sybila,true,Criminale,Femminile
Genoa,M3AG1W4M2A58369T,Pendrill,66,Graeme,false,Criminale,Maschile
Verona,7D8927N3A35I4C41,Nesby,48,Jean,false,Criminale,Maschile
Milan,7O6ANGS1A4KZB35N,Tomasello,32,Garv,false,Vittima,Maschile
Turin,H8BB5H3UJ124Y48L,Arnli,25,Crin,false,Criminale,Maschile
Bologna,1KJ6J3213727D1G2,Lynnett,69,Odele,false,Criminale,Femminile
Venice,YE012Q15216E1NAY,Jozefczak,31,Beverly,true,Criminale,Maschile
Turin,M30Y6R5FZJ194T22,Didsbury,71,Chrotoem,false,Vittima,Maschile
Bologna,Z58X4353A02UF796,Mole,32,Pedro,false,Vittima,Maschile
Palermo,00WY5S5BT02J441O,Lidgard,37,Tami,true,Vittima,Maschile
Naples,D7411FL6986495U4,Pinks,19,Joceline,false,Criminale,Maschile
Bologna,F8892OCM9P1Z7KRT,Castiblanco,45,Fredra,false,Criminale,Femminile
Turin,FY2Q07A452B28366,Corriea,31,Temple,true,Vittima,Femminile
Palermo,6C9DM8MYA68AQS8R,Prewett,52,Tedd,true,Vittima,Maschile
Bologna,LBSPG7CHZ72E1189,Ellse,57,Dalila,true,Criminale,Femminile
Turin,FVZV48ZSY0A02Q6A,Blakelock,78,Edward,true,Vittima,Femminile
Florence,VQO4293P3D0L148W,Oloshkin,63,Rani,true,Vittima,Femminile
Palermo,96QL6H7RDRBS912J,Leyman,30,Ranique,true,Vittima,Maschile
Florence,3R94QPRXF64EQ50K,Baynon,81,Sharlene,false,Criminale,Maschile
Venice,837DUNJR6H63RH2F,Tummasutti,54,Kitti,true,Vittima,Maschile
Naples,TC97QR9M15VQ859Q,Marrill,55,Pauline,false,Criminale,Maschile
Palermo,ITR4X6CP7443S739,Dugood,66,Kent,false,Vittima,Femminile
Naples,9S2ZJFY99U2F8OJ7,Spincke,31,Wallis,true,Vittima,Maschile
Milan,1KFYYW2K5712EDQV,McIvor,60,Albrecht,true,Vittima,Maschile
Genoa,LBKRVRI4N24863FN,Chawner,50,Bartholomeo,true,Criminale,Femminile
Turin,V4H7PJCG77UG1E30,Pear,24,Emanuele,false,Criminale,Femminile
Milan,VXTPL89D12VNY4OG,Meckiff,83,Leanora,true,Criminale,Maschile
Palermo,2085F3H39GQ131I3,Basilio,88,Clarisse,false,Vittima,Femminile
Bologna,0VVFL5YN8Y0483YC,Josefson,58,Elyn,false,Criminale,Maschile
Naples,J3B0X0S9FGMW8182,Bartosiak,48,Anissa,true,Criminale,Maschile
Rome,0U2I1J283107E69J,Colbeck,50,Natale,false,Vittima,Maschile
Verona,A8TWDLKQV8Q84FCG,McCritchie,75,Lynett,true,Vittima,Femminile
Rome,86YU5CU783K33Z89,Strange,53,Claudine,false,Vittima,Femminile
Bologna,37I044AET8GJI85A,Bleiman,53,Harmonia,false,Criminale,Maschile
Turin,UEPE3QK457KU0537,Jess,34,Berget,false,Vittima,Maschile
Palermo,9Y20N55CFOVI42UT,Pond,28,Ado,true,Criminale,Maschile
Bologna,AE82Q5M5QWE1PV40,Coker,49,Kelly,false,Criminale,Maschile
Verona,886396K433M32CR4,Dudbridge,15,Bobby,true,Vittima,Femminile
Turin,0158237LQ4P43AK4,Chidzoy,30,Magnum,true,Criminale,Maschile
Venice,42460Y7T7P36JM5W,Filipychev,80,Ivar,true,Criminale,Maschile
Naples,W910UPE89907994J,Oliphand,70,Aldus,false,Criminale,Femminile
Venice,072FB7P61K623PBT,Mulvey,28,Freddi,false,Vittima,Maschile
Milan,32214TZXK6D0FE9R,Morriss,63,Fiann,true,Criminale,Maschile
Milan,275HYX8YL7B872H9,Iacovaccio,75,Eward,true,Criminale,Femminile
Bologna,A67ICRLM5RRH0TCO,Linnard,20,Jewelle,false,Vittima,Femminile
Turin,73W900OXKE8S67MP,Creamen,75,Padraic,false,Vittima,Maschile
Florence,PZ6Q6WX8Z3MK60Z8,Wescott,57,Rebbecca,false,Criminale,Femminile
Venice,8D6D2232GA9P81S0,Osipov,84,Malia,true,Criminale,Femminile
Turin,JR0EDQ09XHIY1L5S,Tanman,69,Pearline,true,Criminale,Femminile
Bologna,77FEOMU3K0COQRK5,Villalta,56,Rachele,true,Vittima,Femminile
Florence,5X4N9PSJ19AN5R30,Deguara,18,Corena,true,Criminale,Maschile
Milan,Z912703CO6WS87P3,Mayhead,27,Johna,true,Vittima,Femminile
Turin,7J2JP6C485779VCW,Sloss,64,Tracee,false,Vittima,Maschile
Naples,ZOA8974G600U3DS3,Ballay,58,Loren,false,Vittima,Femminile
Naples,4OH01GMG56QVW94K,Ferry,66,Felic,true,Criminale,Maschile
Bologna,WF8U6W1133XU20KE,Pratt,38,Dwain,false,Vittima,Femminile
Naples,X4Q8Q5Z4A9D93T77,Tante,47,Kaspar,false,Vittima,Femminile
Venice,4K048980EMB24GEL,Boodle,52,Cecilio,false,Criminale,Maschile
Venice,T7UPP94I8PDY05PU,Cramb,28,Hodge,false,Criminale,Femminile
Florence,US8EBB9KGPGV1XKJ,Britzius,70,Celka,true,Vittima,Maschile
Venice,TH5IG753N02X8NEF,Olyet,30,Martelle,false,Vittima,Femminile
Venice,6XP3BYAK1Y3LAH6G,Venning,43,Yurik,true,Criminale,Femminile
Genoa,7JA29SBK2GR73755,Baylie,48,Lennard,true,Vittima,Maschile
Florence,237N5S608JDY8O14,McGrae,64,Merell,true,Vittima,Maschile
Rome,95GQ5UM5077NJ4E5,Alven,90,Pet,false,Criminale,Femminile
Turin,689E891GY53VJ0QX,Dartnall,16,Elton,false,Vittima,Maschile
Turin,U7R7BLWMJZ5DFS62,Waddy,34,Tine,false,Criminale,Maschile
Bologna,0E6J59LJ5TR8K20B,Candlish,31,Esma,true,Criminale,Femminile
Genoa,NO080W9HY90Q1HP7,Leworthy,64,Sebastien,false,Vittima,Femminile
Rome,73JM649LS0QF19S1,Maven,23,Benjamin,true,Vittima,Femminile
Florence,49KOLM4308XAZLW6,Dorot,30,Harlin,true,Vittima,Femminile
Turin,3CJX5KV7A9I804VI,Jaggar,20,Serge,false,Criminale,Femminile
Florence,RUWIM380GZ0Y6090,Paprotny,86,Wyatt,true,Criminale,Femminile
Naples,51009Y22UNA4R7Z4,MacGuiness,33,Florencia,false,Criminale,Femminile
Palermo,V84AA5OHE120PYL9,Watling,46,Tobi,true,Vittima,Maschile
Palermo,2H0050G35422G3TA,Iverson,21,Halsey,false,Criminale,Femminile
Bologna,L6OA61994K4SKTFQ,Glozman,20,Gertrude,true,Vittima,Maschile
Naples,0XUN0752X2105SV3,Vennings,81,Georgi,false,Vittima,Femminile
Naples,663YZ1X4Z37BPBV5,Northway,77,Nanci,true,Criminale,Maschile
Florence,350Y49YQA5Q5E5S7,Sargeant,51,Cesare,false,Criminale,Maschile
Milan,PLR7W90QGAV61103,Janning,17,Tonie,false,Vittima,Maschile
Verona,KMS926YPE34Y5S1F,Stutte,29,Latrina,false,Criminale,Maschile
Turin,KV89NF2499848974,Cattellion,17,Breena,false,Vittima,Maschile
Milan,97P1UE0C3P01W23M,Rengger,66,Charisse,false,Vittima,Maschile
Verona,4400GWT4U62K111M,McCuis,14,Bar,false,Criminale,Maschile
Milan,WO3Z5QU2689NTAVJ,Koles,75,Jarrad,false,Vittima,Maschile
Turin,4P2OQC288DR0JOPR,Quickenden,21,Joellyn,false,Vittima,Maschile
Florence,7R49GW6A720EWBZ0,Billings,19,Brocky,false,Criminale,Maschile
Naples,56537UM8DM1V59A3,Wadly,64,Odille,true,Vittima,Femminile
Bologna,6M9VK6408NI4DPZ0,Snar,41,Linoel,true,Criminale,Femminile
Turin,8C14L07918TOB85C,Gilding,25,Werner,true,Vittima,Maschile
Rome,091PDY559Q8558D3,Schrieves,59,Isis,true,Criminale,Femminile
Bologna,VRRC16SFN5JX5I58,Battram,70,Ware,true,Criminale,Maschile
Venice,3U17Q468I21NR1AK,Daughton,82,Warde,true,Criminale,Femminile
Venice,553644NJ3U15C795,MacConnal,89,Haven,true,Criminale,Maschile
Turin,8OWI36F3UXG1ZF7P,Gemnett,79,Sigrid,false,Criminale,Maschile
Florence,Z79OYHTTMH12AK5D,Ennals,84,Sonni,false,Criminale,Femminile
Turin,I81Q9NQWXLQ5U4BB,Dursley,18,Danice,false,Vittima,Femminile
Verona,EX840951BVCRKL0P,Phear,26,Franz,true,Vittima,Femminile
Naples,6I8362P3777MEW7W,McMaster,36,Lew,true,Vittima,Femminile
Milan,9CSFNN70717A2591,Honacker,63,Isidoro,true,Vittima,Femminile
Venice,35JE9454JWSM9JKC,Rawstron,32,Sergio,false,Criminale,Maschile
Turin,9A83ZWUI2NNYK3O5,Cumine,16,Caspar,true,Vittima,Maschile
Bologna,L1PL83E852E6TTL9,Vowell,48,Laird,true,Criminale,Maschile
Verona,729153D982URXR65,Forrestill,59,Kacie,true,Criminale,Femminile
Verona,1772FW2D881A8O8G,Wiggans,40,Alejandrina,true,Vittima,Femminile
Rome,OP3U655OTP4S0LE5,Neath,34,Hertha,true,Criminale,Femminile
Milan,SW2U282LVIDT57AK,Redmille,46,Rennie,false,Criminale,Femminile
Rome,9KQ82F6M33AS5678,Waddell,62,North,false,Criminale,Femminile
Florence,63GSW2220F7WSF34,Soaper,39,Filippa,true,Vittima,Maschile
Naples,47263SBI80GLVG43,Kless,88,Lethia,false,Criminale,Femminile
Milan,4336GPLQJMTCWGEV,Rappport,56,Gaven,true,Criminale,Maschile
Bologna,C9SO0060ZX104UNK,Schott,59,Leta,true,Criminale,Maschile
Milan,PR5QW4BDJ84V637E,Kinsman,48,Eugenio,false,Criminale,Femminile
Palermo,394IGFGE1E443142,Bagshawe,85,Colas,false,Criminale,Maschile
Palermo,5LUVH497UM62X4S4,Connold,85,Molli,false,Criminale,Maschile
Turin,3RDJ53538O1K3HCV,Zum Felde,46,Lee,false,Criminale,Femminile
Turin,759S01KV177XYW4C,Greg,36,Felicity,true,Vittima,Femminile
Venice,17X3L4OXWM72DMI4,Theyer,31,Clarke,true,Criminale,Femminile
Genoa,0367EPK5H67JQ05E,Byatt,31,Sarge,false,Criminale,Femminile
Palermo,A9FXS3O54JEFW69Q,O'Cannovane,40,Zeb,false,Vittima,Maschile
Verona,5ZMS3I105W9RP284,Joncic,85,Isabelita,false,Vittima,Maschile
Rome,714TOFW26TE1HX93,Barnes,83,Gillian,false,Vittima,Maschile
Rome,944F04SVG2GRCWL4,Macbane,84,Maury,true,Criminale,Maschile
Bologna,E612BJJEOZT59DV2,Reddings,57,Hamnet,false,Vittima,Femminile
Florence,DB80G9XLZU946570,MacMeekan,70,Lenci,true,Criminale,Maschile
Rome,KKX4M0G7QL696M55,Haestier,88,Selma,false,Criminale,Maschile
Naples,M56E7B36EVH3ZX0H,Outridge,76,Odele,false,Criminale,Femminile
Genoa,DTBJ8Q703922U8EB,Romanin,80,Garrard,false,Criminale,Femminile
Rome,6IMF23Q00H5I92V5,Garratt,88,Rodolph,true,Criminale,Maschile
Turin,4G82ZJ1FV138I833,Leek,76,Alexandro,true,Vittima,Maschile
Venice,F587K0QP1FUN3067,Paroni,21,Alain,true,Vittima,Femminile
Florence,6V61LT72SW9X7597,Hospital,32,Dalis,true,Vittima,Femminile
Florence,AD4ST203SX0J10KV,Band,67,Pierette,false,Criminale,Maschile
Florence,I9KC2G3Q2S8H19NV,Eliet,27,Emmett,true,Vittima,Maschile
Turin,D55Z3KP3Q287E476,Heditch,39,Alix,false,Criminale,Femminile
Milan,G1L00407Y3A8S5SQ,Leist,61,Zonnya,true,Criminale,Maschile
Rome,2Q57DZ486DM9Q225,Cliss,74,Orelia,false,Criminale,Maschile
Venice,NVP87559K57UCM9R,Muzzullo,43,Laverna,true,Vittima,Femminile
Turin,V02QK64NS728E0M2,Barney,44,Desirae,true,Vittima,Maschile
Verona,664C108APS0L1S3S,Pile,22,Cammi,true,Criminale,Femminile
Naples,CX39IE6U72KLP6HC,Penas,20,Julieta,true,Criminale,Femminile
Milan,X8TUTQUDWON69UEV,Doale,66,Jammie,false,Vittima,Maschile
Venice,TIHB7CZ3Z3Q17KYP,Yglesia,18,Stace,false,Vittima,Maschile
Bologna,AA402BMDFWUYN9VB,Matuskiewicz,38,Cynde,true,Criminale,Maschile
Turin,3P27V7KYDDEVWI01,Killick,63,Allis,false,Vittima,Femminile
Palermo,7QM6H0043WWAFN52,Eschalotte,76,Grayce,false,Vittima,Femminile
Genoa,6241F5LED81S9QU6,Tumini,29,Laney,true,Vittima,Femminile
Naples,JCO94I165M23CAI6,Comport,14,Suzi,false,Vittima,Femminile
Florence,854XG5XI69WJ2KHJ,Caselli,89,Raimund,false,Criminale,Femminile
Verona,O9BM340O5W1XSPOK,Kittiman,65,Smith,false,Vittima,Maschile
Naples,58K13BL3C5JZZ644,Pucknell,24,Loy,true,Vittima,Femminile
Florence,4CX263B7PXZ9NQ1S,Kolyagin,65,Cathy,true,Criminale,Maschile
Naples,81HW2M4R7YX7CD3I,Allonby,55,Suzi,false,Criminale,Femminile
Palermo,255052YF7E39890K,Trinder,58,Grayce,true,Vittima,Femminile
Genoa,1995N1MU8DO3BF45,Alekseev,48,Jilli,false,Vittima,Maschile
Turin,H4FV851J7DV98G1P,Carletti,31,Joyous,false,Criminale,Maschile
Milan,4F2FCTXIP4PKR9ZQ,Liles,75,Rock,true,Vittima,Maschile
Naples,WMQV9C69BF441J83,Denzilow,74,Codi,false,Vittima,Maschile
Turin,D75I66CE4PO3N864,Novotna,15,Jacklin,true,Criminale,Maschile
Verona,C0W59D37KW783Z70,Nilles,57,Kirsti,true,Vittima,Maschile
Bologna,644K2US4DZ58765I,Brazelton,72,Augy,true,Criminale,Femminile
Turin,5O70907393VJNCUF,Yewdale,77,Willi,true,Criminale,Maschile
Milan,QJ6919SB9BF514F4,Kop,79,Tad,false,Vittima,Maschile
Verona,WM57LD6O4DN1P92X,Adamczyk,24,Jarid,true,Vittima,Maschile
Genoa,JM4ZP2ES85N6UA8D,Riddock,34,Gerry,true,Criminale,Maschile
Venice,JDJ84AFCBWL231RX,Cisec,88,Saunder,false,Vittima,Femminile
Verona,0BUMBO9S7XPM4J27,Curme,21,Chantal,true,Vittima,Femminile
Venice,VHEX79G45CG07IWF,Baudon,37,Bruis,false,Criminale,Femminile
Florence,POF31949JJYC0KCD,Gherardelli,44,Marleah,true,Vittima,Femminile
Palermo,A89I8U8Z6R03IW12,Reddecliffe,80,Cordy,true,Vittima,Maschile
Florence,A9VS7EEYDZHCRKY9,Lonsbrough,64,Tyrone,false,Criminale,Maschile
Venice,XQU4585DL04PAWY0,Stivani,47,Almeta,true,Criminale,Maschile
Genoa,50LD7MQA4L89PJ5L,Gwillim,53,Vergil,false,Criminale,Maschile
Turin,RNCU2F673KV703O5,Bridgewater,15,Orton,true,Vittima,Maschile
Genoa,962O0521981FOZ2R,Kienl,60,Sheeree,true,Criminale,Maschile
Naples,0U745T9T79BU362E,Cumbridge,49,Aubry,true,Criminale,Femminile
Bologna,515X8G2INH5ITI6K,Neaves,90,Sasha,false,Criminale,Maschile
Florence,N031I1LOYY0IL4D7,Pughe,29,Gal,false,Vittima,Femminile
Milan,25F2HW9QP7JM0524,Huxley,82,Vic,false,Vittima,Femminile
Turin,343A2776ZPZ6ND1I,Haccleton,18,Barry,false,Vittima,Femminile
Palermo,2VL0092BG58XFBVO,Rubinsztein,20,Kali,true,Criminale,Femminile
Genoa,877QT9NJFW36F639,Townes,17,Savina,true,Criminale,Femminile
Venice,ZBHZ2H4H25P82914,Tysack,22,Caz,false,Vittima,Maschile
Florence,Z4OR3W3W92U20Y56,Lethem,69,Tilda,true,Criminale,Maschile
Venice,1UFJ7IK5I513R172,Gockelen,72,Julie,true,Vittima,Femminile
Palermo,AD4YO1IMJ0YL3639,Lynn,70,Chrystel,true,Vittima,Maschile
Genoa,E02IZ53P7AI85X3Z,Bramley,58,Corella,true,Vittima,Maschile
Turin,UCWQYHY81MGAW377,MacHoste,86,Bill,false,Criminale,Maschile
Rome,6FFIM283Z536MR78,Cabera,51,Tabbatha,true,Criminale,Maschile
Naples,678HQ8ZJ49I200EE,Limpenny,49,Gun,true,Criminale,Femminile
Milan,7A8E9R7BULG8BY3F,Brabbins,15,Goddart,false,Criminale,Femminile
Florence,4L2QF9LF6706DHG9,Bengough,88,Ina,false,Vittima,Maschile
Palermo,1HFY9EGJ9H122FSA,Winspeare,31,Che,false,Criminale,Maschile
Genoa,CQYL2104E464AMQ9,Boyet,50,Aida,false,Vittima,Maschile
Verona,H0KD2407484T4Q4F,McEnteggart,72,Stefano,true,Vittima,Femminile
Milan,567FIE4S72E3240Q,Clynmans,15,Rozella,true,Criminale,Maschile
Genoa,PRCI2B76F0YC2Z57,Shegog,75,Cristian,true,Vittima,Femminile
Turin,9AUA78VR9365G8TC,Fairfoull,88,Luelle,true,Vittima,Femminile
Verona,F6HS48HG24MZ09P5,Czadla,48,Eloisa,true,Criminale,Maschile
Rome,HGA1481ZUYPXKYV2,Imison,49,See,false,Vittima,Femminile
Verona,J896Y44CXZ671U21,Deverson,80,Ailbert,false,Criminale,Femminile
Palermo,A77F0Q7974HP79G5,Braysher,54,Ariana,true,Criminale,Femminile
Palermo,NRLK8Y6K2WI9O177,Beyer,87,Carma,true,Criminale,Femminile
Naples,TKEF38FW9H2Q1V95,Summerson,63,Aloin,false,Vittima,Femminile
Naples,967FILELZ5U1N1B7,Cartner,70,Dani,false,Vittima,Femminile
Turin,L1KUD6XD1UN25C6N,Blum,82,Joaquin,true,Vittima,Maschile
Genoa,Z1XZ3H6DCG2JY289,Dary,39,Peyter,false,Criminale,Femminile
Rome,85OVZ9G8ND060Q70,Lugard,64,Aurilia,false,Vittima,Femminile
Bologna,1CH1G4M917UEZ78U,Jandourek,44,Rebeka,true,Vittima,Femminile
Rome,79F1M486HT19X9A6,Manketell,29,Niki,false,Vittima,Femminile
Bologna,9V9RZ744P325I25Y,Leisk,74,Vere,false,Criminale,Maschile
Genoa,41905GE9HN0RV4TS,Uden,44,Ardelis,true,Vittima,Femminile
Florence,5570F73I52J1TPO6,Woolis,46,Parrnell,true,Criminale,Maschile
Venice,CV9510F2LZ988P9X,Clemenza,83,Pammy,true,Criminale,Maschile
Turin,3I648J3N0369VA24,Matthias,56,Patton,true,Criminale,Femminile
Milan,116E56ZE8J287G60,Kording,86,Tamara,true,Criminale,Femminile
Palermo,YHSYVV1FM0F2H43J,Bendin,48,Juanita,true,Vittima,Maschile
Naples,985METS215KQ4746,Howick,79,Millicent,true,Criminale,Maschile
