citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Verona,YY7S7QQJ6L6F11FT,Beedle,39,Lynnet,true,Vittima,Femminile
Venice,423WIS135833088V,Pourvoieur,51,Cacilia,true,Vittima,Femminile
Genoa,CK2E3N82AY317KG8,Charley,49,Parnell,true,Criminale,Maschile
Venice,EDPINJH3OJC0V34X,Gedge,53,Shelton,true,Criminale,Femminile
Venice,C08L0K3Q7V19UH77,Lappin,35,Willey,true,Vittima,Maschile
Venice,E8AA94J4R779E2J7,Orsay,26,Zulema,true,Criminale,Femminile
Milan,F0W7NC4CU701S6CJ,Linger,70,Jonis,false,Vittima,Femminile
Naples,85P971HI4B97MPPR,Brothwell,85,Melanie,true,Criminale,Maschile
Venice,J732XP8W6L091I7W,Tapply,66,Merry,true,Criminale,Maschile
Venice,3UKVO97965SFIJZM,Gamble,77,Chandler,true,Criminale,Maschile
Milan,RT7YS795OHXUOI4L,Akaster,28,Dyna,true,Vittima,Maschile
Naples,VCBEG17NR2J2N59W,Dimberline,41,Alfredo,false,Vittima,Femminile
Bologna,9RDCZ8YKI511KK1Z,Baine,71,Stavros,false,Criminale,Maschile
Florence,5CZQC2JKA9120QJ0,Coate,67,Alberik,true,Criminale,Femminile
Rome,L1605KJZY5MCJ583,McClay,33,Verla,false,Criminale,Maschile
Verona,AO6K9C1P8PBF6AB1,Venturoli,74,Isabelle,true,Criminale,Maschile
Venice,J570WAV3MVN3SEYV,Durant,23,Vera,true,Vittima,Femminile
Bologna,Y7ECRO118M02EA12,Foggarty,25,Romona,false,Vittima,Femminile
Naples,YNNI65Q08TAVDRID,Candlin,41,Andros,true,Criminale,Maschile
Milan,PWS3R28518K2799O,Tukely,69,Frances,true,Vittima,Femminile
Naples,8K9P6T21ZMYP1866,Seabridge,74,Wilburt,true,Criminale,Femminile
Turin,35FN9110H387NZYA,Gilling,70,Jermaine,false,Criminale,Femminile
Venice,S7DISL4XOFFVG6HY,Christon,57,Egbert,false,Criminale,Femminile
Florence,Q41413501SYSND00,Carlo,64,Yardley,false,Vittima,Femminile
Rome,15TPETX0OMOY4P63,Sallnow,32,Carlynn,false,Criminale,Maschile
Turin,3U7BA0300QDE61S5,Rosedale,55,Garvy,false,Vittima,Femminile
Bologna,4S2A09VAD790X1FR,Jovanovic,24,Annaliese,false,Vittima,Maschile
Verona,OJH9Z0IP6632V234,Dye,77,Dean,false,Vittima,Maschile
Genoa,8OZLHB83RFM3HVFB,Gavozzi,20,Ernst,false,Criminale,Maschile
Turin,5WBC3U0Z497103Q6,Steinor,71,Antonietta,true,Criminale,Femminile
Palermo,76F2P6H4DKG6278Q,Depke,14,Krispin,true,Vittima,Maschile
Florence,VP45NPI929P7DZDF,Reed,49,Vincent,true,Criminale,Maschile
Genoa,DOJW9G3J87N9YBEB,Leverage,43,Noll,false,Criminale,Maschile
Turin,W8163JBS8Y13RZ5F,Bellward,38,Loralie,false,Vittima,Maschile
Palermo,5OTAB5S557B19868,Garfath,49,Tucker,true,Criminale,Femminile
Venice,1MDB59C95GA9WF93,Gapper,52,Amii,false,Criminale,Femminile
Rome,EKOW2B535P605KO1,Martinets,24,Gregg,false,Vittima,Femminile
Naples,29H3W4O0TG06TH4Q,Laffranconi,75,Kalil,true,Criminale,Femminile
Milan,27F1DSC287939709,Falks,21,Papagena,true,Criminale,Maschile
Florence,1Z34L5KZ50774193,Gowrie,31,Allison,false,Vittima,Femminile
Naples,UF6SMOXRL47B28B9,Docksey,25,Miriam,true,Criminale,Femminile
Florence,0W6M8G915524T07Z,Achrameev,83,Genni,false,Vittima,Femminile
Naples,YP927NOG9M6TOAL4,Lumbley,83,Even,true,Vittima,Maschile
Florence,8SOR2A9WOP77NSSG,Tinwell,87,Taylor,false,Vittima,Maschile
Bologna,K9NAJPVT0V4I0NP5,Houndson,82,Gerry,false,Vittima,Femminile
Rome,46B82J4Q08702W76,MacAlpin,61,Morley,false,Criminale,Maschile
Florence,8Q89A1NN8CPXN6L0,Parker,69,Sigrid,true,Vittima,Maschile
Bologna,1UJ20O8WETOIPFNB,Doswell,58,Joyann,true,Vittima,Maschile
Turin,2W7EJXVX996UYN81,MacAree,86,Finley,true,Vittima,Femminile
Genoa,4Z85FI9LKX6R37A0,Skitch,75,Humfrey,false,Criminale,Maschile
Naples,O70X5Z5NC6FQ83Z0,Gronou,64,Andi,true,Criminale,Maschile
Verona,B2I01776GQ16KD4I,MacAllen,57,Mathilde,true,Vittima,Maschile
Palermo,0BO9K4X4X086H9CO,Wahncke,70,Carmine,true,Criminale,Maschile
Palermo,87CYH4YT5XZH2096,Lamyman,40,Kilian,false,Criminale,Femminile
Palermo,7NZCE3F576Z90NT6,Grayshan,37,Gussie,true,Criminale,Maschile
Florence,T0LX5X68G6VN4Q9D,Skunes,77,Nannie,false,Vittima,Femminile
Milan,CC03F13I5V7N3NZG,Tommeo,52,Ali,false,Criminale,Maschile
Verona,YZAS2MB01S355M3U,Hobson,34,Dinny,false,Vittima,Maschile
Florence,8KQ4A49HJ8C10588,Grishinov,85,Standford,false,Criminale,Maschile
Turin,QMGXB2O050Y029EJ,Durdan,54,Mattheus,false,Criminale,Maschile
Milan,O0SDDL192TEQK129,Barnardo,23,Loydie,false,Vittima,Femminile
Bologna,L54HHPQY0HXT8WL0,Ethelstone,70,Leonanie,false,Criminale,Maschile
Turin,X2OAFSB44R2IGGW3,Le Sieur,41,Peggi,false,Vittima,Femminile
Rome,27V90BXZN3164O1B,Zammett,62,Yuma,false,Vittima,Maschile
Rome,E4NBO762GG082614,Sighart,31,Horton,true,Criminale,Femminile
Bologna,B6M7455LWB33JI8V,Bragge,54,Rafaello,false,Criminale,Maschile
Milan,1Q95L85K4CB7330T,Woodwin,87,Melisse,true,Criminale,Femminile
Bologna,VOQEUO4YGL0RW109,Revans,79,Adoree,false,Criminale,Maschile
Palermo,Q1U69P0M70IAVC26,Pepys,34,Lee,false,Criminale,Femminile
Florence,K943414HJQWQBS6X,Torrent,23,Adelbert,false,Vittima,Femminile
Bologna,V67BI7617CB02M01,Hessenthaler,75,Tanner,true,Criminale,Femminile
Turin,DR3JWAD608707LPH,Chasmor,26,Lorilee,false,Vittima,Maschile
Turin,MCN200G09J4691G2,McMeyler,54,Aileen,false,Criminale,Maschile
Rome,4S2DUKZLRHHX273Q,Plinck,15,Tann,false,Vittima,Femminile
Genoa,93V2Z5BA0F3B63ZO,Greer,47,Mariann,true,Criminale,Maschile
Rome,H5J56I2QP1107937,Swyer-Sexey,50,Dev,true,Criminale,Femminile
Palermo,ODNL6XK415O72VB7,Godmer,39,Ardine,false,Criminale,Femminile
Rome,203T85BOQ1V19V42,Dring,37,Arda,true,Vittima,Maschile
Verona,921Y44F431Q7240H,Burvill,15,Rip,true,Vittima,Femminile
Milan,5TT932964251ZA2R,Pugh,79,Phyllida,false,Criminale,Femminile
Milan,4553XVDV962HQ4FK,Raven,80,Garek,false,Criminale,Femminile
Milan,AGZN5E0T1RL3MKOU,Nibley,47,Rouvin,true,Vittima,Femminile
Genoa,LRGGLHXC30NC8NJI,Kilroy,55,Harvey,false,Criminale,Femminile
Milan,88GZKJ78573M83HQ,Diego,72,Toni,false,Criminale,Maschile
Milan,2KQI8SPMWDR8PO55,Veitch,26,Myrna,false,Criminale,Femminile
Milan,T4Y6F1118954OSL7,McMorland,87,Clarabelle,false,Vittima,Maschile
Milan,N9K8Y4L9M8DVIK67,Jancar,50,Kenn,true,Criminale,Femminile
Genoa,5K71RX68Z4C02D0T,Minister,25,Madge,true,Criminale,Femminile
Venice,X7U524522G3NH1IQ,Titherington,75,Deva,true,Criminale,Maschile
Verona,341O78K2N07YC05V,Wearne,27,Jennilee,false,Vittima,Femminile
Milan,FKSA2X59STZGB2ER,Lewis,33,Griswold,false,Vittima,Femminile
Genoa,4WYE75X961O7GVDB,Balasin,70,Ertha,true,Vittima,Maschile
Rome,62L17B5PX2D4SV2T,Parks,24,Joel,true,Criminale,Femminile
Genoa,045372159KK81909,Genicke,70,Diandra,true,Criminale,Femminile
Bologna,2F8LNW1LVJ7KNV1Q,Mann,38,Mano,true,Vittima,Femminile
Genoa,51H8N249I36MA4H5,Hourahan,86,Sidney,true,Vittima,Femminile
Verona,8LD64Z5ALB0S6J66,Belden,30,Evangelia,false,Criminale,Femminile
Milan,6WX2UTHP9WDA709O,Abramof,46,Giulia,false,Vittima,Maschile
Rome,22RA3Q35M0GA3J83,Archbold,16,Tonya,true,Vittima,Femminile
Rome,W24OA9WVXUKCVH9A,Giffen,19,Lemmy,false,Vittima,Femminile
Rome,0CBI90870QSU9L40,Dolan,27,Oralee,true,Criminale,Femminile
Bologna,7JW9QNM67L72BG24,Pervoe,90,Caresa,true,Vittima,Maschile
Turin,5286RA8LCXQP6G9Z,Downing,89,Caroline,true,Criminale,Femminile
Naples,9541QMFGA15X10RG,Whellans,72,Lyndsey,false,Vittima,Femminile
Venice,K9M44OVTJ9OP0011,Hallatt,32,Menard,false,Vittima,Maschile
Bologna,46528N03P57P08S1,Curnow,17,Verge,false,Vittima,Maschile
Genoa,3V13T9ONM928UT6K,Dancey,31,Crystal,true,Criminale,Femminile
Palermo,95SOI1S7975DUNP4,Skayman,90,Gran,false,Criminale,Maschile
Palermo,EPDN29IFQ9Z0AXFB,O'Hartagan,84,Catharina,false,Criminale,Femminile
Verona,AN080SQ7FPGWZQ9F,Forsyde,34,Damita,true,Vittima,Maschile
Genoa,TS01L2R0VOLXE821,Hebson,22,Danita,true,Criminale,Femminile
Florence,T480EVM32W6DSQ06,Henstone,14,Derk,false,Criminale,Maschile
Florence,J1B519933U71W11T,Kleinmintz,82,Karee,true,Vittima,Femminile
Turin,U4811934Z2K83N42,Yesipov,48,Patience,true,Vittima,Maschile
Florence,Q0P9PM3Y796B46ML,Antyukhin,44,Oriana,true,Vittima,Maschile
Florence,37RA76WL384O4U1H,Saladin,20,Mercedes,false,Criminale,Maschile
Bologna,N19Y8V27UG28Q2HO,Stannard,34,Quintana,true,Vittima,Femminile
Florence,EWAW1931P2HS63TP,Messer,74,Maisey,false,Criminale,Femminile
Florence,G0G5026XP92T39KL,McBrearty,66,Revkah,false,Criminale,Femminile
Palermo,QRLF43292R22H1D8,Golbourn,60,Laural,true,Vittima,Femminile
Turin,XT3GEPNI35XXOIYC,Vanezis,79,Loralee,true,Criminale,Femminile
Palermo,JVA30OM478Y74XB8,Hansford,26,Angeli,true,Criminale,Femminile
Genoa,S95407F92120D6A8,Ewbanks,16,Ree,true,Criminale,Femminile
Naples,07WNZB89QTR8GWIK,Palser,43,Mariel,true,Vittima,Maschile
Verona,L39N6V2201H24962,Postians,76,Philbert,true,Criminale,Maschile
Rome,UGERMH5X36A36922,Heinle,49,Efrem,true,Criminale,Maschile
Genoa,MZ63O26535HGJ0ZK,MacLure,14,Serena,true,Vittima,Femminile
Venice,TLJDK6M68Y6794C3,Carlile,38,Liesa,false,Vittima,Femminile
Bologna,SC799A8A8O2QUP0Q,Cornick,45,Neile,false,Criminale,Femminile
Verona,3661L7RVO7J19GTT,Redsall,30,Ev,true,Criminale,Maschile
Venice,UHF04UTE20079WI9,Kehri,84,Kaitlynn,false,Criminale,Maschile
Venice,W37VL6371H0I4HB5,Scholer,65,Celestia,true,Vittima,Femminile
Florence,EZ6C659G15N0C0S4,Fitzackerley,61,Serena,true,Criminale,Femminile
Venice,STHA5UD45VSYVHJE,Albrook,31,Herbie,true,Vittima,Femminile
Venice,O729P4KC1A05912U,Gurnell,69,Ellwood,false,Vittima,Maschile
Florence,9A5IB057A4E812AA,Tommaseo,77,Rosina,false,Vittima,Maschile
Rome,9Z02E33TH5S1LY5A,Le Fleming,52,Gil,true,Criminale,Femminile
Rome,5WA2HHQ9YC2YI2N8,Scruby,39,Demetrius,false,Vittima,Femminile
Turin,YB72B4715P3ER070,Ceely,21,Drucie,false,Vittima,Femminile
Milan,IZ97035U7XBUP6K3,Serotsky,43,Denys,true,Criminale,Femminile
Bologna,JR1Z1HMCBX4D7066,Kleinmintz,58,Norris,false,Criminale,Femminile
Venice,86694LFDT5N16CB5,Prichard,33,Laural,false,Vittima,Maschile
Palermo,EOX52XBS8K47ED3A,Ironside,24,Florida,true,Vittima,Maschile
Milan,DP44624K938N18CR,Luckham,52,Elsy,false,Criminale,Maschile
Genoa,200J7H7MX92Q7NOU,Mac Geaney,48,Melinde,false,Vittima,Maschile
Genoa,F2H5W19SV2PU5396,Mueller,34,Dayna,false,Vittima,Maschile
Palermo,TCRVX783JE1CC8GI,Croisier,14,Noella,true,Criminale,Maschile
Genoa,881Z6H98R993DX80,McPheat,79,Gwen,false,Vittima,Femminile
Florence,2FY70E4OPT03XTDK,Sawden,51,Ax,true,Criminale,Femminile
Turin,EX3P4RQE0N8V8PFY,Dyhouse,20,Karil,true,Criminale,Maschile
Rome,0DIKH978N37Z9FBE,Jewess,14,Trix,true,Vittima,Maschile
Turin,2GD4C41D9G00U2IT,Cholomin,26,Ashlen,false,Vittima,Femminile
Venice,2U2449A98YC8X4U5,Boundley,29,Leonie,false,Vittima,Femminile
Venice,0V8FFG07X27E8A4S,Rothschild,73,Glenden,true,Criminale,Maschile
Genoa,WC1YJU29L5FYR9Y8,Charge,31,Orella,false,Criminale,Maschile
Verona,51WTFINH2RNT7433,Moffet,35,Kerry,false,Criminale,Femminile
Rome,0A1QW36Y6QP66HKH,De Vuyst,45,North,true,Vittima,Femminile
Verona,XQQU396RIW46P5IB,Fenn,35,Noach,false,Criminale,Maschile
Rome,7M001J6327Y0LWQ4,Punch,68,Katerine,false,Vittima,Femminile
Florence,TIBUG2Y80R87HP7C,Hannond,32,Rutherford,true,Vittima,Maschile
Verona,B30ET9ZS6D8S9VD7,Staunton,31,Dominga,true,Criminale,Maschile
Venice,JT0609C5QXOT1QKU,Scrowton,56,Lexi,true,Criminale,Femminile
Florence,0Y0TW21WQ4834V75,Temperley,65,Kirstin,false,Vittima,Femminile
Genoa,P8JQNW0YF632HH9N,Beverley,55,Zaccaria,false,Criminale,Femminile
Rome,4QMU7823BWQT07N4,Garr,15,Glyn,false,Vittima,Maschile
Venice,ADNRF34B0J5X0K4C,Ough,45,Britt,false,Vittima,Femminile
Bologna,8PB4U203RYW32L39,Bridgeman,21,Babs,true,Criminale,Femminile
Verona,U67N493W5ND5CR20,McCanny,68,Heath,true,Vittima,Maschile
Palermo,KC1234ULAS42KID2,Haskell,56,Meggie,true,Vittima,Femminile
Verona,2Z6F88KYKBF56EVM,Fery,22,Rory,true,Criminale,Maschile
Turin,4L40NI3Q275DFA5O,Truss,78,Nap,true,Vittima,Femminile
Palermo,AUPL7QHH7RLX0LIC,Caldaro,31,Toni,true,Criminale,Femminile
Milan,P2QUHI5H691HP298,Snookes,27,Zelma,false,Vittima,Maschile
Bologna,818B7T79Q8N32DD5,Passie,17,Madel,false,Criminale,Femminile
Milan,696U53HD0QAQK8L3,Vallintine,81,Chevy,false,Criminale,Femminile
Milan,73GRJA5VY7GPRZXF,Stow,33,Kienan,true,Criminale,Femminile
Venice,06CL19RAJM2343R4,Tripcony,22,Merola,true,Criminale,Maschile
Venice,0E6C33G75397H9V4,Elger,69,Harwilll,true,Criminale,Femminile
Turin,H086AT8NQ90KWF9G,Novakovic,36,Babs,false,Criminale,Maschile
Genoa,205W8U05M30WBCS4,Deegin,39,Harrie,true,Vittima,Femminile
Milan,XS2ROPGVM344E432,Leele,71,Sheilakathryn,true,Vittima,Femminile
Palermo,6KD7616Z498E89NI,Dolbey,77,Debera,true,Vittima,Femminile
Turin,9U07778NUE50Y870,McNae,67,Euphemia,true,Vittima,Femminile
Florence,36XMHJ4T9MYN0537,Croysdale,25,Alfi,true,Criminale,Maschile
Milan,68RGB918U6I6392T,Antonescu,52,Correna,false,Vittima,Femminile
Florence,JF203UBSS9M2Y0XL,Pitway,23,Leelah,true,Criminale,Femminile
Florence,E7XET9EQ4LVGBD3C,Foux,22,Bess,false,Criminale,Maschile
Milan,Y3MGPF8Z4HS85144,Lorant,83,Arliene,false,Vittima,Maschile
Genoa,132WMN71WE0CR2ZR,Meneely,39,Paxon,true,Criminale,Femminile
Florence,80GV11F31KQSO1E5,Soigoux,87,Percival,true,Criminale,Femminile
Venice,4Y6MJ4X28T8B2AS8,Lockart,33,Abey,false,Criminale,Femminile
Rome,ELJG9824XT88531L,Ritchings,55,Ambur,true,Vittima,Maschile
Palermo,2S92Y4CS75DJ90CA,Boutflour,58,Paige,true,Criminale,Femminile
Milan,403L5A3TT1JI1843,Lathom,25,Chelsie,false,Criminale,Femminile
Genoa,5CXIY6570A9AHD03,Roff,68,Herbert,false,Criminale,Maschile
Bologna,7G0T1U47I0HG8VMO,Noulton,19,Yvonne,true,Criminale,Femminile
Bologna,8J56504519511DOF,Janota,41,Catlin,false,Criminale,Femminile
Milan,P1555KZYF2264M45,Haddington,79,Ailey,false,Criminale,Maschile
Rome,C4ZARQSB97Q2TQKY,Pardal,53,Myra,false,Criminale,Maschile
Bologna,XRWL47V8ZND0N739,Joyes,65,Con,true,Vittima,Maschile
Naples,K01MG3DO4NHHGI8J,Shillabear,81,Fae,true,Criminale,Maschile
Rome,393WE2IVM7GS1CI7,McCluin,41,Seumas,false,Criminale,Femminile
Genoa,9FRK86BV9ED66846,Lukovic,44,Melita,false,Vittima,Femminile
Naples,4JJ91I234P112953,Coit,25,Jephthah,true,Vittima,Maschile
Genoa,L6L3S68BC5HYZR14,Letson,42,Rudie,true,Vittima,Femminile
Genoa,1H28EMAWNGF05D2Z,Shellard,63,Thebault,true,Criminale,Femminile
Venice,ZY20SQNUBBSKFTN6,Moore,86,Hyacinth,true,Vittima,Maschile
Turin,NWM4G242N76VGU75,Guarnier,46,Marylinda,false,Criminale,Femminile
Palermo,IK66J0RJD987FD1P,Lebarree,60,Bard,true,Criminale,Maschile
Genoa,8KQ5F11HCZFAO5VP,Lowde,69,Paulie,true,Criminale,Maschile
Turin,261O19M1VG9TOOFA,Barnson,33,Karlen,true,Criminale,Maschile
Venice,14JC9SZ77D6WH21P,Claybourne,63,Juliet,true,Criminale,Femminile
Naples,D29CG48LPJ175RYN,Land,65,Marcelia,true,Vittima,Maschile
Verona,Q74D80Z53CQ1F38Z,Digan,63,Josy,true,Vittima,Femminile
Venice,E0TV52434N636T46,Alves,90,Prissie,false,Vittima,Maschile
Genoa,MR6SR13ECJTR03WW,Pruce,36,Tuckie,false,Criminale,Femminile
Verona,O1B50V35E47HE01I,Phoenix,57,Alfie,false,Vittima,Femminile
Naples,161D67G1F594VLJ1,Lomasney,70,Marylou,true,Criminale,Femminile
Turin,525UHLEM4RU9M492,Klemenz,67,Nancie,true,Criminale,Maschile
Genoa,WD55034I9695PKI6,Emmines,65,Remus,true,Criminale,Maschile
Milan,JP5MIOLJQFQ5V17J,Stanbra,67,Kathie,true,Vittima,Femminile
Palermo,80OX746L242D7V67,Piche,85,Nana,false,Vittima,Femminile
Rome,90J328G6RA742OL7,Suthworth,48,Ruben,false,Criminale,Maschile
Verona,53L8V2Q41D6CO88P,Blondin,30,Nevsa,false,Criminale,Femminile
Palermo,H75G93GYT410O897,Carrell,16,Adan,true,Vittima,Femminile
Verona,1S4D653O9K99A30Y,Titcombe,41,Hartley,false,Vittima,Femminile
Verona,9RKTZ20L46PCPJUB,Allwood,61,Giselle,true,Criminale,Femminile
Florence,38P57LF6DAH9ADU4,Frawley,26,Stanfield,true,Vittima,Maschile
Rome,93OZ3KC77RRC4E6G,Makiver,82,Earvin,false,Vittima,Maschile
Rome,BG3C474R375D1384,Parkins,88,Alvin,false,Vittima,Femminile
Turin,49T3070WHNI3506G,Pallas,77,Deck,true,Vittima,Femminile
Palermo,U40MC0767H21HD14,Wolfenden,56,Madelina,true,Criminale,Maschile
Bologna,6C4J3016PFRE8ZER,Copyn,19,Aggie,false,Vittima,Femminile
Turin,50970JCAIZQ07C8V,Danielsson,17,Phil,true,Vittima,Maschile
Venice,8NM94F65IMN7K412,Fernant,14,Duky,false,Criminale,Femminile
Genoa,4EA9HG0V8CQ86E29,Gatherell,17,Stephan,false,Criminale,Femminile
Turin,WM6N11SUT7O0VE89,O'Caherny,34,Jammie,true,Vittima,Maschile
Naples,G59P7PHGS7VTFBGV,Collibear,59,Nanette,true,Vittima,Maschile
Naples,OM63FC3B9173H3O5,Grise,80,Ainslie,false,Criminale,Femminile
Rome,476GT24PT1X02CT6,Marrett,17,Renee,true,Vittima,Maschile
Milan,1AU5LCO4YK8E15F3,Thresh,43,Pearline,false,Vittima,Femminile
Verona,15IA2R4161LZDX04,Dyton,14,Gaile,false,Criminale,Maschile
Palermo,206PV2PY3370G9GR,Struijs,62,Neysa,true,Vittima,Femminile
Milan,54ZM14KH577W8G04,Cosbey,79,Yanaton,true,Criminale,Femminile
Florence,12IRO36T596U4G2U,Donson,58,Norri,false,Criminale,Femminile
Florence,E873V0ZQ697Q3K68,Loft,52,Kerwin,false,Vittima,Maschile
Verona,LG05OZHZ0K79FHFY,O'Fairy,42,Andriette,true,Vittima,Maschile
Palermo,01995BE35C8V7653,Antonognoli,26,Ali,true,Criminale,Femminile
Milan,67FUF799XV8O9008,Pedro,40,Asa,true,Vittima,Maschile
Venice,BI81NZ06R4E9QR18,Biasio,37,Koral,true,Vittima,Femminile
Turin,B2YU8JU42G61GA96,Kusick,48,Madelina,false,Criminale,Femminile
Palermo,R1A165Z256Q50Q30,Pristnor,33,Ahmed,false,Vittima,Maschile
Verona,C7PDHLQ0Q00ODTJ0,Wegener,89,Cristina,true,Vittima,Maschile
Bologna,MMREIFMI1MZCQL95,Walliker,81,Marcellus,true,Criminale,Maschile
Naples,FZ12U4FBN4G4H59S,Kinchin,47,Eugenio,true,Criminale,Femminile
Florence,86ETH56OQGY544SB,Hannant,49,Valentino,false,Criminale,Maschile
Turin,1TZK1I45PWZ750X3,Lyptratt,62,Kirby,false,Vittima,Maschile
Florence,04L6HT7XZ2VD95J4,Cordoba,37,Sheila-kathryn,true,Criminale,Femminile
Naples,LL3I892320MT409P,Czajka,57,Hobart,false,Criminale,Maschile
Venice,U4RZGUF3328L85GK,Extall,44,Kile,true,Criminale,Maschile
Venice,E4XX9VEY3G18MN51,Lynn,18,Cinnamon,true,Vittima,Femminile
Rome,CX53784N86KKK6A9,Kilian,50,Donny,true,Vittima,Femminile
Naples,KC5HB16GY7963WFH,Colqueran,83,Chloris,false,Vittima,Maschile
Florence,7V648S2N2THP49PD,Filasov,48,Mela,false,Criminale,Femminile
Genoa,5G16NWEQ1O3D4RNV,McCullouch,87,Pincas,true,Criminale,Femminile
Milan,5VX81C21N28ZV2ZR,Annear,75,Susanna,true,Vittima,Maschile
Rome,FDBF1B6YD9E7N3B9,Etheredge,89,Pennie,false,Criminale,Femminile
Florence,21BBP8Z8HW74XOFZ,Kelberman,20,Babette,false,Vittima,Maschile
Florence,UP3VCLC5JFMSBRWI,Blampied,79,Jacinthe,true,Vittima,Femminile
Verona,QRYZAD96T2UE9MW0,Redemile,27,Reba,false,Vittima,Femminile
Palermo,BYK529L21MII7VA9,Kelmere,81,Jennie,false,Criminale,Femminile
Turin,2Z1266Y189BZ8J5Y,Cuxon,18,Lorens,true,Criminale,Femminile
Bologna,0RVRH76R3974LHS3,Bache,40,Mitch,true,Criminale,Femminile
Florence,BQXL5DT1HA9L2X4L,Bann,77,Lezley,true,Criminale,Maschile
Verona,H6I7QUJBT3K48W7M,Leftridge,31,Flossie,true,Vittima,Femminile
Florence,K138905LU5ZBVR9D,MacDougall,74,Hillier,true,Criminale,Maschile
Florence,CWI479EYN01AJG15,Laroze,29,Charley,true,Vittima,Femminile
Florence,4162Q98OCJ9X6B76,Gouda,17,Bram,false,Vittima,Femminile
Bologna,6VK11XF40L0A38JP,Hugland,29,Trent,false,Criminale,Femminile
Palermo,1D1C411O5G02S6AK,Bails,62,Warden,false,Vittima,Femminile
Verona,1W2RD2D5JY21SM1T,Smullen,64,Galvin,true,Vittima,Femminile
Venice,C7W83CC6I7CJ57YD,Broxup,29,Leola,true,Criminale,Maschile
Milan,VD08AO1J6U6NRSR8,Eustace,32,Devonne,true,Vittima,Femminile
Florence,U43D4LU79OJNN46A,Readhead,27,Justinn,false,Criminale,Maschile
Turin,L2FKSF6IXE3F4CHJ,Jiroutka,55,Manny,true,Criminale,Maschile
Rome,CB1ZJ1U9RP8Z56B6,Feldharker,78,Kimberlyn,false,Criminale,Maschile
Rome,6H8KGDMG4J18RKD3,Pea,53,Yorke,false,Vittima,Femminile
Bologna,634I4E0N3ZU959M8,Pietranek,29,Jobina,true,Vittima,Maschile
Rome,7E5CFLP8040T4YAU,Koppens,21,Nealy,false,Vittima,Femminile
Venice,8P5EB3Q40571XHX2,Tummons,34,Orelle,false,Criminale,Maschile
Turin,0VS2BM344HE29YC4,Nordass,22,Townie,false,Vittima,Femminile
Milan,I3Q0Y4RG50348CM7,Stritton,82,Ianthe,false,Vittima,Maschile
Bologna,D69HW8OGY5PV773S,Penhalewick,82,Robenia,false,Vittima,Femminile
Milan,J691B35SD86NSUP8,Outright,29,Gilburt,true,Criminale,Femminile
Turin,8203J1D2X14D47GR,McGiven,58,Giuseppe,false,Vittima,Femminile
Milan,56H41A26AB0W8X49,Sebert,73,Ulberto,false,Criminale,Femminile
Genoa,5VM0G9I385710UZQ,Hambly,90,Debor,false,Criminale,Femminile
Verona,IY717II25YWM8SG7,Suerz,48,Xena,false,Criminale,Femminile
Florence,2BA5L0P4IVM1GF8Q,Whalebelly,72,Tully,false,Criminale,Maschile
Naples,130YF74HDYP5P5L6,Cornes,44,Victor,true,Vittima,Femminile
