citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Bologna,FS0XFF033028FBY3,Dury,52,Justina,true,Criminale,Maschile
Florence,QB4L262828417JT7,Aynold,77,Stefania,true,Criminale,Femminile
Bologna,VE98065TEV4MHBOK,Minchinton,51,Doralia,false,Vittima,Maschile
Turin,955RUK5T80B2Z25O,Fellman,73,Mart,true,Vittima,Maschile
Rome,MH69V92C9AYHJP5L,Giorgi,87,Hyman,true,Criminale,Maschile
Genoa,FDT54JVO56D17F0P,Penddreth,24,Winona,false,Vittima,Femminile
Venice,MAIHKU955MK814IK,Barhem,81,Jory,true,Vittima,Maschile
Palermo,5TXG1H3H86CHY5I4,Carass,34,Candida,false,Vittima,Maschile
Turin,99RYZ9915O88919S,De'Ath,37,Gaspard,true,Criminale,Femminile
Bologna,8465Q99NWPH1Q97V,Beechcraft,56,Lenette,true,Vittima,Femminile
Florence,990XPCD3F8D71R3L,Henrion,37,Conn,true,Criminale,Femminile
Turin,SGJ49XOFI2549041,Pietri,70,Abbie,false,Vittima,Femminile
Turin,16TN641PBS77MF42,Caldicott,39,Claudetta,false,Vittima,Maschile
Naples,RZ99S366Z2QL343T,Casazza,47,Kendra,false,Vittima,Femminile
Verona,5I6V6F93KWV77KGE,Weitzel,41,Quent,true,Criminale,Maschile
Naples,5ZH8M53BR2SS58P5,Woolpert,71,Levon,true,Criminale,Maschile
Rome,Y4VBZ2NJQE5RUNS6,Cooksley,47,Gretna,false,Criminale,Femminile
Rome,6R7ZSTM3R257U12G,Pelling,41,Sheilah,false,Vittima,Femminile
Verona,GCR22L8A292LS666,Ormesher,59,Rip,false,Criminale,Femminile
Palermo,9I64214C2PF2UR17,O'Scanlon,17,Edeline,true,Criminale,Femminile
Rome,M14H7HYJ6V080FDU,Elcome,79,Jackquelin,true,Vittima,Maschile
Verona,8A1VC229360ASC66,Dun,90,Sharyl,true,Vittima,Maschile
Naples,60162ONVOW0W9JX4,Lydiatt,29,Sibylla,false,Vittima,Femminile
Naples,QN22E3N9G39G74SA,Grimditch,14,Marylynne,false,Criminale,Femminile
Palermo,V1JHL4CK5N13C2Q0,O'Cleary,30,Millisent,true,Vittima,Femminile
Palermo,9S6J1F67694DF630,Moreton,88,Bale,true,Criminale,Femminile
Palermo,1H012H966038A565,Gault,47,Calvin,true,Criminale,Femminile
Naples,JC2KWA1179BB960V,Dehn,79,Tommi,false,Vittima,Femminile
Verona,78L51GM4308C1NGW,Tivolier,72,Raymond,false,Criminale,Femminile
Milan,0G1FJH1Q7U2D5L26,Sanford,26,Orv,true,Criminale,Maschile
Venice,2073N6X5WYKOM3SR,Buttery,46,Huntlee,true,Criminale,Femminile
Palermo,Y6HLT2F9W0771P1W,Broadway,90,Laure,false,Vittima,Maschile
Naples,NA6MZ40MVVK7NKLI,Isacoff,30,Benji,false,Criminale,Femminile
Bologna,V07I550BKPVD8HFR,Goulborne,38,Arda,false,Criminale,Maschile
Naples,8D4HB922V5601724,Vallentin,50,Ayn,false,Vittima,Femminile
Bologna,7839364VAY014495,Baurerich,36,Leighton,true,Vittima,Maschile
Palermo,1835GM09562P3887,Frankiss,72,Timmie,true,Criminale,Maschile
Turin,32Q0N2U9IAEEI5SW,Dairton,21,Hercules,true,Criminale,Maschile
Florence,988V4GWLJ7I32S6M,Northbridge,42,Sorcha,false,Criminale,Maschile
Venice,SM54KJW1M8W6YTB3,Querree,50,Clemmie,false,Vittima,Maschile
Venice,KKY3BK414021XYD9,Forst,48,Claudius,true,Criminale,Femminile
Palermo,7AYSF0ZO08XQ98WT,Plaide,70,Justinn,false,Vittima,Femminile
Venice,L7GJ1R276UQJP84B,Winkell,86,Brooks,true,Vittima,Maschile
Genoa,IK3ZB7XISFG9G672,Gotch,20,Taber,false,Vittima,Femminile
Bologna,TASSZ50PNR7YBAH3,Maggiore,42,Julianna,true,Criminale,Femminile
Turin,LM53HWXM152UJ596,Maevela,30,Laurie,false,Vittima,Femminile
Rome,A01VI1N214T4VE0O,Peche,28,Rhodia,true,Vittima,Femminile
Venice,850C3P7U039K8U05,Pellamont,83,Phillis,false,Criminale,Maschile
Milan,OMRZ3N4X23B91B5C,Aujouanet,43,Priscella,false,Criminale,Femminile
Palermo,OT9I6KWQYJB6358I,Teaze,57,Buiron,true,Vittima,Maschile
Milan,PI97UD3XY4V2YTEB,Vedekhov,42,Lucien,false,Vittima,Femminile
Naples,TJEG52UW502FZ192,Belvin,80,Finley,true,Criminale,Maschile
Naples,7KNDY1M0A18V8CO5,Skett,68,Adrianna,true,Vittima,Maschile
Venice,U80EP9P31A7MZGQC,Townby,86,Correy,false,Vittima,Maschile
Florence,0HIEV6DUA701L196,Wright,25,Tedi,false,Criminale,Maschile
Naples,9H14XLT5RZQ15FQ9,Aslett,16,Doroteya,true,Vittima,Femminile
Verona,X411T035MHO05O82,Mayne,72,Letisha,true,Criminale,Maschile
Genoa,175II1NS99XW1VBH,Coundley,66,Joice,true,Criminale,Maschile
Florence,4F7TW833JL1Q2GJE,Sandbrook,18,Elyssa,true,Vittima,Maschile
Naples,Y713212JESVG8Y7N,Simionescu,56,Dalton,false,Vittima,Maschile
Rome,FB8W86LAF0HYR7K7,Strickler,66,Ezmeralda,false,Vittima,Femminile
Turin,8CM7918I3M7G588V,Skpsey,33,Billy,false,Criminale,Maschile
Genoa,Y2Z4V011J00L9978,Yeeles,27,Rozanne,false,Criminale,Maschile
Verona,V76F3V1L8T113A25,Mathew,55,Clarinda,true,Criminale,Femminile
Milan,K83KM417G79456D2,Kinnie,72,Karel,false,Vittima,Femminile
Florence,02ERG1VX1T5R1J9U,Van Bruggen,58,Malorie,false,Criminale,Femminile
Bologna,DE331Y79Q1V1N0V4,Litel,26,Olga,false,Vittima,Maschile
Rome,000Y142LU7557A84,Cleare,72,Selestina,false,Vittima,Maschile
Milan,W72U9Z27FSFY9848,Ruhben,76,Matthieu,false,Criminale,Maschile
Florence,SK5ZTCJ8330O6UPV,McGrey,66,Thaine,false,Criminale,Maschile
Rome,IB27E83D64H24W04,Druett,27,Willey,false,Vittima,Femminile
Verona,844W8J2G2D3446L0,Barley,77,Blane,false,Criminale,Femminile
Florence,6IDZU6349O61SW2T,Oldland,48,Jessalin,false,Vittima,Femminile
Venice,PHQE4ZZ3865784BW,Seel,23,Lora,true,Vittima,Maschile
Milan,3KM6UZ8C3J031A19,Dunkinson,69,Arlin,false,Criminale,Femminile
Naples,F3N6LQSMR2KRW8F4,Bonhomme,60,Rutherford,true,Vittima,Femminile
Naples,6WXUBUXR1PH31S9E,Whitesel,58,Lavinia,false,Vittima,Femminile
Verona,X63D976NJ256FHJ7,Haburne,30,Teddie,true,Criminale,Maschile
Palermo,MVHMW26GZA36OS5X,Gonnelly,69,Helena,true,Vittima,Maschile
Venice,92PP6JKS6B478PNI,Ormiston,27,Guendolen,true,Criminale,Maschile
Bologna,K0RLZC01Z7V0XS0G,Conelly,65,Cherlyn,false,Vittima,Maschile
Milan,H8V09FVAQE2W6U30,Mattusov,65,Shirleen,true,Criminale,Maschile
Bologna,W3LQ7FECL3KSL86N,Burnham,43,Fax,false,Criminale,Maschile
Palermo,4IB7HR0GOHFEKY7B,Rivenzon,59,Brynn,false,Criminale,Maschile
Rome,MK797G2LW9UM0H33,Bawcock,55,Brittani,false,Criminale,Femminile
Naples,32TU60L6U6NNE5D4,Gamage,75,Osmund,false,Criminale,Femminile
Florence,M9B6O47Z5H4G09G4,Picot,17,Judye,true,Criminale,Femminile
Verona,70T8VPB61687838C,McKissack,77,Rickie,false,Vittima,Maschile
Milan,4I54973W7579CK73,Duell,86,Penni,false,Vittima,Femminile
Naples,QK823MVG0IQ53DT6,Esser,89,Jamie,true,Vittima,Maschile
Genoa,2WHONH1MGVW9GQS6,Ord,17,Stoddard,false,Vittima,Maschile
Genoa,70UM3RTVL20L2UX5,Boyack,66,Devondra,false,Criminale,Femminile
Florence,OXP37BJ9UDZ07MDQ,Muccino,42,Dulsea,false,Vittima,Maschile
Turin,C636430O0076R742,Timny,82,Esta,false,Criminale,Maschile
Verona,V3E0D176AQN1NGOX,Aiton,78,Gunilla,true,Criminale,Maschile
Milan,2H0D334HU2O1CHDO,Proffer,22,Ellis,false,Vittima,Femminile
Verona,9Q5A018ZY555893G,Heakey,71,Betsey,false,Criminale,Femminile
Milan,EPX6ZA5KQ3073BBF,Buttle,63,Camel,false,Criminale,Femminile
Bologna,OFNI2Y39GVEEVZ9B,Kinchlea,85,Alexander,false,Criminale,Maschile
Rome,5MP516A5MD1EQV02,Camier,37,Rhys,false,Vittima,Maschile
Turin,68749C02K47IJ5R8,Gellier,51,Clarabelle,true,Criminale,Maschile
Milan,LWBS0177A8P22KQD,Bythway,25,Elayne,true,Criminale,Maschile
Naples,4500734400455F6O,Dykas,77,Charil,false,Criminale,Femminile
Rome,F7N53HHY8IW5F7FS,Leates,50,Doralin,true,Criminale,Maschile
Genoa,48VR4VAFEK6JDN1H,Mendus,39,April,true,Criminale,Femminile
Bologna,778X6711W1069EF3,Monan,43,Madelaine,true,Criminale,Maschile
Turin,9L9S1P80XO72073W,Belitz,27,Anson,true,Criminale,Maschile
Bologna,0NH5564PC1H2F23R,Adran,47,Butch,false,Vittima,Maschile
Genoa,05331N3F1L63XE15,Josofovitz,40,Dalton,true,Criminale,Maschile
Turin,V94CSFPIP715UL30,Chell,88,Eveline,false,Criminale,Maschile
Rome,SY7DEBJ20MUWYUZQ,Cressor,66,Robinia,true,Vittima,Maschile
Turin,7G59O5937R26C98B,Gunther,38,Shelby,false,Vittima,Maschile
Verona,M3HQ432UCBKZ00P0,Vallis,54,Brooks,true,Vittima,Maschile
Genoa,N1CI9CUAPLHJ777G,MacEnelly,62,Barbaraanne,false,Criminale,Femminile
Genoa,GZW479SVK71HO7DJ,Saunter,76,Kassi,false,Vittima,Maschile
Palermo,2Y15OQ0H60P0CYQS,Keenleyside,69,Shamus,true,Criminale,Maschile
Florence,854KU1Q7Z4UD11K2,Sollars,21,Kira,true,Criminale,Femminile
Turin,1FZHM59GN598GDTU,Caselick,41,Win,false,Criminale,Femminile
Bologna,X8Z441C60174F398,Dufour,83,Consuelo,false,Criminale,Maschile
Genoa,6L27FLX6E1UU1F61,Tattershaw,21,Amos,false,Criminale,Femminile
Venice,M4NE3IU70ES4J0Q9,Alfonsetto,32,Amalee,true,Vittima,Femminile
Rome,HG568SJ4E212G824,Bewicke,29,Neddie,true,Vittima,Femminile
Rome,J6L04PWC2X183JAY,Allston,61,Phillipp,false,Vittima,Femminile
Bologna,S4L171L210B7YYM8,Randall,22,Vanda,true,Criminale,Femminile
Bologna,VOZ1MBBQ589K5TMB,Titcomb,48,Mead,false,Vittima,Maschile
Verona,46AGODJDRU0784MU,Blabie,63,Chrisy,false,Criminale,Femminile
Turin,1754S751F3362EQS,Dykes,62,Lindsy,false,Criminale,Maschile
Verona,C2KSRJ5BQ69581PW,Boncore,72,Ingemar,false,Criminale,Maschile
Genoa,Z0UJ3Z9BB1WI7W0Y,Wellsman,70,Mathian,false,Vittima,Maschile
Venice,1E9L39825ZY90MKF,Grunnell,19,Ag,true,Vittima,Femminile
Palermo,9P7J50891AU78U7M,Neasham,46,Edmund,true,Criminale,Maschile
Genoa,C5CY13QW8KO21KCP,Gerretsen,23,Chaim,true,Criminale,Maschile
Palermo,2J7R9LQ52578BHVP,Robey,30,Norah,true,Vittima,Femminile
Verona,1BFM5LF91NP089BV,Lanchester,57,Zak,false,Vittima,Maschile
Rome,5OSE54GM4XZK64T9,Speedin,70,Shina,false,Criminale,Femminile
Rome,7EG8KZ6H7RV294KP,Rushbrooke,90,Seana,true,Vittima,Maschile
Bologna,V1VPLG6339UL754X,MacKartan,77,Templeton,false,Vittima,Maschile
Rome,48X329SI8G33B877,Hue,83,Archibold,true,Vittima,Femminile
Verona,5SF19K46FZH222D9,English,41,Jimmie,true,Vittima,Femminile
Turin,08TM238K8W4U39W3,Bresson,23,Kelvin,false,Criminale,Femminile
Naples,B877SB939P79I11I,Duxbarry,38,Wesley,false,Vittima,Femminile
Genoa,XTW3627NIWY86DTK,Mayworth,40,Trenton,true,Vittima,Femminile
Rome,1A8Q7X7105SAR8QL,MacAlester,31,Allx,true,Criminale,Maschile
Palermo,1Y071EAPMHK7D8B3,Petrou,25,Reid,false,Criminale,Maschile
Genoa,T26BOHC4UZFG1A57,Josipovitz,44,Ardys,true,Vittima,Femminile
Venice,MW54V2OOXI75Y6W5,Cheyne,60,Shep,true,Vittima,Maschile
Florence,R6PQ2XEEFZ9AJ7O4,MacCole,30,Marmaduke,false,Criminale,Femminile
Genoa,09659K1KVCLHC7F7,Bravery,21,Magdalene,false,Vittima,Maschile
Bologna,0MT80R69IOLZ6S73,Twigg,85,Rhodia,false,Vittima,Femminile
Venice,NI3J81OL2QZTJ2H9,Budleigh,52,Quint,false,Criminale,Maschile
Bologna,99DO58QL3DO750LY,Roads,23,Carmina,false,Vittima,Maschile
Verona,3II4LP8OA1O920UQ,Dot,76,Jennifer,false,Criminale,Maschile
Verona,1A3IC40VSKWSJ1B2,Worlidge,75,Norine,true,Criminale,Maschile
Turin,FC6POD6320LS611Q,Venart,58,Regen,true,Vittima,Femminile
Naples,586101620X4Y9NZK,Dachs,21,Brent,true,Vittima,Maschile
Venice,FS08F1E3X451W475,Worrall,60,Binni,true,Criminale,Maschile
Venice,WT9CNW1LLXAJ2MH6,Simoneton,50,Inger,true,Vittima,Femminile
Bologna,4S5HYBPO3UDCFS9U,Probert,75,Trenton,true,Vittima,Femminile
Palermo,62AQ8QJBZ7F9R7H2,Raikes,15,Neale,true,Criminale,Femminile
Verona,AZ9859DPH7SRP1S9,Caws,88,Hayes,false,Vittima,Femminile
Bologna,45HZTU8O6I1HN707,Glavin,74,Aurore,true,Vittima,Femminile
Bologna,06D95A9649K3JGJI,Leedes,77,Bryan,true,Criminale,Femminile
Florence,3L9CH3T4C180KTZH,Benezeit,76,Clive,true,Criminale,Maschile
Genoa,FTLL314D155IE58A,Casari,44,Joyann,false,Criminale,Maschile
Verona,4PIPJ0998V5R1Z6V,Petrenko,34,Marleen,true,Vittima,Maschile
Milan,Z6X1J1T1LJOBZYC5,Tolomei,59,Jerry,false,Criminale,Femminile
Verona,79ZKAJ9P059PO18G,Lannen,23,Verge,true,Criminale,Femminile
Verona,V2CX303QR0LT0920,Bengal,74,Cindra,false,Criminale,Femminile
Palermo,FJ437H82KZC6272G,Izhaky,86,Philip,false,Vittima,Maschile
Naples,TR547FUS9D7R6V0C,Lindmark,79,Loralee,true,Vittima,Femminile
Genoa,640315496FCHX06I,Bleakman,17,Merrill,false,Vittima,Maschile
Bologna,WW703Q1K2367WC5E,Harman,49,Wallis,true,Criminale,Femminile
Rome,Q9IWM9RI2VEX1596,Tosney,19,Myrle,false,Criminale,Femminile
Venice,2S58913DKHIE06L7,Rushford,65,Paddie,false,Vittima,Maschile
Venice,9NUK472M9U9F7O4W,Minker,20,Tarrah,true,Criminale,Maschile
Naples,29SF026UOW224YWZ,Lynd,54,Jordon,false,Vittima,Femminile
Rome,3T4Q02373XL1SMGE,Symondson,58,Stearn,false,Vittima,Maschile
Venice,06H1T64NX3VI10VA,Showler,44,Lauri,false,Vittima,Maschile
Genoa,FPE1G41P0E368W7Y,Verrills,75,Gail,true,Criminale,Femminile
Verona,WA91W08Y5V76J387,California,83,Emmery,true,Criminale,Maschile
Verona,4MP91D8QQ821QND3,Tydeman,32,Flinn,true,Criminale,Maschile
Bologna,EXQ2IVI69UQG71RZ,Rowaszkiewicz,39,Portia,true,Criminale,Maschile
Palermo,63Q9J8TNDS42Z977,Simonetto,20,Mira,false,Vittima,Maschile
Naples,LZK47QAXB1ET8306,Heineken,21,Brigitta,true,Criminale,Maschile
Naples,3455QUH4AMC1SLNS,Coiley,30,Tony,true,Vittima,Femminile
Rome,0I7XP1K957290733,Gori,84,Kendrick,false,Vittima,Maschile
Palermo,6SXUVURZM7LUJA65,O'Fallone,74,Mylo,false,Criminale,Femminile
Turin,8Y3K746L41I49714,Uren,73,Eada,true,Vittima,Maschile
Bologna,KIRWQ19GSL0FMQ1U,Aldrich,70,Justinian,true,Vittima,Maschile
Palermo,L8G5707MYA459VM6,Macconaghy,67,Danica,true,Criminale,Femminile
Verona,VJFR901QJA4N1505,Ollerton,41,Jania,true,Vittima,Maschile
Naples,0C1SQB7E38HIEK50,Hurlin,19,Peterus,true,Criminale,Maschile
Palermo,SI94AK0MIGL76O83,Ghidoli,66,Celestia,false,Criminale,Maschile
Naples,20P7W960AGW60932,Learie,52,Paddie,false,Criminale,Maschile
Milan,3K28JEF5S884HXS1,Quadrio,80,Dyanne,true,Vittima,Femminile
Palermo,KW9490425I6RY39Q,Cork,54,Ervin,false,Vittima,Maschile
Naples,00X0JLUHV0RYL775,Inde,51,Milena,false,Vittima,Maschile
Florence,34HK2O4INER4A4V4,Parncutt,59,Lazar,false,Criminale,Maschile
Rome,09593ZP5DT0V24XI,De Giorgis,49,Sergeant,true,Vittima,Maschile
Bologna,368069I19L24IUT5,Willans,65,Lanny,false,Vittima,Femminile
Naples,A8212Y6BJF2SF4QI,Oliva,81,Rudie,true,Vittima,Maschile
Palermo,111H0P9R6ODV0QYU,Rodolf,39,Gregorius,false,Criminale,Femminile
Naples,ZZC1UL942981073L,Paydon,18,Gwendolin,true,Vittima,Maschile
Venice,1Y0GV8TBWCQ3TVKV,MacRedmond,56,Charmaine,true,Criminale,Maschile
Naples,GG9FV6UZOMM4624G,Martindale,82,Fayre,true,Criminale,Maschile
Milan,96X2VABM171RN153,Branchet,17,Baron,true,Criminale,Femminile
Rome,PHS9E45DVW926IME,Kiendl,15,Preston,false,Criminale,Maschile
