citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Genoa,V64Y83HJ1R1IWCN6,Bonnet,25,Elayne,true,Criminale,Maschile
Bologna,05T0K25F3V3TE24Z,Esterbrook,58,Tiffie,true,Vittima,Femminile
Venice,8015SKVMBADDMQI1,Lamberti,60,Kaela,true,Criminale,Maschile
Rome,TN89R2QKB282ZIJQ,Blazey,27,Rosalynd,false,Vittima,Femminile
Genoa,S4F7UG3W053K5T5S,Croose,55,Ker,true,Vittima,Maschile
Milan,00MT3OV3K06K5M7C,Storek,77,Farrand,true,Vittima,Femminile
Florence,2MD81G126098I4TI,Ricardou,27,Jobyna,true,Criminale,Maschile
Florence,X5G95LCF50VO48KZ,Siman,84,Mallissa,false,Criminale,Femminile
Genoa,242004769V3T60E3,Brownbill,37,April,true,Vittima,Maschile
Verona,M435KQ00L50LZ99P,Lummis,74,Graig,false,Criminale,Femminile
Genoa,0SXSA8KTW9N687P9,Kearley,66,Godiva,false,Criminale,Maschile
Palermo,7I639WG22IMU629L,Creeber,61,Quintana,true,Vittima,Maschile
Naples,4633K1M73V0NW6XE,Ducarne,52,Wilek,false,Criminale,Maschile
Verona,YU4034Q3EKL02HW5,Towll,81,Roy,true,Criminale,Femminile
Bologna,2NL4LR0KF54IND96,Kubica,78,Moyna,false,Vittima,Maschile
Bologna,PVY9547536PMJJ1S,Bruton,74,Noami,true,Criminale,Femminile
Genoa,G2EZ34XY5A9MMPK8,Codron,52,Selestina,true,Criminale,Maschile
Venice,MNJI0XY61GK9D043,Coutts,53,Philly,false,Vittima,Femminile
Naples,3B50T6S3A7G39RI5,Hinsche,72,Ina,true,Criminale,Maschile
Florence,PHD09ZM920Z9YNXH,Ozelton,26,Dotti,true,Vittima,Femminile
Bologna,94E68D99J8ANWW53,Kindred,29,Waverly,false,Vittima,Femminile
Venice,CD35D6WBWG844457,Runciman,35,Ingamar,true,Vittima,Maschile
Milan,R9JZ784H1ZD45U2V,Perchard,83,Olympe,false,Vittima,Maschile
Turin,02SJ3BW7Y5UUE7A9,Laurenz,45,Georgia,false,Criminale,Femminile
Venice,2035FG3G326423T2,Parris,25,Helga,true,Vittima,Femminile
Rome,35LR182T4V0J3K7V,Lampkin,14,Misti,true,Vittima,Maschile
Turin,52C0YP89N2L4146Z,Cromack,63,Lonnie,false,Vittima,Maschile
Florence,G4E40450JE3T5B80,Emmison,35,Gerald,true,Criminale,Maschile
Rome,5SP5392E93O4H6AH,Wytchard,31,Sterling,false,Criminale,Maschile
Genoa,811V3PH4CP5KPE99,Archibould,43,Penny,true,Vittima,Maschile
Milan,GL29FLR2S38XFJD0,Tipens,81,Tamara,false,Criminale,Maschile
Milan,20R2436100D7OJ93,Hounson,47,Jarib,false,Criminale,Femminile
Turin,Q20E672XV2J8SOVD,Withams,54,Brenn,false,Criminale,Maschile
Bologna,8O00795Y8SYJ41UA,Covotti,14,Rosy,false,Vittima,Maschile
Bologna,6BBBHGXK208ZH9KW,Gregore,31,Elfreda,false,Criminale,Maschile
Venice,Y32XNLB4P630J5KT,Furmston,28,Colette,true,Vittima,Femminile
Venice,HZYNSV214M7IWL50,Stocks,39,Jorry,true,Criminale,Maschile
Verona,HA9735SJ9J772314,Skill,58,Karena,false,Criminale,Maschile
Bologna,5S78YI593YO30E14,Warbys,42,Shawn,false,Vittima,Femminile
Genoa,V1J77WN000IN8IV5,Kynoch,58,Eal,false,Criminale,Femminile
Palermo,J37Y0Q514H5127J6,Storror,74,Helena,false,Vittima,Femminile
Genoa,6KF522ZS6Q9WX1B6,Tomczynski,48,Blondie,true,Vittima,Maschile
Milan,2161FC1TZ668SL2T,Casiroli,62,Helenelizabeth,false,Criminale,Femminile
Palermo,456I8J4C901U240K,Dymidowski,51,Niall,false,Criminale,Femminile
Naples,EC2764207RY132O6,Carp,19,Natalya,false,Criminale,Maschile
Turin,7B4KB76M4DJO3423,Shimoni,34,Stace,true,Criminale,Maschile
Palermo,5GA3C0X8NLM1977T,Bonhomme,51,Lynelle,false,Criminale,Femminile
Florence,G7Q7HO1293EY15L4,Grinvalds,82,Baudoin,true,Vittima,Femminile
Palermo,6OK0YE2159247NTG,McKeating,64,Bidget,false,Criminale,Femminile
Bologna,41FX6CI0R8CTQ4ZC,Eickhoff,61,Erma,false,Vittima,Maschile
Turin,854RX8I5BA362J6F,Tukesby,60,Marigold,false,Criminale,Femminile
Milan,O3414KAMR76B6L1R,Casetta,44,Kareem,false,Vittima,Femminile
Rome,85D0TI866W8DVINK,Bennison,82,Flory,true,Criminale,Maschile
Rome,267T1GZZ8C2KMVW6,Lafferty,59,Portie,false,Criminale,Maschile
Naples,5RNB3LFQQ16241QX,Kehri,44,Genny,false,Criminale,Femminile
Genoa,3EV1C8VIM942C2E0,Jagels,16,Sherri,true,Vittima,Maschile
Venice,9L1B3M902C4CK3NM,Petran,86,Ambrosio,false,Vittima,Femminile
Bologna,KYD7CV13L5T36OW6,Peele,21,Mario,true,Criminale,Femminile
Verona,8Q1B0IS92164U9WI,Doumerque,81,Delcine,true,Criminale,Maschile
Verona,6R6B3JCEZWBZO496,Halliberton,84,Jackqueline,false,Vittima,Femminile
Turin,A1318R891253QJ95,Melley,70,Vale,true,Criminale,Femminile
Turin,O72X5B2A575I9O2X,Oxe,64,Nikita,false,Criminale,Femminile
Genoa,L5HDH71G74042390,Volante,59,Emmie,false,Criminale,Maschile
Naples,W258F0EFPX62B3I6,Deehan,31,Gilligan,false,Vittima,Femminile
Palermo,U03B3Q7P7040LM2Z,Prene,54,Pat,true,Criminale,Femminile
Naples,8WTJ54I87K35ZTM9,Erangey,30,Olwen,false,Criminale,Maschile
Venice,H830961RB14GJG76,Methuen,18,Tailor,false,Criminale,Femminile
Milan,DC12Y2G21054S862,Jakubovics,74,Haven,false,Vittima,Maschile
Florence,8W15MZ5SYV3D3H6O,Bridgwater,90,Marin,false,Vittima,Femminile
Verona,N375605PY193B9PW,Plumstead,79,Archibold,true,Vittima,Femminile
Rome,L0WSW965B2CQW031,Waggatt,79,Riane,false,Criminale,Maschile
Rome,9383UYM63601D7TI,Egle of Germany,45,Maire,false,Criminale,Maschile
Milan,SBOS75F2E6T506UN,Chard,26,Abran,false,Vittima,Femminile
Naples,W91X8633E7I1Q64J,Seydlitz,85,Juliette,false,Vittima,Maschile
Turin,5YPUARJ94T02EETR,Jerams,74,Claire,false,Criminale,Maschile
Verona,IC7TD2033IW2D4XU,Jolin,83,Vaughan,false,Vittima,Femminile
Turin,L57U1005177D6X7Z,Hauger,68,Ariadne,true,Vittima,Maschile
Turin,60ZDM6P1999644M1,Willmot,62,Dell,true,Vittima,Maschile
Bologna,O9K3V3HT8G33CUGN,Fay,41,Sheffy,true,Criminale,Femminile
Verona,7J13GR62W8Y85024,Reisenstein,53,Zachary,false,Vittima,Maschile
Milan,1H1034HA274D07VN,Cluney,27,Lonni,true,Criminale,Femminile
Bologna,E39920O23763X576,Engley,22,Lethia,false,Vittima,Femminile
Turin,1NL46XP89IZ90X6D,Glyn,87,Karlee,true,Vittima,Femminile
Verona,7ML92P3366G63JS6,Penley,67,James,true,Vittima,Maschile
Palermo,7VTUZWJO65VJSY60,Brychan,84,Valentina,false,Criminale,Femminile
Venice,7J9MZYJ58Q3SGA29,Harridge,66,Marsiella,false,Criminale,Maschile
Genoa,ZZ9H55CP9645NA85,Soper,42,Regen,true,Criminale,Femminile
Palermo,1GS79WZ3830DFN3Z,Bertomeu,49,Chicky,false,Vittima,Maschile
Milan,WE2A660YZ3HQ63G4,Leggott,44,Eddy,true,Criminale,Femminile
Palermo,GGS4NNPY67DO81ZZ,Mickleburgh,21,Susanne,false,Criminale,Femminile
Milan,76Q6JOG20TOCU6J6,Guttridge,37,Wallis,false,Vittima,Femminile
Naples,965T1BA4AC75M0M7,Heinicke,24,Linette,true,Vittima,Maschile
Genoa,Z3E8DJI1683N2Z98,Fattore,63,Tammy,true,Vittima,Maschile
Bologna,0Z622VBBCEPYJEE9,Tarplee,62,Munmro,false,Criminale,Femminile
Palermo,WWISDYT6K0IH1Y3R,Hutable,64,Ryley,true,Vittima,Maschile
Genoa,L16A2PKXFYOQV7H6,Skeemer,37,Ivar,true,Criminale,Maschile
Genoa,158BG3FZX021AD42,Sloat,22,Mariana,false,Criminale,Maschile
Rome,OO8X431HR61E598Q,Wharin,52,Davida,false,Vittima,Femminile
Venice,Q80E2I64H4H508R0,Sweeting,53,Aloysius,false,Criminale,Femminile
Naples,1519335OOFE76L0Z,Norcross,62,Doroteya,true,Criminale,Maschile
Palermo,6MY164C9K6G47T43,Rains,88,Vinnie,false,Criminale,Maschile
Venice,NE341V7E3E0RW93Z,Lohrensen,88,Nickolai,false,Vittima,Maschile
Verona,17E01M7IUKVA6995,Claybourne,22,Sibylle,false,Criminale,Maschile
Milan,92XD6RPU8596W09O,Chastan,36,Sherill,true,Criminale,Femminile
Milan,E5Z9SLRCFKUDN7F0,Fozzard,70,Letti,true,Vittima,Femminile
Milan,P9WV22XA4O278O57,Bruin,17,Sella,false,Vittima,Maschile
Milan,84C0Q9P4SF0DM4FZ,Tetlow,79,Silva,false,Criminale,Femminile
Rome,0HC7225JKSOO6M19,Maycey,55,Aleda,true,Criminale,Maschile
Venice,3W0K83FFG89CLXXF,Handforth,29,Lucien,false,Criminale,Maschile
Genoa,MA427ZG7FTFBWK69,Kanzler,43,Rois,true,Vittima,Femminile
Florence,607Q8I1BC109ZP60,Payle,27,Ron,true,Criminale,Maschile
Florence,0JW2410M363VBN27,Senescall,24,Starla,true,Vittima,Maschile
Verona,RG5FASKC5Z5AR6E6,Slyman,39,Antoinette,true,Vittima,Femminile
Verona,T1VJ902D9GPX6HDF,Tregunna,81,Gerard,true,Vittima,Maschile
Genoa,BOO0Q23MY22690YG,Loton,44,Catarina,true,Criminale,Femminile
Venice,E687EV50796IYH33,Bowdler,28,Duffy,true,Vittima,Maschile
Naples,R91K3I32526I9ZKI,Boles,46,Levey,true,Vittima,Maschile
Genoa,FC48DT4O64696593,Docksey,62,Conrade,true,Criminale,Femminile
Genoa,3BLK0RNLAJ124538,Pratt,47,Hebert,true,Criminale,Maschile
Milan,202Y1YC06NKVTS4S,Prattin,39,Mattie,false,Vittima,Maschile
Venice,T36RM45C96R6B363,Gumey,19,Adorne,true,Vittima,Femminile
Bologna,F12O5OYGC8J06A5J,Wickmann,67,Catharine,false,Criminale,Femminile
Bologna,S7030B1T1128C23W,De Maria,56,Fernandina,true,Vittima,Femminile
Verona,M724G4TXW5247Q49,Flatte,56,Delphine,false,Vittima,Maschile
Palermo,0J6MT695P1KQ1T0D,McLurg,36,Shelley,true,Criminale,Maschile
Verona,9HG739O4W3QOF335,Willingam,78,Isak,false,Vittima,Maschile
Palermo,P8Q011771H83VE0P,Riggey,64,Jarrett,true,Criminale,Maschile
Verona,MHL6G92GF9Y6K059,Medendorp,59,Lacy,false,Criminale,Maschile
Palermo,C64OUC893RQOV507,Orta,82,Alanson,false,Vittima,Maschile
Bologna,SF8FJ6F81V63X76T,Ackred,31,Rayshell,false,Vittima,Maschile
Genoa,G060Z8R2Q5FE8C1R,Simonich,67,Brockie,false,Vittima,Femminile
Bologna,S52TI10YMQIQPI8J,Tonbridge,89,Marten,true,Criminale,Femminile
Bologna,DM470BG95N81X487,Scroggs,41,Wye,true,Criminale,Maschile
Milan,K6HA82I7ER94QL1Z,Mattosoff,17,Brandie,false,Criminale,Femminile
Florence,71L70606D3F0IHA5,Donnersberg,21,Agustin,false,Vittima,Maschile
Florence,WLVLAO5XIM1H80I9,Wheadon,69,Osbert,false,Criminale,Maschile
Palermo,Q298P66OS32H98YE,MacQueen,74,Zackariah,true,Vittima,Maschile
Florence,4C4VZM5CLQR0809I,Wastall,61,Quintina,true,Vittima,Femminile
Turin,96TD76YZ8FD437TW,Baversor,51,Hartwell,false,Criminale,Femminile
Verona,I57CEOB52SA63HHM,Cattlemull,49,Grayce,false,Criminale,Maschile
Naples,99L3B87MJMW2X7WR,McGillacoell,90,Candra,false,Vittima,Femminile
Genoa,063VETFY812QTSBY,Carmont,80,Kendal,false,Criminale,Femminile
Naples,914N9JSN68KW5HB0,Hauch,73,Wat,false,Vittima,Maschile
Genoa,8Z86VGX93150X58N,Bartolozzi,17,Tedda,true,Vittima,Maschile
Turin,V0F754H7WIT8YGG1,Laxton,68,Walther,false,Criminale,Femminile
Florence,X4XI88J3878G7JQ6,Aspinall,40,Ethelyn,true,Vittima,Femminile
Palermo,WDZ93IT6Q93TOP7U,Goldsbury,41,Thorin,false,Vittima,Maschile
Turin,6Q1UYSSN50GNU869,Duerdin,27,Dal,true,Criminale,Femminile
Florence,X9A89Z78TTPE461U,Nutty,28,Felicia,true,Vittima,Femminile
Bologna,B85H9O22IAUU1JT7,Sibley,60,Marvin,true,Criminale,Femminile
Venice,PYA50OB5S784I345,Heindle,58,Chaunce,true,Vittima,Maschile
Florence,1CU4W7T3UCL1212X,Frenzl,45,Nye,false,Criminale,Maschile
Naples,178PA7X152TEZ8C1,Rooms,62,Stormy,false,Criminale,Femminile
Venice,B7YXF3DW75VP76WG,Weeks,36,Blondelle,true,Criminale,Maschile
Palermo,H69YN3X2Y194K68U,Brudenell,65,Jameson,false,Criminale,Maschile
Bologna,79K288CE02E7I343,Saer,36,Harriette,true,Criminale,Maschile
Florence,YIK3S83U6ZF9ZAZ5,Cicci,48,Bren,true,Criminale,Maschile
Bologna,NF302328626YKIMD,Croisdall,74,Wendel,false,Vittima,Maschile
Florence,JZ56JI4IEA1Y2272,MacCorkell,29,Amby,true,Vittima,Femminile
Genoa,2A10BK238416UD9Q,Aplin,59,Michell,false,Vittima,Maschile
Venice,RL9H025F272LM75B,Cristea,87,Ingaberg,true,Vittima,Femminile
Milan,TOADBD1N9ITH07E1,Walburn,66,Boonie,true,Criminale,Femminile
Genoa,FZ44Z4ZC4PPEP2F0,Cribbott,46,Nanon,true,Vittima,Maschile
Venice,IL0G0B6847037398,Filyashin,25,Ronny,false,Criminale,Maschile
Florence,WP7Q4UVCNHRCM0HP,Grigoriscu,80,Leonora,true,Criminale,Femminile
Milan,KY430861925TY3C1,Heijnen,21,Xylia,false,Vittima,Maschile
Palermo,O119F973S0I1EOQ6,Scough,47,Barb,false,Criminale,Maschile
Florence,6ZXFXA83094FX9WO,Lavin,83,Bennie,false,Criminale,Femminile
Florence,45C56QAZ40SABE9Q,Dryburgh,37,Myer,false,Criminale,Femminile
Florence,49S5X9K790SS10AU,Tritten,23,Foss,true,Vittima,Maschile
Venice,L93SDW97AOO0895F,Sikora,61,Ekaterina,true,Criminale,Maschile
Genoa,0967P64T2G602EZW,Vella,35,Willette,false,Criminale,Femminile
Turin,1ID8AEZ19Y26U36P,Elsdon,60,Charmaine,true,Criminale,Maschile
Palermo,UO1VCT8660B49ZH6,Wrates,24,Gelya,true,Criminale,Maschile
Florence,3Z40HK56174W855I,Wigfield,77,Rheba,true,Criminale,Femminile
Palermo,4X1YW8L1HMP326N5,Towndrow,41,Darla,true,Criminale,Maschile
Bologna,9LK7WK7AUGM5ZGLW,Gallienne,90,Edyth,false,Criminale,Femminile
Venice,3C4D863HCWDO98WF,Whitehead,56,Jeniffer,true,Vittima,Maschile
Turin,2R0VX0457NSMMBO1,Ebbetts,47,Sasha,true,Criminale,Maschile
Verona,CIFLWP55K597ZXG0,Poyle,77,Gilligan,false,Criminale,Femminile
Genoa,IZMB063LI6EMPVU5,Butterfint,49,Bradford,false,Vittima,Femminile
Rome,828UC33X17XY9ML3,Arens,86,Amelia,true,Vittima,Femminile
Bologna,7QE916V1PSFIAKF1,Gorst,42,Ira,true,Vittima,Femminile
Verona,2852040LZNQ8JKRZ,Camamile,32,Cami,true,Criminale,Maschile
Genoa,82F5J2166X51ZE35,Josselsohn,52,Clim,true,Vittima,Maschile
Rome,M77JML99UF95TM0C,Gavey,75,Alvira,true,Criminale,Femminile
Venice,TMDR8J0J7VPC12QT,Stancer,68,Galven,false,Criminale,Femminile
Rome,F99Q433APGX1E9Q2,Titley,74,Lynnelle,false,Criminale,Femminile
Venice,E5K75NG7I9WP8MHK,Kingcote,52,Cornell,false,Criminale,Femminile
Rome,YHU011RI845AEPL7,Reyne,64,Sidonia,true,Criminale,Maschile
Genoa,U21Y9Q5745Z99U2A,Alelsandrovich,67,Linus,true,Vittima,Femminile
Palermo,7SIG6I9181Y5052G,Flieg,38,Nataniel,true,Vittima,Maschile
Rome,G32P82GRBSDN2DJ1,Leindecker,55,Tressa,false,Vittima,Femminile
Rome,T67P4L58MESJ6IS6,Baskerfield,48,Chery,true,Criminale,Femminile
Naples,859DF7ZB935DIT3X,Stannus,75,Symon,true,Vittima,Maschile
Rome,052Y2278O529R4AG,Neave,78,Griselda,false,Criminale,Maschile
Palermo,X71281Q0QC86LFZI,Dootson,51,Shaw,false,Criminale,Femminile
Rome,CUPR074LBZCZUZJ7,Eiler,75,Chane,false,Criminale,Femminile
Naples,MK7TM2936C822Y7C,Ralling,79,Andreas,true,Vittima,Maschile
Milan,ITNSWZ532QPTYPOY,Dodson,57,Oberon,false,Vittima,Femminile
Rome,AU635T67Y3NR529U,Millard,25,Bertram,false,Criminale,Femminile
Florence,QE4NLQN01C3W9660,Kibble,61,Claribel,true,Criminale,Femminile
Genoa,L0XD086U0JOBV3Y7,Chasson,76,Erin,false,Vittima,Maschile
Verona,0C79E0X8AYG87PXJ,Glewe,55,Charin,true,Vittima,Femminile
Rome,X6SW130W2886L4TD,Twoohy,23,Paulita,true,Criminale,Femminile
Palermo,KNW2OI04Y32237XB,Steanyng,39,Ezekiel,false,Vittima,Maschile
Genoa,1R5GC13TS89IJR9B,Swinbourne,17,Benjamin,false,Vittima,Maschile
Turin,CX9645EC92257Y0J,Trotman,57,Albert,true,Vittima,Femminile
Verona,2KJJ9RUO0W2P453X,Pietrzyk,83,Aleta,false,Vittima,Maschile
Naples,7OS559T7YV4BSDWX,O'Connor,62,Mark,false,Criminale,Maschile
Bologna,TM0C468H4H8C9X2Y,Sheer,21,Josie,true,Vittima,Maschile
Turin,B3SAV9R9P31ZJ0KL,Reckus,62,Hayyim,true,Vittima,Femminile
Rome,1LKR80706IP9RNSV,Drinkale,75,Jard,false,Criminale,Femminile
Florence,9G192M5817THK3K7,Shwenn,31,Caty,true,Criminale,Femminile
Naples,Z23P9GUE64XTVZ98,Babbs,36,Kinsley,false,Vittima,Femminile
Bologna,1KEHDL04YS24A7EN,Pluthero,72,Alissa,true,Vittima,Femminile
Palermo,66B9372881RL72MA,Passby,45,Hayley,true,Criminale,Femminile
Florence,2F969S0HKUXF35N6,Harley,36,Carmon,false,Vittima,Femminile
Verona,7KTXI99OTAT89966,D'Hooge,22,Clem,false,Vittima,Maschile
Rome,ZLMA881A8G6NRPA1,Tritten,16,Patsy,true,Criminale,Femminile
Rome,F1VJ1O53008Y3X2G,Crank,37,Kory,false,Vittima,Maschile
Palermo,JEH5K26VF4KJ19RF,Swanbourne,56,Mead,true,Criminale,Femminile
Turin,CP3IKS2693HAK8P9,Larmuth,59,Philis,true,Criminale,Femminile
Palermo,A2QP44U8MZJ75J5D,Dzenisenka,64,Salli,false,Vittima,Femminile
Verona,8SXGZ4I7MN383TKX,Chomicki,43,Bobbie,true,Vittima,Maschile
Palermo,1M3K5PJGYB1S2Y0U,Georg,40,Jehanna,false,Criminale,Maschile
Florence,YXFQ30EI0UZ140F5,Verling,28,Konstantine,false,Vittima,Femminile
Turin,RVHM6FLTDLO5LVCA,Reis,69,Allistir,true,Vittima,Maschile
Milan,P9T2X321823LMG83,Brickhill,73,Craig,true,Criminale,Femminile
Turin,732C4NDG4BV6RRCL,Sloyan,18,Odelia,false,Vittima,Maschile
Naples,F8VNH0B413DG8O57,McGown,40,Jerrold,false,Vittima,Femminile
Bologna,843Z1NG1W8FF6170,Glasard,64,Dianna,true,Criminale,Femminile
Florence,XYMZLW7PQ61990TI,Cosstick,28,Anestassia,false,Criminale,Femminile
Bologna,1Y5ZQ1PQ0532M54F,Bakesef,87,Fernando,true,Criminale,Maschile
Verona,9GPQ5O8595477463,Connechie,83,Burl,false,Vittima,Maschile
Milan,1JWYBK5MHSV6EO3L,Edis,29,Christopher,true,Criminale,Maschile
Rome,ICB714V37K92XKKJ,Wippermann,67,Haley,true,Criminale,Maschile
Bologna,1EE927925J000B0Y,Foxwell,56,Stirling,false,Criminale,Femminile
Florence,414RJN96T595V4YB,Halfhyde,89,Carly,true,Vittima,Femminile
Turin,3AX41P0D95X0EMJ8,Helsby,32,Eldridge,true,Vittima,Femminile
Verona,84D6D4ETU17927O6,Dundendale,59,Matilda,false,Vittima,Femminile
Milan,G448L72VJ58K89V8,Oldnall,73,Ingaborg,false,Criminale,Femminile
Venice,9LZD47QUFY0O2GW7,Tales,29,Margi,false,Criminale,Maschile
Rome,080EW49G1CS9JI2O,Pennycuick,82,Kennan,false,Vittima,Maschile
Verona,5SQ7P11K44L1I8U8,Yitzhok,48,Bev,false,Criminale,Femminile
Florence,FXIBC30H6ZA3053E,Gerbel,27,Trudie,true,Vittima,Maschile
Naples,22J2B059F33UM2N9,Tille,52,Mercy,true,Vittima,Femminile
Verona,4Y5WW94LQWM6LJGW,Bloss,82,Catha,false,Vittima,Femminile
Milan,J086W13QFI17B0G2,Jakeway,80,Miguelita,false,Criminale,Femminile
Venice,ZU4BJ27RIO6M1NAR,Cino,37,Niccolo,true,Criminale,Maschile
Venice,6I99PNA3V1427W49,Petrulis,19,Matthias,false,Criminale,Femminile
Bologna,F4R91I5HPF5096V1,Sheekey,28,Roanne,false,Criminale,Maschile
Bologna,Y89F0LB3UQ700K96,Laugier,40,Arte,true,Vittima,Maschile
Rome,JUGSJT887KR40M76,Nussgen,20,Gaston,true,Criminale,Femminile
Palermo,56KTE5N5Q0527K3W,MacCartair,31,Livvie,false,Vittima,Maschile
Turin,Z25HDO908ISC9X12,Ribeiro,78,Giacobo,false,Vittima,Femminile
Bologna,352QHNX2XSUD23T5,Madgin,59,Scot,false,Criminale,Maschile
Florence,97165T3F3TB1FU19,Murphey,27,Edan,false,Vittima,Femminile
Verona,WR6ND3626MLGU9L7,Oldfield-Cherry,55,Jonah,true,Vittima,Maschile
Florence,C8VQ9RAKU7B2H5U5,Guildford,47,Byrle,true,Criminale,Femminile
Bologna,1H70FTJ563E6F874,Kellington,18,Melodee,false,Vittima,Maschile
Verona,NP6OI47884I0XBWQ,Lucien,53,Evyn,false,Criminale,Femminile
Venice,G1UG2D4E4MTU8682,Cathrae,35,Carmen,false,Criminale,Femminile
Florence,C12V232C0D2HLFFE,Jeenes,44,Maible,false,Criminale,Femminile
Genoa,65DD9CVQ2862T47P,Hellard,66,Alexia,true,Vittima,Femminile
Florence,032414ALLUA7AOBG,Leggett,57,Lucille,true,Vittima,Maschile
Turin,209KFP1T73BV2672,Domek,81,Clementia,true,Vittima,Maschile
Turin,GAZ84JQ7TT7I48PH,Ingleson,44,Amii,false,Criminale,Femminile
Genoa,C5TVX5251XR2J1R5,Rickerby,76,Dacy,true,Vittima,Femminile
Florence,6LWY9H16LK3CW0V0,Osbourne,53,Morgen,false,Vittima,Femminile
Verona,369VE0S23UH86WNB,Wines,52,Lynnell,true,Vittima,Maschile
Verona,RCN9363FLXY21ZIS,Lilburn,39,Antone,false,Criminale,Maschile
Verona,R7907H65WW9M7N3P,Feacham,49,Fionna,true,Vittima,Maschile
Naples,766BE7SP699464ZL,Hyett,74,Karolina,true,Criminale,Femminile
Turin,6FZ26J4TKWQ22EQR,Gaize,49,Elwin,false,Criminale,Femminile
Naples,SNS7J9M35ICDN695,Keson,82,Flory,true,Criminale,Femminile
