citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Florence,O83X900325NFXGQQ,Doll,55,Dorothea,true,Vittima,Maschile
Milan,5F7J045WI2B55B70,Clegg,38,Keir,false,Criminale,Maschile
Florence,6XM2OOI3U1RZ52TF,Digle,49,Ranique,false,Vittima,Femminile
Verona,A2W1VK47LM2N8KM4,Southern,73,Paten,false,Criminale,Maschile
Bologna,FMPGSM3M463RDW0M,Nell,85,Pat,true,Criminale,Femminile
Genoa,60L09ZQ87SS070P5,Armin,59,Denney,false,Vittima,Femminile
Rome,NZF7BGMW4783UX6E,Lissaman,68,Dela,false,Vittima,Femminile
Florence,F17W3IHVVKIFZNY6,Attoc,43,Basil,false,Vittima,Maschile
Florence,R79JO50O6HJ98Y98,McCawley,28,Bondie,false,Criminale,Maschile
Palermo,812826Y2HAAXC6W4,Mussotti,31,Gavin,false,Criminale,Maschile
Rome,UL7HL33O8S91LR09,Kach,74,Kincaid,false,Criminale,Femminile
Palermo,1KM636DW9O02M6M6,Gristwood,22,Julina,false,Vittima,Femminile
Florence,XX5O6ZN3C2L47Z0P,Ayrs,23,Melessa,false,Criminale,Maschile
Bologna,4Y35XX5B2G9LGI2N,Vanyashkin,22,Dukie,true,Vittima,Maschile
Palermo,U3HL7THIDZ9HGN98,Piwall,20,Kincaid,false,Vittima,Maschile
Naples,UF03154WU201B14A,Dorran,60,Janeva,false,Criminale,Femminile
Palermo,S2161DCY13PZ960T,Rigby,58,Dallon,true,Criminale,Maschile
Venice,L126514V288K33R5,Lamberteschi,23,Adriana,true,Vittima,Maschile
Bologna,03CTQW0XW96M2646,Leaburn,43,Evan,true,Criminale,Femminile
Rome,9XH07AI2GXKRD5F4,Thying,69,Moina,true,Vittima,Maschile
Palermo,7A6V1JBC30443FL1,Bromage,50,Sherwood,false,Vittima,Maschile
Naples,66R2H08F6EHY6BC4,Sommerscales,77,Galven,false,Criminale,Femminile
Milan,80Z4I8722RQF3XLP,Couth,71,Ivett,false,Vittima,Femminile
Verona,K8CC65W166D7014N,Streather,18,Munmro,true,Vittima,Femminile
Bologna,57JLT3XE2R4Z61LW,Walcher,59,Myriam,false,Criminale,Maschile
Rome,XLPZCBMMWHR645IE,Blankett,35,Sunshine,true,Vittima,Femminile
Palermo,3YN975378362P4AH,Riggs,70,Lilias,true,Criminale,Femminile
Palermo,YJ70164GQ9Y626PY,Caplis,25,Uta,false,Vittima,Femminile
Milan,Y4TNP49XS6TP124Z,Fearnside,16,Horacio,true,Criminale,Maschile
Florence,55URO8I9DT7828CV,Stede,14,Glen,true,Criminale,Maschile
Turin,06VKPP91527V0G8G,Caudrey,21,Salvador,false,Criminale,Femminile
Rome,5Q3K771HSG7A81PX,Tune,38,Chelsie,false,Criminale,Femminile
Palermo,HR426Y1BM98MQ290,Keeling,56,Ugo,true,Criminale,Maschile
Genoa,QQ69M0E7ABPX2253,Danick,67,Gerome,false,Criminale,Femminile
Florence,KPUQRN12V003B4C9,Long,35,Gibbie,false,Vittima,Femminile
Bologna,9DAE552K58O3UW5Y,Deyes,15,Riley,true,Vittima,Femminile
Turin,2NA0TU9PBLH526E8,Lehrian,85,Jareb,false,Vittima,Femminile
Naples,172L7D10UO0HGV06,Gainseford,85,Marchelle,true,Vittima,Femminile
Verona,ULG2X7N0T4JZ50YX,Quinnet,78,Tasia,true,Criminale,Femminile
Verona,HV0M3958245UY7E1,Rignold,88,Eliot,false,Vittima,Femminile
Turin,CL7P995NJG77Z5E5,Skerme,32,Rosita,true,Criminale,Maschile
Bologna,Z4L3WYDMQ1QFBVU3,Crace,43,Nikos,true,Criminale,Femminile
Florence,91K8M3D337961964,McCluney,65,Benny,true,Vittima,Maschile
Turin,P82XVP8E43HC3G97,Roelofs,56,Cordula,false,Criminale,Maschile
Naples,WZ2H2I57AXJJUMBB,Lilloe,83,Clarance,false,Criminale,Maschile
Venice,7VF28WYI5XL16J2K,Mouse,28,Stanly,true,Criminale,Maschile
Bologna,39J907XS62BL2G1Y,Giorgetti,65,Agretha,false,Vittima,Femminile
Genoa,C5022SD97ZSK75LV,Kiehnlt,38,Cyrillus,false,Criminale,Maschile
Venice,5RLMT8QXC191M93J,Torbet,89,Brigg,true,Criminale,Maschile
Turin,1RBJL01T3FBO80IO,Broune,47,Darnell,false,Criminale,Femminile
Palermo,4OP086H9U98Q3W7X,Wickersham,14,Tammy,true,Criminale,Maschile
Naples,Q4MXFX7A680575YV,Screen,88,Ignatius,true,Criminale,Femminile
Milan,7248182P21I204SV,Luxon,23,Archie,true,Criminale,Maschile
Turin,0UYIPC73O3B4NUN6,Cooper,51,Melody,true,Criminale,Maschile
Verona,R9T8K9K28R5KW6B9,Ellins,38,Creigh,false,Vittima,Maschile
Genoa,92Q6T7AKSL60N8UH,Adamovitch,67,Noelyn,false,Criminale,Femminile
Turin,SQ06YT01J12IZ9C4,Hazael,52,Bessie,false,Criminale,Femminile
Turin,0EQ612OC529NX0VF,Fall,42,Rosamond,false,Vittima,Maschile
Bologna,54T4B476TUID1499,Cutmare,64,Caressa,true,Vittima,Femminile
Florence,600CLNJ3WD1UWU48,Le land,67,Giacopo,true,Vittima,Maschile
Rome,I784OUX196UBD388,Lowless,56,Lorry,false,Criminale,Maschile
Verona,SGQ9U0263F5IT7W8,Leftbridge,20,Isahella,false,Vittima,Femminile
Verona,C16881605636F535,Poll,79,Lorianna,true,Criminale,Femminile
Bologna,90U9PUL7PJH9F1YT,McFarlane,55,Domenic,true,Criminale,Femminile
Florence,26RZ6S9U25JD9802,Impleton,17,Barnie,true,Criminale,Femminile
Rome,1560O25XY78C3330,Dowsey,23,Ashbey,true,Criminale,Femminile
Verona,W7JFG8Y7VE0774M4,Yanuk,78,Pepe,false,Criminale,Femminile
Florence,D7JX162GC4ZC3229,Bilby,66,Zilvia,false,Vittima,Maschile
Naples,U9R79643V9359AA7,Gindghill,53,Opal,false,Vittima,Maschile
Turin,0B94EJ0Q4N7N6B45,Edwardson,16,Skippie,true,Vittima,Femminile
Turin,9I2170COFUH8C1QF,Percifer,24,Keelia,true,Criminale,Femminile
Genoa,3V48600700683F4J,Wilhelmy,60,Edwina,false,Vittima,Femminile
Genoa,SMB2BNW7EUU96OBO,Hutchins,75,Rachael,true,Criminale,Femminile
Genoa,GM1R7Z451M45SGTS,Giacomello,62,Opaline,true,Criminale,Maschile
Milan,FVBUO245CA3NZE1S,Sarjeant,32,Arlie,true,Criminale,Femminile
Naples,9VS39R2264VZ0HFG,Chapple,82,Augustin,true,Vittima,Femminile
Verona,1P9UDJLE0I3CC34P,Berthon,86,Marni,false,Vittima,Maschile
Verona,J96Q5Z2U69S1G4NK,Inglish,72,Asia,false,Criminale,Maschile
Naples,91T9Y0TADK7W34FT,Sibery,84,Gertruda,true,Criminale,Maschile
Naples,4E26W79QSBR1737H,Treasure,28,Hestia,true,Vittima,Maschile
Turin,Q25DQ1ROND2PCYL8,Nunn,53,Cate,false,Vittima,Maschile
Venice,283442P0M6OD85W9,Goscomb,17,Sabina,true,Criminale,Femminile
Rome,JAMPEHZ5V2D82W56,Mathewes,78,Darlleen,false,Vittima,Femminile
Florence,M2AWVZ6YHN81DB68,Solomon,49,Nealson,true,Vittima,Maschile
Turin,7DTX10W271PF8B4O,Doman,76,Eddy,false,Vittima,Maschile
Florence,3U2C9V0G5014662K,Dagger,88,Pierrette,true,Vittima,Maschile
Genoa,RK1UIBUGM892D586,Klimov,42,Kristen,true,Criminale,Femminile
Naples,EN8D4H74313RWPRC,Allsebrook,20,Lynnelle,true,Vittima,Maschile
Naples,A156O7Q02MW00772,Culvey,86,Ferdie,true,Vittima,Femminile
Venice,CMWI1S66Y8F8O564,Iskower,46,Field,true,Criminale,Femminile
Bologna,TF6399ZQ58S1799E,Manuello,31,Karlie,false,Criminale,Maschile
Venice,D7UDTUU0EQNARU31,Simukov,35,Donaugh,false,Vittima,Maschile
Venice,E5F5O4XOK5RNFA2H,Bandey,19,Clem,true,Vittima,Femminile
Genoa,6Y551RI23BXD0897,Cawley,43,Worthington,false,Criminale,Femminile
Venice,HYBKTN4JDXJLSF2O,Thackray,38,Coralyn,true,Vittima,Femminile
Naples,G5V12V57QX5NFP88,Redmain,73,Martie,false,Vittima,Femminile
Naples,Y195F7AEP13GCJBC,Richardeau,55,Orelie,false,Criminale,Femminile
Naples,4UHHTA26AACU7QE6,Clewes,27,Verne,false,Vittima,Maschile
Genoa,THWGE8O3A5KMCHP0,Soan,15,Denna,true,Criminale,Maschile
Venice,1DU10M55LX52AT7L,Lygoe,51,Rena,false,Criminale,Femminile
Turin,6BSV0473DIP9NE6P,Lars,43,Arie,true,Vittima,Maschile
Venice,24R8YDQN711ZS47Y,Champken,89,Trevor,false,Vittima,Femminile
Milan,76HU3X60PS4696YL,Morgan,75,Dennet,false,Criminale,Femminile
Milan,2FWN2W95HK4K0C11,Michiel,39,Simeon,false,Vittima,Maschile
Florence,SB01WS9XUE6484VH,Hanscombe,55,Andras,false,Vittima,Maschile
Florence,UB3D2PSIPZ5E97I2,Purves,17,Kellsie,false,Criminale,Femminile
Turin,RWOGTBD5WE1JZ3L2,Heggs,22,Lark,false,Vittima,Femminile
Genoa,32Q6883N61JSQ395,Tompkin,39,Joletta,false,Vittima,Femminile
Bologna,NNT6HB3CV48I8SIO,Deabill,34,Carmela,false,Criminale,Femminile
Genoa,99307A9C8J387I1C,Lanon,47,Wendel,true,Criminale,Femminile
Verona,948KYON4S230BSDL,Pinching,72,Kitty,false,Criminale,Maschile
Rome,M56Y9F9UCT8J583P,McIsaac,54,Karole,true,Vittima,Femminile
Palermo,8OP93C5US84Y3B4R,Nottram,17,Kerrin,false,Criminale,Maschile
Palermo,DZR0UK650USO24F9,Camillo,57,Sasha,true,Criminale,Maschile
Venice,5TERO78KOHZ8E0GK,Gonneau,30,Brander,true,Criminale,Maschile
Naples,00JC14J91T8ENZQT,Brignell,38,Emmanuel,false,Vittima,Femminile
Milan,2G63FQX05WI9V001,Dobbing,84,Martita,false,Vittima,Femminile
Florence,WKVP1GF8TZK9IZ69,Sneath,35,Minette,true,Vittima,Femminile
Turin,10P30PZUQU07SGYH,Peschet,26,Robinette,true,Criminale,Maschile
Venice,E6PGTZSQ03N5EXGD,Woods,26,Launce,true,Criminale,Maschile
Bologna,NLPTPDP84H5IT2SF,Metcalf,58,Milena,true,Vittima,Femminile
Turin,Y7HK37Y5AW64E9W2,Ick,43,Ardra,true,Criminale,Femminile
Milan,L8DFA3KD12246B1M,Bowery,24,Deeanne,false,Vittima,Maschile
Palermo,1T62124Y4YK9W6SR,Iannuzzelli,52,Reine,true,Vittima,Femminile
Turin,6I413M5L5RQK7H33,Yewdale,34,Carroll,true,Vittima,Femminile
Naples,5K100FA3ZIM2T8OB,Splain,78,Iago,true,Criminale,Femminile
Bologna,L117K1X4GMY8B47N,Southward,57,Cornela,true,Criminale,Maschile
Palermo,O10W0FTFX9DPU7OA,Seamon,36,Roman,false,Criminale,Femminile
Verona,ZCPHFE1FII1SZPFX,Sanson,24,Olivia,false,Criminale,Maschile
Genoa,CGWVLL7I7B5416VW,Segebrecht,58,Mella,false,Vittima,Femminile
Turin,40R43SB2AS02W39R,Strudwick,41,Emogene,false,Criminale,Maschile
Turin,0L42QT8A694C7EQJ,Binfield,74,Ellary,false,Vittima,Maschile
Milan,KAMPN02SC0F3S0R0,Butterwick,29,Marinna,true,Vittima,Maschile
Verona,US17X8D231G86A9H,Bang,82,Randi,true,Criminale,Femminile
Venice,G333A7P2684B52D8,Bockin,50,Jacob,false,Vittima,Maschile
Verona,Y9BB55UFO473J7O4,Chaplyn,23,Friedrick,false,Vittima,Femminile
Genoa,4E45DD7729J9ZT8D,Strowther,32,Holly,true,Criminale,Femminile
Milan,53V75E51182N0J63,Belleny,20,Aurea,false,Vittima,Femminile
Rome,8QKQ1KV079Z23YH0,Bradshaw,48,Nonah,true,Criminale,Maschile
Naples,H68175IS44Y1M99W,Greenhow,60,Husain,false,Criminale,Femminile
Florence,ER5B9YFBZB064O7I,Bendin,59,Venita,true,Criminale,Maschile
Venice,1D8D7Q9S65833J8I,Russel,46,Linus,false,Vittima,Femminile
Rome,OGX74UFU3R26613Z,Charteris,35,Owen,true,Vittima,Femminile
Florence,K12OG1FI0824DJD2,Mayhou,89,Joceline,false,Vittima,Femminile
Venice,970B1Q6MLOD86YAD,Cristea,88,Jamal,false,Criminale,Maschile
Venice,K5MUTE3WG538JBLR,Muckeen,16,Gustaf,true,Vittima,Femminile
Bologna,SWA2A4NO648V6BE4,Dring,30,Kaylil,false,Vittima,Femminile
Genoa,W024811W4MJJWFFX,Lesek,29,Nanny,false,Vittima,Femminile
Verona,1Q61NH7CIP5TVT51,Spalton,29,Filberto,true,Criminale,Femminile
Bologna,18999L5672I69T5E,Murt,82,Harriott,true,Vittima,Maschile
Florence,08W05REC8HB0W063,Ruprich,48,Ursala,true,Criminale,Femminile
Bologna,ZM8V11VIHA6QKW31,Aukland,83,Trudy,true,Criminale,Femminile
Naples,V2O1RT1C52S1HELW,Cummine,68,Elvera,false,Criminale,Femminile
Rome,P4FN99MC792859QA,Tinman,43,Torr,false,Criminale,Maschile
Genoa,9A39I73L0QHM954N,Peek,35,Faydra,false,Vittima,Femminile
