citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Naples,IW2XTM0X7V3E394N,Heilds,35,Glennis,false,Criminale,Maschile
Bologna,LLCF320P0EJXSAX2,Bum,57,Jules,true,Vittima,Maschile
Bologna,XLP0EJ0VKDJH1F98,Casado,73,Jemimah,true,Criminale,Maschile
Bologna,8CSQK8IGW040903D,Tinman,33,Caterina,true,Criminale,Femminile
Turin,R94P71F5RM2B5745,Bletso,15,Hogan,true,Criminale,Femminile
Rome,219Z65AOP9K76I79,Sweatman,51,Granny,false,Vittima,Femminile
Florence,K61PS2Q90X6XG10I,Ghiron,33,Tildy,false,Vittima,Maschile
Venice,K96JZJB5D9F3BM65,Adamo,83,Cosme,true,Criminale,Femminile
Verona,N734QVHT61WGDZ8B,Dommerque,88,Payton,false,Criminale,Femminile
Palermo,XU49G7F95W5PBQM5,Ellul,20,Chiquita,false,Vittima,Femminile
Rome,V0VU80PBSIYA2A68,Soares,76,Helaina,false,Criminale,Femminile
Genoa,CR8N7M09Z76Z1LLS,Carnall,78,Addy,true,Criminale,Maschile
Genoa,0B1HT7L64NMA83U2,Mahady,51,Margeaux,false,Criminale,Maschile
Verona,GE359462J69AC3A4,Fleming,69,Mame,true,Vittima,Femminile
Naples,052VW91XXFDLY6A6,Aronov,25,Fidelity,true,Criminale,Maschile
Turin,9IGL401MNLH25NOW,Egar,52,Donall,true,Criminale,Maschile
Turin,22F37BCXAE13U3I7,Lindwasser,15,Mimi,true,Criminale,Maschile
Milan,F89YV5RICA1AT242,Gilvary,30,Bradley,true,Vittima,Maschile
Venice,KE6F02595S3JJ3Q1,Perico,56,Peder,false,Vittima,Femminile
Naples,112134C650C4808C,Rudsdale,82,Guss,true,Vittima,Maschile
Verona,T81751732HGOK3RZ,Dobbie,60,Hollis,false,Criminale,Maschile
Naples,5597976192601L5Y,Dunnaway,50,Les,true,Criminale,Femminile
Naples,S9002KYDB112JN2Q,Plampin,86,Dorise,false,Vittima,Femminile
Bologna,491L9YBB68I598O8,Frontczak,84,Jeanette,false,Vittima,Femminile
Bologna,4M47472M07R2Q03I,Leijs,59,Garold,true,Criminale,Femminile
Genoa,72EVFA8G535T3P7P,Ledington,87,Kean,false,Vittima,Maschile
Naples,289Y47BUN5E5X781,Rosebotham,21,Carlyn,true,Vittima,Femminile
Rome,64NN81T18MQILD5J,Duley,22,Murvyn,false,Vittima,Femminile
Bologna,376C9BJ22K550YS5,Gain,81,Jesus,false,Criminale,Femminile
Palermo,G1EF323SX07G42X5,Creelman,90,Falito,false,Vittima,Maschile
Venice,804H94552WLTB1EP,Winslett,23,Leticia,true,Criminale,Maschile
Bologna,DEIT4ZD5FOAR42NK,Otter,27,Diandra,true,Vittima,Femminile
Genoa,93NNUFD2B7V5CCD1,Treamayne,82,Beryl,false,Vittima,Femminile
Venice,1LIM97V1RGC7B2D5,Laste,46,Maxine,true,Vittima,Femminile
Bologna,R0W0ENTKX9RZ8YCN,Richen,54,Tara,false,Criminale,Femminile
Bologna,BSW320QNP9J1L419,Aisthorpe,17,Herc,false,Criminale,Maschile
Naples,8C650FS969QGM5RI,Ricardin,52,Esmaria,false,Criminale,Femminile
Genoa,JTU5L1EI18Z0K07G,Sherrett,61,Betsey,false,Vittima,Femminile
Bologna,289995F9LG0JM5MC,Mealiffe,35,Rosco,false,Criminale,Femminile
Bologna,B2S89L1F5S86T578,Proback,58,Samantha,true,Criminale,Maschile
Verona,ZVS2LYV7YS5IJ7VU,Clemits,89,Giusto,true,Vittima,Maschile
Rome,F5B5JVX22X4S9SV9,Shenfisch,54,Denney,false,Vittima,Maschile
Turin,4P98S5MV7Q7G8NOR,Cassar,17,Rozalin,true,Vittima,Maschile
Naples,8K55G47HRPK926FC,Beller,25,Thoma,false,Criminale,Maschile
Rome,31COQF91GURMS365,Djekovic,37,Terence,true,Vittima,Maschile
Naples,K8U8FZE1X90R7631,Johann,48,Viki,false,Criminale,Femminile
Rome,58L82L76EWZ681TI,Meckiff,29,Kristine,false,Criminale,Femminile
Rome,T0ENKH8OF1116J6M,Girardengo,67,Fidelia,false,Vittima,Femminile
Venice,6U0K297O1BV6L6DP,Bartram,65,Robinet,false,Criminale,Femminile
Florence,0PY7AU75PND8KK74,Collings,66,Carlynn,true,Criminale,Maschile
Milan,EI35GJRQSADEXXH5,Sharnock,37,Sarine,true,Criminale,Femminile
Palermo,5R6HX00CU6Q8U4J5,Blasik,72,Jaime,false,Vittima,Maschile
Rome,E7I70EO445SG5RQZ,Chettle,38,Weston,true,Criminale,Maschile
Rome,QQ93K1K9069HQKG8,Harlick,33,Man,true,Criminale,Femminile
Genoa,Y0Y19SZO2WG4L08A,Greatrex,48,Giuseppe,false,Vittima,Maschile
Milan,1SN5FM7OT0A5UCS0,McIlhatton,31,Adam,true,Vittima,Femminile
Palermo,E62259J884LZ9MN3,McCaughey,53,Holt,false,Criminale,Femminile
Verona,YWYI4TUA635NQ3J5,Matuska,59,Cass,false,Criminale,Maschile
Venice,17UGUN1K612Q5H77,Nodin,17,Minni,false,Criminale,Femminile
Verona,E7D205AI6756AC4U,Folling,46,Lion,true,Vittima,Femminile
Venice,43C0H6L484S4W26U,Cudiff,32,Roderich,false,Criminale,Maschile
Genoa,365O5V9BYLJT93RZ,Trobey,73,Samaria,false,Vittima,Femminile
Venice,3QCI0070C95X6404,Manlow,89,Morena,false,Vittima,Maschile
Palermo,93X19445Y2SDN5N2,Pesselt,64,Malissa,false,Vittima,Maschile
Turin,B50F90CYO1P49787,Syversen,14,Mick,false,Criminale,Femminile
Bologna,8Q2117UGMVRI58OP,Kloss,24,Riccardo,false,Vittima,Maschile
Palermo,76WFH74V6N025N7D,Bramwell,35,Trixy,false,Vittima,Maschile
Palermo,29E0L2R3W6144D37,Shillaker,28,Lyda,true,Criminale,Femminile
Milan,Q6TQ82EQPHUBTV9A,Farnsworth,34,Laverna,false,Criminale,Femminile
Palermo,0SG84RZ84CBBM2A5,Padilla,89,Vernor,false,Vittima,Femminile
Genoa,X5G3P273BWI6QD92,Ling,28,Carree,false,Vittima,Femminile
Venice,1R5W8M2V5KCH1P6C,Ibbett,57,Valentin,false,Criminale,Maschile
Rome,9BI65Y0QS0663KKE,Palleske,18,Dora,false,Vittima,Maschile
Milan,NCFQVGFZDM49M4L9,Feare,29,Erminie,false,Vittima,Maschile
Verona,1150302S208DU1K5,Marchetti,62,Nobe,false,Criminale,Femminile
Milan,2JXS05D4KP6XY7W4,Grimmett,50,Yorgos,false,Vittima,Maschile
Palermo,2PZTB567N44UW9R3,Stubbes,76,Fernando,true,Criminale,Maschile
Palermo,5D73R07B96ZAP95L,Mobley,39,Hyacinthia,false,Criminale,Femminile
Bologna,7GJF34Q8255W5597,Brimblecombe,80,Kali,false,Vittima,Femminile
Naples,03595ICEC17PG983,Rubee,88,Beitris,false,Vittima,Femminile
Venice,Q4EP54LVQQX0E2KW,Entwisle,75,Trudi,true,Vittima,Femminile
Florence,A2W7O8P2RJV40B3C,Lawther,41,Jerrilee,false,Criminale,Femminile
Palermo,XG51X630A2T4U41L,Barbe,78,Gabriello,true,Criminale,Maschile
Rome,ZY9508DK55OKJV3K,Bidgod,45,Hugibert,true,Criminale,Femminile
Verona,V2GQ551YPJT3P548,Tirrey,29,Manolo,true,Vittima,Maschile
Naples,RBM8YE0J5DSULE5I,McTurlough,55,Carrol,true,Criminale,Femminile
Rome,MK45N12J06UY7K13,Gradley,40,Sim,true,Vittima,Femminile
Palermo,269G5U1ARU9OU0H7,Lamers,43,Emlyn,false,Vittima,Maschile
Turin,2XF49665KF6BX7U2,Kornalik,29,Yetta,false,Criminale,Maschile
Florence,97Z055O8M909T4J7,Sellars,32,Diego,false,Criminale,Maschile
Palermo,6CV05LRHUE39F4V7,Hast,23,Rodrigo,true,Vittima,Maschile
Milan,N8EWTY4E7DZ7T69N,Brainsby,49,Denni,true,Criminale,Femminile
Turin,GN5R26O1J065TS0K,Scathard,37,Harriot,true,Vittima,Femminile
Bologna,4321M90928A1B809,Calven,50,Myrlene,false,Vittima,Maschile
Palermo,0K722U7HMVQ994MI,Trevenu,46,Myles,false,Criminale,Femminile
Palermo,696374Q6HS856VEK,Potier,52,Phylis,true,Vittima,Femminile
Rome,0QQSY1I5769H410V,Macallam,17,Kameko,true,Vittima,Maschile
Rome,9RQ9744CFM2QF2ND,Emson,31,Libby,false,Criminale,Femminile
Turin,0HHYS783ESB3FVWH,Malin,44,Audre,false,Vittima,Femminile
Bologna,W75BNE8721823B47,Greenham,31,Sandy,true,Criminale,Maschile
Florence,QQ2S45G0S1F12PD3,Minnock,39,Carol,true,Vittima,Maschile
Genoa,DT16A136BI4DD900,Fatscher,48,Alleen,true,Criminale,Maschile
Naples,BJ5OT0A8NLI7JV4J,Hitter,45,Aloise,true,Criminale,Femminile
Verona,181MV4EB6D6BEHQF,Sondon,33,Faina,true,Criminale,Femminile
Venice,APWOAVG9PI0GN03O,Melarkey,75,Terri,false,Criminale,Femminile
Bologna,1IBB11DM1XM8V487,Mabbett,49,Inigo,false,Criminale,Femminile
Bologna,9Y22K50ITM79TR5P,Ladloe,58,Maybelle,false,Criminale,Femminile
Genoa,P6251L2NV501XLB9,Wittke,82,Carilyn,false,Vittima,Maschile
Milan,5VO4SLS2JF2EJF0X,Eicheler,77,Karolina,false,Vittima,Maschile
Florence,1223K7664J0BJ57Z,Nuth,62,Danielle,false,Vittima,Femminile
Naples,A2239FL136097GYC,Clementet,22,Adelheid,true,Vittima,Maschile
Palermo,189HW7VPU7QAS676,Wilstead,83,Lucine,false,Criminale,Femminile
Rome,U5252O3982G51101,Antushev,34,Marty,false,Vittima,Maschile
Rome,9UQIEUP474A37YBE,Keattch,26,Noellyn,true,Criminale,Maschile
Florence,NU1OU5603042A5OL,Tchaikovsky,31,Eldin,false,Criminale,Femminile
Bologna,C26UX3H4R7B02U4V,Risby,74,Georgeanne,false,Vittima,Maschile
Rome,XYHMXQ8667GA9DTD,Whiterod,21,Cynde,false,Criminale,Femminile
Florence,7323GM1I9GMFX1G5,Habert,69,Peggy,false,Criminale,Maschile
Bologna,O3IQB2037DP04C19,Shannon,15,Conny,true,Criminale,Maschile
Bologna,2SQP4B050I005CU0,Dumphy,30,Roxy,true,Vittima,Maschile
Florence,20AUT71G540I3411,Collibear,18,Chuck,false,Criminale,Maschile
Verona,8T34L65284PV9L45,Catley,15,Anna-maria,false,Criminale,Maschile
Genoa,5N660671UZM7AO4T,Beattie,45,Cris,false,Criminale,Femminile
Milan,IE9E2NBE3VQ6BS58,Wase,86,Vidovik,false,Criminale,Maschile
Venice,G1CK4PHZ41U7A38X,Rosindill,90,Rafaela,true,Criminale,Femminile
Turin,01L9V36TV08V1YAS,Pedycan,79,Christy,false,Criminale,Femminile
Rome,E0YB21ACIWD4K8LA,Oxburgh,84,Allard,true,Criminale,Femminile
Genoa,A309B5GO9UQ6PW79,Kinnier,41,Nathanial,false,Vittima,Femminile
Rome,881DUGJZI98UN5E7,Boggis,50,Glad,false,Criminale,Maschile
Venice,OO4M03EC31M2I33A,Girauld,54,Ripley,false,Criminale,Femminile
Palermo,TF1K40LNK3E90859,Capron,51,Wendy,true,Vittima,Femminile
Milan,GIYAEMMG50A01275,Grent,16,Halie,false,Vittima,Maschile
Naples,T6HU33QJY6M83CDC,Proughten,30,Zachery,false,Vittima,Maschile
Rome,Q603C2001S7FZ42I,Raymond,56,Sharity,false,Criminale,Femminile
Venice,22CI3Q21510VR6UO,Thompson,66,Janaya,true,Vittima,Femminile
Venice,1TU5076EI6W9N2AJ,Govan,59,Karry,true,Criminale,Maschile
Verona,9Y7WT6J9M2YX39WT,Lightowlers,68,Alis,false,Criminale,Femminile
Naples,4ZQ5UV91H8431Q72,Fourmy,39,Steward,false,Criminale,Femminile
Florence,22UB2ZZT82MJ6KU6,Hamon,63,Barbara,true,Criminale,Femminile
Florence,J3R6W7Q8XC3H36JK,Fulstow,21,Quintana,false,Criminale,Femminile
Naples,9PAWIEJ647H20ZBJ,McCullough,31,Phyllis,false,Vittima,Femminile
Florence,M99O176TZS39W0V7,Crix,45,Billie,true,Vittima,Femminile
Rome,7M8V073LA23EE841,Forth,84,Mikol,false,Vittima,Femminile
Venice,LTRB1YJM0OKX1S7R,Jacquemot,51,Koren,false,Criminale,Femminile
Palermo,L9WA26I61J8UL4XL,Braitling,50,Keene,true,Vittima,Femminile
Palermo,W768OQCE38L9M1T9,Doggrell,74,Lancelot,false,Criminale,Femminile
Florence,39SC92369M048WD0,Fruser,37,Dermot,false,Criminale,Femminile
Naples,QIO872ENUUY37H4Z,Caldaro,18,Aubrey,true,Criminale,Femminile
Milan,IG2YR60H1GIX5ZWJ,Mavin,61,Mella,true,Vittima,Femminile
Verona,0I4956T427J2HWR2,Sherewood,84,Granthem,true,Vittima,Femminile
Florence,6SVB1GOYEYNOC11X,Arnason,30,Rowland,false,Criminale,Maschile
Milan,G9T82ZNDP52U2APF,Maiden,38,Filberto,true,Criminale,Maschile
Rome,X1RGRZ0886BNT3K5,Scholig,66,Eustace,false,Vittima,Maschile
Venice,1TMN41W6QE6S1HVG,Van Daalen,61,Rolph,true,Vittima,Maschile
Genoa,WH564023B24X9L09,Betterton,32,Grant,false,Criminale,Maschile
Bologna,V5VW04A75B9Y730J,Turban,15,Salomon,true,Vittima,Femminile
Naples,80J05Z80213E4P75,O'Shavlan,81,Mead,false,Vittima,Femminile
Bologna,FGM8PF2TWX605VBB,Rannie,68,Alvera,true,Vittima,Femminile
Genoa,538U2CN4MFRX0MH7,Storton,31,Daisy,true,Vittima,Femminile
Venice,EB16972415SCZ6FA,Mc Giffin,32,Jocelyne,true,Criminale,Femminile
Milan,1Z16JQXH6XJY2G7F,Bettam,35,Justinn,false,Vittima,Femminile
Verona,7276PNEHMQ5XHW0O,Bartholomieu,81,Fletcher,false,Vittima,Femminile
Bologna,AOI4V7J90S33T4V0,Ramsby,55,Mala,false,Criminale,Femminile
Florence,9U1H092CJI0T781L,Bengall,79,Brody,true,Criminale,Maschile
Genoa,9SGS5V68K19PI1ON,Iacobini,40,Koralle,false,Vittima,Femminile
Palermo,1F7VZ47Z125XVU8T,Trewhela,65,Maggie,true,Vittima,Maschile
Bologna,R91B6GMZO8B85KPL,Salmen,90,Kacie,true,Criminale,Femminile
Naples,C4KU0ZU52TZ29935,Marfe,17,Wald,false,Vittima,Maschile
Turin,0JHBCK95QT5IWGZ1,Speechly,20,Allison,true,Vittima,Femminile
Naples,66PS7F05CUB1Q020,Goley,82,Holly,true,Criminale,Femminile
Venice,759B62027Q90WUIW,Jeakins,17,Regan,false,Vittima,Femminile
Turin,X21A4XCWFH13K67H,Jeffreys,46,Candide,true,Criminale,Femminile
Verona,L0TV7530S020X8K0,Wesker,76,Adara,false,Criminale,Maschile
Turin,QPIXB73VGT58GFPV,Caddick,59,Kalie,true,Vittima,Femminile
Milan,NXDD6ZR992P6FBYM,McComiskie,58,Domeniga,true,Vittima,Femminile
Palermo,K2R84D4SRQ9S7VTW,Bree,37,Kameko,false,Criminale,Maschile
Milan,SZ2N0Z9020GY17PS,Ecclestone,56,Skipp,false,Vittima,Femminile
Florence,N6MH6YZ2G1O79B2W,Capaldi,65,Job,false,Vittima,Femminile
Palermo,O6RA56L9K74GK88M,Antognelli,67,Phil,true,Criminale,Maschile
Milan,N4V6PO28462DTP67,Chomicki,79,Julianne,false,Vittima,Femminile
Rome,525492881ZWT5J51,Tennick,33,Shelley,false,Vittima,Femminile
Rome,0479EU8DS7R2NQ8O,Gillyatt,45,Myrtice,true,Criminale,Femminile
Florence,E1D3Q859P5B698E0,Georgins,41,Marcelle,true,Criminale,Femminile
Florence,GPN524R31HCP1J0Q,Elfitt,78,Riannon,true,Criminale,Femminile
Genoa,2ACZN0IMGZHIP45R,Fitzpatrick,50,Annaliese,false,Vittima,Maschile
Bologna,50Q9O7T9963T4G5C,Towner,31,Row,true,Criminale,Maschile
Rome,207TD2MUI9P34Z7M,McVeighty,40,Sterling,true,Criminale,Femminile
Genoa,R4730Y91NE5GX350,Greenroyd,17,Genia,false,Criminale,Femminile
Verona,M4VZM6HRJ1QIU839,Crann,77,Grace,true,Vittima,Femminile
Milan,O8P398I0FO172Q17,Pingston,76,Garik,true,Vittima,Maschile
Genoa,633G39N516A858Y3,Delacour,74,Kameko,true,Vittima,Femminile
Turin,V70175191032717Q,Verty,61,Garrik,false,Criminale,Femminile
Genoa,6Q98S7L98N9B0F89,Moxted,24,Aldus,false,Criminale,Maschile
Palermo,7N5DZ1KKK37L38GB,Soall,18,Eleni,false,Vittima,Maschile
Verona,FP9MLAU4H5M9TIDN,Strangward,44,Rice,true,Criminale,Femminile
Genoa,MENYUO73WP697329,Gencke,19,Dorian,true,Vittima,Maschile
Florence,86G054H99N8Y2686,Danser,49,Alexandra,false,Vittima,Maschile
Naples,682E22I68Q1OA6ZL,Whitlam,15,Shell,true,Vittima,Femminile
Venice,M57RU652M4UKVTHQ,Giraudeau,74,Isiahi,false,Criminale,Femminile
Naples,638214U1BTMRHZ39,Hattrick,16,Becky,false,Criminale,Maschile
Venice,3620Z63G3J275F1P,Mathison,38,Winna,true,Criminale,Maschile
Palermo,Z343K2L9N42ZTKM0,Sammonds,40,Evelina,false,Criminale,Femminile
Bologna,WA5GW863Q15E6PN5,Loverock,18,Wilhelm,false,Vittima,Maschile
Verona,IXKVBTT7ETJO6E66,Snare,17,Rowe,true,Criminale,Femminile
Rome,X2DOZ9U9611UHZ7V,Doman,61,Kimberli,false,Vittima,Maschile
Florence,04LE8EB7Z782VF4Z,Kondratenya,17,Viviyan,false,Vittima,Femminile
Florence,YBFLB1K09X29KNH8,Petrashov,73,Helen,false,Criminale,Maschile
Verona,Y2CF072Q37Y0Y835,Palphreyman,74,Neda,true,Vittima,Femminile
Verona,1068Y0MCN255Y90L,Petford,32,Cordelia,true,Vittima,Maschile
Milan,QGW860063L9A3T7W,Pontain,18,Ardith,true,Criminale,Maschile
Venice,5V6D1SK7QBEW3K3I,Busfield,78,Dacy,false,Vittima,Maschile
Naples,F021815W36KPAJRX,Volage,22,Allard,true,Criminale,Maschile
Florence,76H16WTZ7QDIS7T1,Dirkin,45,Quentin,false,Criminale,Femminile
Turin,2087HY210H38BU4D,McNevin,27,Rees,false,Criminale,Maschile
Rome,93KODONU31MFKITU,Blacket,36,Katharine,true,Vittima,Femminile
Florence,1831NA869F24Y47E,D'Agostino,44,Louis,false,Vittima,Femminile
Florence,NJDPMV339FVG3NIO,Brymner,18,Jacintha,false,Vittima,Maschile
Turin,87PN1FM86YAY4100,Magister,34,Archie,true,Criminale,Maschile
Milan,T2X4OBF1518N0W01,Braidley,40,Molli,false,Vittima,Maschile
Naples,CP851K41F559474Z,Goodread,31,Perceval,false,Vittima,Femminile
Genoa,Z5FKHEBM1CJ8XXHZ,Skehan,89,Corie,true,Vittima,Femminile
Bologna,60ML9988DKOAMZ3A,Drance,57,Kennie,true,Criminale,Femminile
Bologna,HJO0O6FW492369KX,Avann,62,Ulises,true,Vittima,Maschile
Turin,077YW05498UA6X8Y,Cabrera,39,Andree,false,Criminale,Femminile
Florence,22P6W65SQC434518,Kabsch,49,Elane,false,Criminale,Femminile
Venice,W5LATZ85R537C0FW,Sholl,17,Lyndy,false,Criminale,Femminile
Rome,99YA8DU9L7OI826O,Beurich,47,Heath,false,Criminale,Maschile
Genoa,4FKD9BI0OWSF1OD5,Manktelow,75,Helene,false,Vittima,Femminile
