citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Palermo,6MMHTQ8K5N42M267,Craster,62,Tome,false,Criminale,Maschile
Rome,45082PJ42ZFLA9G7,Truelove,17,Armin,false,Vittima,Femminile
Genoa,FC9NMI88PZ76711P,Wilkins,73,Nikolia,true,Criminale,Femminile
Genoa,I85L4EE4NKLLB810,Chiese,24,Adel,true,Criminale,Femminile
Genoa,QMRHL2UWVH17P609,Gussie,45,Charline,false,Criminale,Femminile
Naples,40X87T460MNJL1W3,Yurshev,31,Yul,false,Vittima,Maschile
Palermo,4N55H54ZT154F34P,Meeke,46,Janessa,true,Criminale,Femminile
Florence,6O720LI6IG1Z7VZ4,Budgen,42,Cathy,false,Vittima,Femminile
Venice,821NR6SH2PKS91GZ,Bidgod,78,Paolina,true,Criminale,Maschile
Palermo,HHOT5YGZ0704OB03,Tremethack,30,Teirtza,true,Criminale,Femminile
Rome,5479Z9158OW9Q7A9,Whitland,55,Elvira,false,Vittima,Femminile
Venice,AEFK8NVUX715T367,Chadbourne,71,Cecil,false,Criminale,Maschile
Bologna,U62V1Z55K49FYF2A,Piscotti,21,Isidore,false,Vittima,Femminile
Venice,ZM6I8CAH85C7Y1LO,Gianetti,26,Katalin,false,Vittima,Femminile
Bologna,L454EH8IE99V89ZZ,Goman,44,Sydel,false,Criminale,Maschile
Turin,9Q6I6IRG3VYH99C4,Gaggen,86,Leila,false,Criminale,Maschile
Naples,9G4N91T8I913B193,Ianetti,67,Velma,false,Criminale,Maschile
Florence,M0816MPYX550Q449,Clyburn,17,Ailene,false,Criminale,Maschile
Naples,786P70W8A5745PFR,Mingey,25,Salvidor,false,Criminale,Femminile
Bologna,OX1Y6CANVFB4XRY4,Fortye,30,Lauryn,false,Vittima,Femminile
Turin,EPY676W6PDH77T94,Canacott,36,Tades,false,Criminale,Femminile
Rome,2220726O3DDQQA6S,Iiannoni,80,Abbie,false,Vittima,Femminile
Milan,W1XW0HY4S8WUGT06,Olufsen,69,Matthieu,false,Criminale,Femminile
Venice,V6ZQKXQ22VDQ9JS4,MacNeilage,54,Carla,true,Vittima,Femminile
Naples,85L6ASB4LD7Z28EL,Bubeer,80,Estell,false,Criminale,Maschile
Rome,QGS8C719KS3L99P1,Shefton,50,Miner,true,Criminale,Femminile
Bologna,M6K8N459JPY3B6A3,Wilkerson,30,Vincents,true,Criminale,Femminile
Milan,5L6X0F733P71A8EG,Pydcock,79,Bentley,false,Vittima,Maschile
Florence,2HVBI4V6LRJ29AI0,Andrzejak,51,Tibold,false,Vittima,Femminile
Rome,T2X5JLY6NYL0P6YA,Agron,19,Julee,false,Criminale,Femminile
Genoa,LNYDF9682OZRU8T1,Hamp,79,Louie,false,Criminale,Femminile
Milan,X32Y3VIL3ZG700NI,Wreak,22,Gabby,false,Vittima,Maschile
Milan,Q1FPPL7A5238Z073,Phlippsen,71,Jillana,true,Criminale,Femminile
Naples,MS4O8SIOUG1Q23R2,Portail,28,Constantin,false,Criminale,Femminile
Turin,Y75EP0N7X238I9L1,Aldren,68,Holly,true,Criminale,Maschile
Venice,100SADOD89DWPAM0,Klemz,67,Lion,false,Vittima,Femminile
Verona,7Q4FRJM6RKMOCIMC,Allcock,58,Tobye,false,Criminale,Maschile
Palermo,J951P228I122A4UU,Steketee,37,Royal,false,Criminale,Femminile
Venice,N6Z5IER2189N4FVX,Bastiman,88,Delmor,false,Criminale,Femminile
Naples,D9Q9MMY45B000CAV,Fray,64,Evita,false,Vittima,Femminile
Genoa,IR4N4A38HS18AM5I,Fritz,40,Jacquie,true,Vittima,Maschile
Milan,5GL78W5D5TYO331Y,Badcock,72,Nikolos,true,Vittima,Femminile
Bologna,HVOH87K7043TM0H9,Tessyman,39,Ariana,true,Criminale,Femminile
Verona,R04238CA317S0SM1,Penman,17,Stephana,false,Criminale,Maschile
Florence,52S84AQ40L258978,Ponder,19,Gerhard,true,Vittima,Femminile
Genoa,5YWZ2M31H188I99S,Seath,24,Nikolia,false,Vittima,Femminile
Bologna,078G2B88I8ELL41F,Greatbanks,74,Aylmer,true,Criminale,Femminile
Venice,27RM8L7A0F0MUCIB,Springtorp,59,Lindie,false,Vittima,Femminile
Verona,V4M507SD8A0B5FFB,Lacaze,67,Brendis,false,Vittima,Femminile
Florence,DP30PTEGX072VTWL,De Dantesie,63,Yard,true,Vittima,Maschile
Naples,9MGOW3UW96JE81R1,Churchward,68,Bili,false,Criminale,Femminile
Genoa,07C8R97KDYZB7J24,Tinsey,50,Hildagarde,false,Vittima,Maschile
Rome,622WO3ZW607OMN57,Petrolli,36,Tootsie,true,Criminale,Maschile
Verona,O9D323T1QVN0OYOJ,Black,30,Austin,true,Vittima,Maschile
Milan,48TNM85QA2ON5852,Yesipov,38,Ly,false,Vittima,Maschile
Turin,EF6H96758331R9WD,Greg,21,Sena,true,Vittima,Maschile
Florence,1467RGT21BO28G89,Voules,81,Alick,false,Criminale,Femminile
Verona,784J3175YFEA2BHM,Hemphrey,88,Wit,false,Criminale,Femminile
Venice,DK85M84TRCGL0F93,Burhill,59,Bondon,true,Criminale,Femminile
Milan,KBO9WB4QTBM74A5X,Porker,58,Uriel,true,Vittima,Maschile
Genoa,8TY22A3H63CK2743,Guerre,30,Blake,true,Criminale,Maschile
Milan,GEEU30G7M4029852,Atcheson,22,Addy,false,Criminale,Femminile
Turin,3V2JJ9Z4VE58861O,Mc Gorley,76,Brandon,true,Vittima,Femminile
Palermo,YD4ETJ546TFDEX1F,Gristwood,54,Klarika,false,Vittima,Maschile
Turin,IASN28506R7528QW,McDell,38,Ronda,false,Vittima,Maschile
Milan,Q68Q0ZL6LD5P56QB,Cupitt,30,Dodi,false,Criminale,Femminile
Florence,A8EV52UP4LH8AYD3,Bale,77,Alberto,true,Vittima,Femminile
Rome,62X029934ZG67D4W,Agius,57,Heall,false,Criminale,Femminile
Florence,KH936Q6HQ6X5F9DQ,Hrycek,31,Betsey,false,Criminale,Maschile
Palermo,1S85Q025U83V8A33,Ovell,15,Lionello,true,Vittima,Maschile
Bologna,28X34R902IFUEYEX,Hise,68,Engelbert,true,Criminale,Maschile
Milan,6GF9493013W82D2M,Davydoch,53,Roana,false,Criminale,Maschile
Rome,8445VZK041117MCD,Evemy,65,Tobie,false,Criminale,Femminile
Rome,M2N7U2I4GVE27R1Y,Lethcoe,75,Roxanna,true,Vittima,Femminile
Florence,PBT739MV1H2291CO,Trent,19,Randie,false,Criminale,Maschile
Milan,C6RPHIECW2F74KZ2,Lotze,56,Murielle,true,Criminale,Femminile
Florence,H96GMD2HT9104Q4A,Issett,86,Aggy,false,Vittima,Femminile
Genoa,22N21487R68EA1HV,Riggeard,55,Clerissa,true,Vittima,Femminile
Bologna,27864Z91Q15EMG4Y,Tyght,83,Bamby,false,Criminale,Femminile
Turin,73C3499FE41QU75R,Paddle,24,Lotti,false,Criminale,Maschile
Palermo,4X76K187R22F4O43,Lober,50,Cecelia,true,Criminale,Maschile
Palermo,K606LIK7T84YEQX3,Rowbury,46,Carmen,false,Vittima,Maschile
Bologna,62T52D83P9XO643S,Speerman,90,Yuma,false,Criminale,Maschile
Milan,P99XA1D83742KWRL,Barbier,31,Dora,false,Vittima,Femminile
Genoa,X6N7PS35M5K65RB4,Plumer,76,Cleopatra,true,Vittima,Maschile
Rome,19BBO4P80V8B09V1,Morde,36,Roanne,true,Vittima,Maschile
Venice,5JRP269KO2HXHOJU,Styche,67,Garvy,true,Criminale,Maschile
Verona,L9G9W3BG8DWO9DYJ,Turfin,46,Felice,true,Vittima,Femminile
Florence,0I5URY4UXXBOYV50,Itzhak,47,Perla,true,Vittima,Femminile
Rome,4AU025Q8E6VOXKKI,Drever,90,Nikola,true,Criminale,Maschile
Palermo,X27NDHOROTF6KU71,enzley,44,Cliff,false,Criminale,Maschile
Palermo,E190J1Y51693F8R5,Peachment,35,Valle,false,Vittima,Femminile
Turin,QV9F6O4I9RQG2551,Yesenin,89,Ben,true,Vittima,Maschile
Rome,5307GPD4MBZ0T92E,Styant,59,Claus,true,Criminale,Maschile
Verona,4J2WQTP11WI32R3M,Ffoulkes,49,Dorita,false,Vittima,Maschile
Genoa,80Q2U3491NO49M05,Brandt,49,Kevan,true,Vittima,Maschile
Venice,67W6QGR5870994V9,Ellins,14,Sydel,true,Criminale,Femminile
Naples,YT61RVDBQX9ND979,Storck,41,Dukie,true,Vittima,Femminile
Venice,KEJ1KTG34962P8RD,Coarser,49,Charlie,false,Criminale,Femminile
Genoa,ES3X8SNYMT8BRK5I,Currer,32,Alie,true,Criminale,Maschile
Genoa,F1P9009E7051E9C6,Elsby,28,Son,true,Vittima,Femminile
Genoa,A4ZMB00HGKJ4PS36,Nelles,49,Marsha,true,Vittima,Maschile
Palermo,Y857IN9P627I123C,Jean,82,Bethina,true,Vittima,Maschile
Turin,B97Y095FA74JMD40,Rivalland,31,Heather,true,Criminale,Femminile
Naples,EWYN9VA32QS55843,de Lloyd,82,Mariellen,true,Criminale,Femminile
Turin,AX0RV77W68EQ2D5G,Wanstall,75,Mirelle,true,Criminale,Femminile
Genoa,4R4HHF9E8P230C1Z,Milmith,22,Link,true,Vittima,Maschile
Milan,PGO1X38K0BN0WQ31,Pummery,21,Roseanne,true,Criminale,Maschile
Rome,B0Z0B9TN6KH1EWA5,Hubbis,14,Virge,false,Vittima,Femminile
Milan,8UR5411B6YR3QE1F,McEvoy,40,Hermie,false,Vittima,Maschile
Rome,48I20469X9T96VMW,Croxon,50,Livvy,true,Criminale,Maschile
Florence,98QK7323B08K97KX,Launder,38,Ingra,true,Criminale,Maschile
Turin,6X8E5MB8Y336584I,Andre,57,Dosi,true,Vittima,Femminile
Palermo,8YYK0WAO40996DF2,Ibbitson,69,George,false,Criminale,Maschile
Palermo,8FMKT6673608TN4W,Arkcoll,72,Haily,false,Vittima,Maschile
Rome,65W59S6C5YEIAQZY,Foan,83,Merle,false,Vittima,Maschile
Verona,EWT7YHZ15GV8510B,Biskupski,18,Brooks,false,Criminale,Femminile
Florence,2A2337R41K5M12E5,Tirrell,33,Cordell,false,Vittima,Femminile
Genoa,O26R679CMMZLK144,Sidery,64,Valli,false,Vittima,Femminile
Genoa,093W9N6F7CCEBN23,Whitrod,82,Blair,true,Criminale,Femminile
Turin,11RD01SP08AT1239,Buffin,78,Siffre,true,Vittima,Femminile
Palermo,6RQEU55TZ9F2H97Q,Santoro,42,Olimpia,true,Criminale,Maschile
Bologna,6K0LR0054CWZS89Y,Kopmann,87,Stephie,true,Vittima,Femminile
Turin,143YJL6C52Y7C1IF,Steffan,82,Xaviera,false,Criminale,Maschile
Verona,OTE28Y868K4VT5E3,Segrave,45,Egbert,true,Criminale,Femminile
Venice,6MSKF8287HH36330,Dunican,35,Delia,true,Criminale,Maschile
Palermo,20W31K2029741M47,Basilone,34,Walker,false,Criminale,Maschile
Turin,S2Z3Q809OZ55EW4T,Fryers,66,Arte,true,Criminale,Femminile
Palermo,S6P3TC713SH7M2VQ,Sealand,26,Aveline,true,Criminale,Femminile
Venice,X7OP96200Z2A6H71,Quinby,14,Lisabeth,true,Vittima,Femminile
Genoa,4LO18QI1BN774FR6,holmes,34,Dov,false,Vittima,Maschile
Verona,EFSH9N094741KXOT,Copnell,60,Golda,true,Vittima,Maschile
Turin,13APP999KZ936F40,Dermott,28,Gert,false,Vittima,Femminile
Verona,RK18A7ZWYLCR2LI1,Bartolijn,41,Guy,false,Criminale,Femminile
Milan,I74005PQBL81Z190,Mansour,85,Toni,true,Vittima,Femminile
Florence,8JE6Q1U5MXX1CA39,Binnie,48,Owen,true,Criminale,Femminile
Florence,3NK8UJS1F3Z70CGA,De Meis,24,Malory,false,Criminale,Maschile
Palermo,C2NE272155U5MO19,Mitroshinov,67,Jenelle,true,Vittima,Maschile
Rome,J3X1I48T0E77D4I5,Stodart,49,Goraud,false,Criminale,Femminile
Genoa,4Z935401V9K80957,Tear,55,Simonne,false,Criminale,Femminile
Venice,4DUG8A9S9SZ64856,Ferrero,50,Thurstan,true,Criminale,Maschile
Venice,XN5N09XZL2L67CUE,Blinerman,77,Randie,false,Vittima,Femminile
Bologna,45I97F9AF6109354,Gammell,38,Lynde,true,Criminale,Maschile
Genoa,NYC9M68NUZE91I92,Lavallin,84,Hedy,false,Criminale,Maschile
Rome,JP4F0AQ0B49GAHSI,Boocock,65,Lissie,false,Criminale,Femminile
Naples,0343D2H7U69T479K,Levens,31,Donelle,false,Criminale,Maschile
Venice,50SE80M2D63DQOTK,Tredger,50,Misty,false,Criminale,Maschile
Verona,E56OYW6MM51IIIIA,Stammer,35,Allene,true,Criminale,Femminile
Milan,O149N7753CUAOERM,Bickley,90,Mikaela,true,Criminale,Maschile
Verona,1C35MUI0C1T4V9B2,Rymour,37,Micheal,true,Vittima,Femminile
Florence,49J681GNN4S9I7NR,Stooke,22,Cullen,false,Criminale,Maschile
Milan,ZZD6Q0T21NP58OG6,Crimpe,22,Lina,true,Criminale,Maschile
Milan,BUP359YZ7O5R38N7,Ruzic,68,Pammie,true,Vittima,Maschile
Milan,LVO7LXT1X7WB9XC0,Allnatt,83,Cristian,true,Vittima,Maschile
Verona,81OO174SZ6BQ5085,Kubas,72,Nilson,true,Vittima,Femminile
Bologna,3B93YI32F17R8HPF,Whitemarsh,37,Darlene,true,Criminale,Femminile
Palermo,5ET8RCN3NA5YIV9Q,Waller,34,Irwinn,true,Vittima,Maschile
Milan,331NV506P8F5A9MV,Tomenson,49,Clemmie,false,Criminale,Femminile
Verona,P1NZG47X15C06A2H,Livingston,38,Charleen,true,Criminale,Femminile
Genoa,17OQD9V45G0964YB,Masson,76,Christalle,true,Criminale,Femminile
Bologna,KW62LWFKW7577ZQS,Kroch,32,Sayer,false,Criminale,Maschile
Naples,UVI6NGMNK6E0G229,Butterfield,23,Aldin,false,Criminale,Femminile
Verona,MV33S0335KXE7GEQ,Redmire,24,Rosalie,true,Vittima,Femminile
Verona,Q1JK2PC9L36V97TL,Spight,41,Phineas,true,Vittima,Femminile
Milan,499XI49ZGXB692CU,Island,35,Flory,true,Vittima,Femminile
Bologna,9043H93OI826WMZC,Brisland,74,Adams,false,Criminale,Maschile
Venice,8HPH9SUXB9403YBC,Degg,79,Brittaney,false,Vittima,Femminile
Milan,SF0QG7E1KI6Y7165,Cordeiro,83,Hillary,true,Criminale,Maschile
Genoa,BM7R21E21ML42AH5,McQueen,60,Eldon,true,Criminale,Maschile
Verona,HAPKZ5C0F315R52D,Lazarus,39,Madelyn,false,Criminale,Maschile
Milan,G839U8W738WZQR30,Hannaby,36,Farrah,true,Vittima,Femminile
Palermo,6M4678X8G80UQUCJ,Antalffy,37,Chane,true,Vittima,Femminile
Venice,V03OXHI6JUTGDMCH,Dawley,70,Trever,true,Criminale,Femminile
Verona,YL6V9935XQ003KNB,Mcwhinney,52,Nicolis,false,Criminale,Femminile
Turin,248H8193RK2LA8Q0,Crewther,87,Raffarty,true,Vittima,Maschile
Palermo,Z0K353DKBO51KRMT,Slafford,41,Else,false,Vittima,Femminile
Naples,9Q15Y28O912UL8H9,Duigenan,53,Rickert,false,Criminale,Femminile
Palermo,S40LAUC5S058KT9W,Malbon,49,Abbot,true,Vittima,Maschile
Venice,JYUN44Z1O2V0RF19,Willshaw,80,Elly,false,Vittima,Maschile
Naples,SV698M145WL9J677,Doddemeede,81,Jana,true,Vittima,Femminile
Venice,MZ1TADD4SENRPMHB,Brigg,51,Cristi,false,Vittima,Femminile
Verona,4QV9F8977HQ25Y31,Barley,66,Phedra,false,Criminale,Maschile
Palermo,ZJC7T96A1JMUE16G,Barlace,62,Lovell,false,Vittima,Femminile
Venice,3B9324OP664ASBJM,Crummey,56,Maud,false,Vittima,Maschile
Rome,TEW3KJ6130CSLJV5,Coetzee,29,Marcel,true,Criminale,Femminile
Naples,9079LIL94HUZYTD1,Joliffe,27,Ekaterina,false,Criminale,Femminile
Palermo,61U8R2G1LSVICN13,Arend,48,Jamison,true,Vittima,Maschile
Genoa,W8H92O1S14CCZ0P3,Common,62,Serena,true,Vittima,Femminile
Milan,OGNUJ82W4972BYA9,Nise,78,Casie,false,Criminale,Maschile
Rome,P34X0718RBKI3U91,Cullingworth,73,Burnard,false,Vittima,Maschile
Milan,2ZT5HTU5850V7182,Hebburn,42,Freddie,true,Vittima,Maschile
Naples,WMY1767F37W1SRQV,Gillmor,75,Aretha,false,Criminale,Femminile
Naples,427M544SIV9BY535,Bernuzzi,65,Lisette,true,Vittima,Maschile
Palermo,64IQ2HXPM5TP6633,Deem,67,Osbourne,true,Criminale,Femminile
Turin,H2369BEJ11D9YY02,Dyet,56,Myrna,true,Criminale,Femminile
Turin,RA305O7DF0D3L9UU,Braunton,19,Janna,true,Vittima,Femminile
Palermo,19CVV75AP611OVZA,Rockingham,76,Constancy,false,Vittima,Maschile
Rome,G9M15ZL6L4R9E2Q7,McGrah,74,Flem,false,Criminale,Femminile
Turin,Y3ILX34Z0457VOQH,Harbard,16,Wren,true,Vittima,Maschile
Genoa,ESZ3I47529DZZ7WR,Inold,23,Crista,true,Vittima,Femminile
Bologna,ISCMZ7BO701C60A9,Marple,17,Ameline,false,Criminale,Maschile
Naples,60L8C351K186QA1X,Ruff,17,Eleni,true,Vittima,Femminile
Palermo,R76M097IJ8ZG51PI,Milan,65,Christiana,true,Vittima,Maschile
Naples,1O2633G4SQ11UG1C,Cleife,40,Kathryne,false,Criminale,Maschile
Genoa,6M09S7S931525K97,Winterburn,17,Modesty,true,Criminale,Femminile
Turin,ZW93559222JP5W25,Kennelly,90,Nathalie,false,Criminale,Maschile
Turin,1916S1U1QXA224D2,Gresser,30,Duffy,false,Vittima,Femminile
Rome,296N0B5RYE581FZ9,Goodacre,34,Garrik,false,Criminale,Maschile
Genoa,6PT5M15J1AD62JV0,Poyser,66,Isaak,true,Criminale,Femminile
Milan,D0R9DM1GA9G5553A,Scain,35,Maximo,true,Criminale,Maschile
Rome,R688DL02Z99WC7N1,Youde,35,Barbette,true,Vittima,Femminile
Bologna,8PLUAGA30K787RSE,Baglin,63,Henri,true,Vittima,Maschile
Rome,IBL39C6B29LK53G2,Cockshot,63,Urban,false,Vittima,Femminile
Palermo,LC2BAA4E06MARVTD,Jevon,15,Catharine,true,Criminale,Maschile
Naples,36NL52IAQH81K054,Patshull,66,Retha,true,Criminale,Maschile
Bologna,84KL839944T23PYE,Prozescky,21,Christen,false,Vittima,Maschile
Verona,AGG335DFZKAWE62P,Lunney,72,Mahalia,false,Criminale,Maschile
Turin,J2727J4X93VI78NX,Necolds,79,Paige,true,Vittima,Femminile
Palermo,Y6KC9GDF7BN5OF7W,MacKnight,37,Mohammed,true,Vittima,Maschile
Bologna,9RC09047X16963B4,Otter,35,Jerad,true,Vittima,Maschile
Venice,4167PK258B7PWE6P,Thuillier,25,Tansy,false,Criminale,Femminile
Rome,OE2G53CEV4BT6736,Brailsford,82,Minnaminnie,false,Criminale,Maschile
Rome,GE7W050W0RF03X13,Dockray,36,Hodge,true,Criminale,Maschile
Genoa,Z1Y5Z4YKISSJSHR2,Scotchford,51,Brietta,false,Criminale,Maschile
Genoa,61D731657EKGJ0HE,Brackenbury,81,Aurelea,false,Vittima,Femminile
Naples,H8NDDV1M1663V98G,Audiss,45,Gonzalo,false,Criminale,Femminile
Venice,022MHV5B7191F2V9,Perocci,35,Gladys,false,Vittima,Femminile
Palermo,0338YWNSP57ES6V9,Tolemache,33,Frederico,true,Vittima,Femminile
Verona,R4RXO0373379408C,Piechnik,15,Lars,true,Criminale,Femminile
Genoa,VC5K5BHUJTL8F505,Kirdsch,33,Niko,false,Vittima,Femminile
Rome,T9Y5NSN1VUV3BIPK,Gorrie,35,Dewie,true,Vittima,Maschile
Florence,1QY9N98F29NP5RWF,Allderidge,50,Janis,false,Criminale,Femminile
Naples,4WSCVK82993G118N,Malley,41,Chelsie,false,Vittima,Femminile
Milan,WXY3289YR7021ZH7,Linstead,37,Colas,true,Criminale,Maschile
Turin,XT21336B01Q7E254,Tremathack,25,Zulema,true,Criminale,Maschile
Naples,1ZLN5UV3G20VN57X,Szymonowicz,85,Zerk,false,Criminale,Maschile
Naples,YJXF3Z91OZL07IA3,Dearle-Palser,52,Joseito,false,Vittima,Maschile
Turin,YBME6072ZZTC3ZDQ,Durran,58,Priscilla,false,Vittima,Femminile
Venice,H0WTZ2L5P4RY8C73,Dullingham,46,Jeanne,true,Vittima,Maschile
Verona,79CUO2Q8O03YFK21,Scrace,79,Lilli,false,Criminale,Femminile
Genoa,87Y82A633XU46KC7,Bruhnsen,69,Ardine,true,Vittima,Femminile
Naples,QN259K8GA6C3K47U,Puddicombe,47,Sean,false,Vittima,Femminile
Rome,2D0E1WMPX2596407,Hartwell,37,Kale,true,Vittima,Maschile
Bologna,KV4HK531ZGYN9KJP,Applegate,76,Dominic,true,Criminale,Maschile
Bologna,96495Z5TEXU37X02,Shekle,86,Gene,true,Vittima,Femminile
Bologna,M379948GGBF4627R,Dutt,59,Berkly,false,Criminale,Maschile
Palermo,Q73VA969VWE2JUG8,Schukraft,64,Katy,false,Criminale,Maschile
Florence,5WZ8BA01T65PL3I8,Keiley,46,Jamie,true,Criminale,Femminile
Genoa,MK9B0I5WD2WH961Z,Sayes,45,Waylon,false,Criminale,Femminile
Venice,VR2X6J1VZ62I8KT0,Brackenridge,27,Urban,false,Vittima,Maschile
