citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Venice,217PT2QJ7W5TG04X,Guesford,88,Fan,false,Criminale,Maschile
Bologna,V9S7W1003JT7G848,Chung,64,Deloris,true,Criminale,Maschile
Naples,1B709JHZ5W5OYRNC,Stackbridge,23,Emlyn,true,Vittima,Maschile
Naples,R9B45CJPN2567767,Sarll,61,Nickolas,false,Criminale,Maschile
Palermo,VXO13M1ABSP3G9FV,Peet,86,Deanna,true,Vittima,Maschile
Venice,79QU4UUVX7BLYR2Y,Sextone,75,Merry,false,Criminale,Femminile
Palermo,6M717NB8P76OP5V8,Zanetto,62,Mariel,false,Criminale,Maschile
Turin,10E5E9257H0CWSYM,Sweeten,51,Gibb,false,Vittima,Maschile
Rome,F7E5M26PL6Z93M23,Bedford,51,Rickie,true,Criminale,Maschile
Bologna,407PHGO6X442471Y,Sword,35,Sarine,false,Vittima,Maschile
Turin,C5R4AG1T58E01V7B,Ullett,19,Annemarie,false,Vittima,Femminile
Rome,ZPC6NQ04FCS94XR7,Leveret,85,Barry,true,Criminale,Maschile
Turin,2S1VL98CF2GKB6YZ,Teresse,52,Issi,true,Criminale,Femminile
Milan,79E9K2YZ954QLYND,Bettenay,46,Carver,false,Criminale,Femminile
Palermo,FW15DS0HS4FUO664,Isacq,24,Frederico,false,Criminale,Maschile
Verona,U55GNCF2ES3CR37U,Stockall,73,Donavon,false,Criminale,Maschile
Florence,6UGGNX1DYH0483S3,Lemm,45,Kevan,true,Vittima,Femminile
Turin,A9IU832XX22W3QPW,Spaule,17,Theda,true,Criminale,Femminile
Rome,09ZWLIB8GWQY8RFN,Ellul,81,Cal,false,Vittima,Femminile
Turin,J450XNOV8WTSJ02B,Giannoni,42,Andreana,false,Criminale,Femminile
Verona,CNPFADA6Z34ZS37V,Ansley,71,Salvador,false,Vittima,Femminile
Turin,4W9J885755221906,Last,44,Reagan,true,Criminale,Femminile
Rome,2QN44137SH0LFW28,Ritzman,59,Parker,true,Criminale,Maschile
Rome,PY618343XFOWM70V,Gotthard.sf,74,Chere,false,Criminale,Maschile
Bologna,723CQJ7FMNHF95QZ,Pearton,80,Urbanus,false,Vittima,Maschile
Florence,96Z2Z0Y088AS6X1L,Stranieri,38,Zane,true,Vittima,Femminile
Rome,L5ET67OKU725A4D8,Monery,52,Stu,true,Criminale,Femminile
Verona,DS0KLZXD6QZMI5X0,Flahive,14,Malia,false,Criminale,Femminile
Genoa,9OF84156A6817ECK,Guiot,45,Elena,true,Vittima,Maschile
Venice,2CM3I2A41G999IK4,McCloughen,60,Maxi,false,Criminale,Maschile
Verona,3WW472G6569EU6VW,Sonner,89,Fidela,true,Criminale,Femminile
Naples,N3UC4R86L7X34N22,Haslin,76,Wally,true,Criminale,Femminile
Naples,VCCAK89ZJ5I4D9VS,Mongenot,52,Casey,true,Vittima,Maschile
Milan,1U5B1374S34UU6WV,Du Fray,86,Lauretta,true,Criminale,Femminile
Bologna,FBKSJ96J5AE1IQ79,Breazeall,42,Clotilda,true,Criminale,Femminile
Verona,D3N0F21LTXAT6YNQ,Antill,39,Elsy,false,Criminale,Maschile
Verona,KSC0W53MI4AXZJM7,Wigzell,58,Antonetta,true,Vittima,Femminile
Venice,RD664HYP62NSL0NH,Hincks,61,Tyne,false,Vittima,Femminile
Rome,RX2C7R5574J9UWJR,Petruskevich,86,Guntar,false,Vittima,Femminile
Turin,MZ3XRV7X3NHPT544,Jurn,16,Madalyn,false,Criminale,Femminile
Turin,N4M45JCF2IN040L8,McGraith,24,Stephan,true,Criminale,Femminile
Genoa,KF2886VC2E570RA1,Dumphrey,70,Vikki,true,Vittima,Maschile
Florence,B4MQ45LWQ90M495J,Bickerdicke,71,Alicea,false,Vittima,Femminile
Venice,86FACZC8X5MHUNM1,Alpes,43,Norby,false,Criminale,Maschile
Palermo,0BLLAVR3PC580Z98,Capron,28,Vasilis,false,Vittima,Maschile
Genoa,09B22JJ11R8VKMRJ,McGeechan,59,Sholom,true,Vittima,Femminile
Turin,N49Y7AL15V307374,Prestedge,42,Clarissa,false,Vittima,Maschile
Venice,OA1935VTYJ829ABS,Melody,66,Elnora,false,Criminale,Maschile
Venice,L6P75XV21FJ65A8Z,Lathan,61,Worth,false,Vittima,Maschile
Milan,VOU1Z8KTGUQFAST8,McPheat,15,Asia,true,Criminale,Femminile
Genoa,BPD4Z3Q1VE3KTIG8,Kilmurry,60,Cherilynn,false,Vittima,Maschile
Rome,Y401I26QB3F47799,Kendle,88,Waylin,false,Vittima,Femminile
Milan,ADL5T33WS1JOIST8,Throughton,42,Arlana,false,Vittima,Maschile
Rome,08G45RYZM7ALQH06,Flaubert,88,Abner,false,Criminale,Maschile
Milan,41M79ZS7JLU48GEZ,Corssen,72,Jarrid,false,Criminale,Maschile
Turin,JE3Y410QM85DB9F0,Whight,77,Yancy,false,Criminale,Maschile
Turin,5930L07KE6J6F94S,Trippick,67,Finley,false,Vittima,Femminile
Naples,F9U626902LV781M6,Jeanel,81,Ave,false,Criminale,Maschile
Naples,02WCR7W0Z7H27RQ6,Clapison,23,Padget,true,Criminale,Femminile
Turin,6R5QWI5GH9XD8MC6,Cliss,48,Ric,false,Vittima,Femminile
Naples,FFLI72HYD3622V19,Kingsnod,68,Margalo,false,Vittima,Femminile
Rome,ADH495VI77RX718W,Ilyunin,26,Seka,true,Vittima,Maschile
Naples,45374B03PNSXGV02,Fever,37,Zaria,true,Criminale,Maschile
Milan,WW906OXH41494D52,Stormouth,70,Ola,false,Vittima,Femminile
Turin,LG6N074L51113D1X,Morse,68,Dominga,false,Criminale,Femminile
Bologna,IKJETKRJRB49X91K,Chancellor,55,Barn,true,Criminale,Femminile
Genoa,F3FKAJ6DHNF49D42,Sharrem,28,Gwenora,true,Vittima,Femminile
Naples,LQCPHZ83T340DQ28,Poundesford,35,Kati,true,Criminale,Maschile
Bologna,5C0ME8426F5H7DH5,Byrom,45,Charin,true,Criminale,Maschile
Naples,V517TCVN6X38L8OU,Orthmann,67,Laurel,false,Criminale,Maschile
Rome,98RQ0Y78ESJDZTJ8,Humpatch,30,Christiana,true,Vittima,Femminile
Milan,622GO3XX7L031814,Caban,89,Anestassia,true,Criminale,Maschile
Florence,G5J0SZNC1YD0E4YK,Hayball,45,Terrell,true,Criminale,Femminile
Naples,G4HEEQ4JRSRIXMCR,Dahler,37,Patsy,false,Vittima,Femminile
Venice,H3AE543L720JER5R,Bransdon,85,Bev,false,Vittima,Maschile
Rome,5D7PHNU38X616IQJ,Witherby,90,Angelia,true,Criminale,Femminile
Bologna,BC32U7TIIP6YW8MC,Danilishin,38,Florida,true,Criminale,Femminile
Palermo,8FZGB2PMH349XE81,Spight,74,Ariel,false,Criminale,Femminile
Palermo,0OW24GBFT2U07REJ,Reen,90,Shara,false,Vittima,Maschile
Turin,59Q0Z894ONV52MS9,Dyhouse,45,Hyacinthia,true,Criminale,Maschile
Turin,2374TYKZ31940WXD,Fisby,52,Arlee,true,Vittima,Femminile
Palermo,V99FC0700JNCIB5T,Oldershaw,89,Gilbertina,true,Vittima,Maschile
Palermo,80ET5C41CEN6024S,Druce,41,Sibyl,false,Vittima,Maschile
Verona,2U1H427WU778S8QR,McPhillips,74,Desirae,true,Criminale,Femminile
Rome,4QYOH5M5Z7P0ZE11,Upstell,50,Mallorie,false,Vittima,Maschile
Florence,0H01Q84S27JY61FY,Josovitz,81,Flss,true,Vittima,Maschile
Venice,K6286914137B08V1,Ricks,16,Katya,true,Criminale,Maschile
Milan,L3FW3TRN020P733U,Ranken,83,Fan,true,Criminale,Femminile
Palermo,Q5U16Q7494CF8VA4,Ximenez,66,Llewellyn,false,Vittima,Maschile
Naples,8882TJK74WNQ6K54,Morphey,87,Ladonna,true,Vittima,Maschile
Rome,290Q439G6D43TSIR,Gotts,35,Phyllida,true,Criminale,Maschile
Venice,WIKH1W35G3X1093M,Room,86,Marthena,true,Vittima,Femminile
Milan,SOHW9IO10573R577,Bagwell,33,Gustie,false,Vittima,Femminile
Genoa,F1BQP124VDSZ99Z3,Bonnor,64,Margarita,false,Criminale,Maschile
Genoa,AW9R5VL84YA1DH40,Oldis,48,Alanah,true,Vittima,Maschile
Bologna,7XMKA8S061UZDMMB,Ruger,76,Trumaine,false,Criminale,Femminile
Palermo,37ID1U782BAEX845,Niblett,35,Storm,true,Criminale,Maschile
Palermo,H7753VNET3WY3F10,Dowse,29,Lorrie,false,Vittima,Femminile
Naples,XI6RO08ZBWJKPC2R,Hucke,72,Jefferey,false,Vittima,Femminile
Bologna,DBT4M454Z734IG1F,Teaser,84,Vikki,false,Vittima,Femminile
Milan,ZORE038VA86GBQ2W,Prophet,64,Gussi,true,Criminale,Femminile
Palermo,2D0X6UMLXAW09C2K,Congram,22,Sylvester,false,Criminale,Maschile
Turin,2899KQEBY2FA3FU6,Fermoy,34,Minnnie,false,Criminale,Femminile
Milan,827C3AC1G0582B1Q,Brake,14,Salim,false,Vittima,Maschile
Venice,30VJG57K88M30C53,Prandoni,53,Brant,false,Criminale,Femminile
Turin,F1000ZQ50KWM3NMC,Melross,25,Dody,false,Vittima,Femminile
Bologna,56M3GCDG7068V95G,Leyborne,72,Berri,true,Vittima,Femminile
Bologna,C631O61T62S9L342,Aaron,20,Caritta,false,Criminale,Maschile
Genoa,B66M4LN6HXBE12I6,Dearell,68,Annemarie,true,Criminale,Femminile
Bologna,MY0QN3VM2Z4DQ3EN,Bouts,78,Reuben,true,Vittima,Maschile
Bologna,KCHZL5K5WX82PWQE,Penley,57,Kaye,true,Criminale,Maschile
Naples,Y6DY7272YM192PK1,Gwillyam,45,Viviene,true,Vittima,Maschile
Venice,GWX36RC706GTKV02,Quinby,51,Sorcha,true,Vittima,Maschile
Genoa,858NQY5LVTCH067K,Lamke,24,Felice,false,Criminale,Femminile
Milan,6284X37O52EYYNVS,Durman,41,Lincoln,true,Vittima,Maschile
Rome,3NUHR20H52B8FR88,Delagnes,84,Tudor,true,Vittima,Maschile
Genoa,W6QS24249ST498O8,Littrick,90,Stephanie,true,Criminale,Maschile
Palermo,8ZNAL989UARN0S5I,Growcock,74,Karena,true,Vittima,Maschile
Genoa,171YJN18UYKC6CXA,Jerzak,25,Estel,false,Criminale,Maschile
Verona,RKR5XJTC15C3Z698,Clohessy,67,Bartie,false,Vittima,Femminile
Florence,UT9TLAPK578L1NGW,Bende,23,Baily,true,Criminale,Maschile
Bologna,T8SDR6F7T50T28G6,Pritchitt,77,Freeman,false,Criminale,Maschile
Turin,K5947593O5096QPV,Daine,52,Bella,false,Criminale,Maschile
Florence,Z10833EZH9II63YS,Adriaens,58,Meghann,false,Criminale,Femminile
Palermo,N0F8573WD8U2J54C,Bossingham,30,Claresta,false,Criminale,Femminile
Florence,FS5B550UEL919GL7,Ditts,48,Humfrid,true,Criminale,Femminile
Genoa,Q5S182K8386UE4V8,Morgue,25,Will,true,Vittima,Femminile
Turin,99RPDU03B81O5740,Oram,41,Addi,true,Vittima,Femminile
Milan,3ZY199M4L4SUL0BW,Filipowicz,42,Mahalia,false,Vittima,Maschile
Venice,6S16P677MOO898TF,Gladtbach,86,Augustine,true,Vittima,Femminile
Florence,0086J6581U1LPI2F,Fortescue,19,Nils,false,Criminale,Maschile
Verona,NPP505G2XF42B6H8,Blonfield,83,Sterling,true,Vittima,Femminile
Venice,61FB10RGZZJ1J639,Kippen,81,Parke,false,Criminale,Femminile
Palermo,91594413357PW582,Spread,35,Marc,true,Criminale,Femminile
Milan,43U2U5845W36P7DO,Deighton,66,Vincenz,false,Vittima,Femminile
Bologna,9SA5NIG4GWZMY3FY,Aspenlon,77,Stanly,true,Criminale,Femminile
Genoa,OD3FUVJ9RI90A50J,Bunce,56,Gunner,false,Criminale,Maschile
Milan,4K993Q2BVX6F2814,Yurocjhin,19,Lorri,true,Criminale,Maschile
Naples,3U6L8H2U06FD69P8,Sheara,17,Jewel,false,Vittima,Femminile
Milan,V6DL7OZZ4YYMHI24,Heamus,18,Dulcia,true,Criminale,Femminile
Turin,AUSAC95428V2Q4GK,Labba,63,Malvina,true,Criminale,Femminile
Florence,LPWH9FSJC1UP3URW,Keeble,32,Felicle,true,Criminale,Femminile
Verona,2950W0Z840004BQ9,Potticary,19,Ross,false,Criminale,Femminile
Verona,E43Y83O8GG261ZF2,Restall,52,Flynn,false,Criminale,Maschile
Rome,53IZ7PLR77SM8C8R,Lindman,79,Yvon,true,Criminale,Maschile
Genoa,56K31UGE181RI4C6,Creavin,57,Roana,true,Criminale,Femminile
Naples,VNDKJXL0V466BV93,Phettis,36,Nan,true,Vittima,Maschile
Turin,UG6T2O9A5T0BUY1Q,Pitceathly,85,Sara,true,Criminale,Femminile
Bologna,2X8E3D96HA9P5868,Rayner,26,Krisha,false,Criminale,Maschile
Palermo,C001V2Z61CT6P4DI,Jessett,41,Pippo,false,Vittima,Maschile
Florence,R1P4ZA9PF8YH0UWS,Gartrell,47,Goldy,true,Vittima,Maschile
Verona,78Y3R6KOW27862NT,Whardley,58,Sybilla,true,Vittima,Maschile
Palermo,6SAX98WWJ274IPGH,Fatkin,37,Ken,false,Criminale,Femminile
Florence,43W362F613X976JA,Becke,19,Adriana,true,Vittima,Maschile
Rome,S9P4UHE2DFW0O53U,Andrasch,63,Hercule,true,Criminale,Femminile
Bologna,E4G25R9AVJQ3PZA4,Lanceley,82,Deane,true,Criminale,Maschile
Rome,CL44SCP5P9BGD1K5,Guisot,14,Onida,true,Criminale,Maschile
Milan,M019L322UK4P3L7L,Arkley,90,Rosanna,true,Criminale,Maschile
Verona,L07WTJ1D8ES012H7,Rodden,24,Stacie,false,Criminale,Maschile
Turin,4AB611T12641T79O,Cardo,80,Haskel,false,Vittima,Maschile
Florence,JCTB6P89V83TP9B3,Tumility,72,Frank,false,Vittima,Femminile
Verona,RRTJ697QU4HD9J8Y,Kops,66,Leupold,true,Vittima,Femminile
Turin,95S9H07R1L17PYDA,Gaynes,72,Aileen,false,Criminale,Maschile
Turin,V956M67H6E116GI2,Maddigan,44,Brice,true,Vittima,Maschile
Rome,519K5P55V05UB2S3,Rastrick,58,Jonis,false,Criminale,Maschile
Milan,612B31TU01G991ML,Cearley,75,Friederike,false,Criminale,Maschile
Verona,677QNJ14AXU3WVF5,Winkworth,64,Serena,true,Criminale,Femminile
Verona,49KA9BS18429M40P,Long,52,Blinny,false,Vittima,Maschile
Rome,87XQLOTN4J8K7E39,Sapsed,25,Ally,false,Vittima,Femminile
Verona,QX04U0312784MJF5,Sonley,67,Torie,true,Criminale,Maschile
Naples,YHIL8Z9R542IOE0K,Cressy,76,Candace,false,Criminale,Maschile
Naples,8RYT4R78LVY1F2D2,Moncreif,75,Salomi,true,Vittima,Femminile
Venice,Z24KD2XI9306856L,Wrates,48,Estelle,false,Vittima,Femminile
Verona,4G6286XR92A5I7M2,Sully,80,Lynnell,false,Criminale,Femminile
Genoa,31A1M6S9V26264I0,Sawday,57,Gearalt,true,Vittima,Femminile
Bologna,7XK01FZ5WZ5T0839,Coyett,55,Avrit,false,Vittima,Maschile
Florence,6JB13VFVY033C80J,O'Fogarty,57,Xymenes,false,Vittima,Maschile
Palermo,QME714A6087I5DV0,Syce,48,Marve,false,Vittima,Femminile
Rome,8CQ3N77OS1WI8NL2,Wolseley,30,Vincents,false,Criminale,Maschile
Palermo,UBD790D1W7CE7671,Hawkey,63,Wilmar,true,Vittima,Maschile
Milan,D1A2CDD9X666M229,Scriven,76,Kerrill,false,Vittima,Femminile
Florence,3595YJ44942VTD1X,Gon,77,Sonia,false,Criminale,Maschile
Palermo,2U5TNG923H7VJ9DC,Tackes,33,Lorin,true,Criminale,Femminile
Milan,70SO050PTB1R6270,Melia,71,Sigvard,false,Vittima,Maschile
Milan,8K1T59S7KLUMWM4M,Sandhill,86,Willi,false,Vittima,Maschile
Rome,Y5Q33OZE6O7M5UWO,Walduck,73,Brendin,false,Criminale,Maschile
Turin,V0645509CXH425B3,Guyot,39,Elsie,true,Vittima,Maschile
Naples,VHB623V6RIDV340H,Grace,34,Portie,false,Vittima,Maschile
Palermo,86817229I5N33HQL,Doerling,86,Gertruda,false,Criminale,Maschile
Palermo,TU5CT0VA6GI4Q79J,Ralphs,65,Annabel,false,Vittima,Femminile
Venice,MB1J4OMNEHR38572,Jehaes,63,Kelley,false,Criminale,Maschile
Verona,ISXY82OYI2548130,Antoszewski,52,Daren,true,Criminale,Femminile
Florence,01KTN65485Y502EV,Skittrell,45,Sileas,false,Vittima,Maschile
Milan,HA1CJJ4K7EE1ZXH3,Prinne,23,Rafaela,false,Vittima,Maschile
Venice,308QDTG1U9F578I5,Grishukov,27,Robbie,true,Criminale,Femminile
Turin,C9JHWCOCM4SMVI7F,Sharvill,54,Gareth,false,Vittima,Femminile
Milan,52FE8738CE4926C6,Noon,60,Harvey,true,Vittima,Femminile
Verona,30162GPOX5V8YXUL,Wardall,35,Lemmy,true,Criminale,Maschile
Palermo,XYUSEDLTAYN4ISX5,Carlton,46,Jeremias,false,Vittima,Maschile
Bologna,7OJZL82918N91262,McGahern,16,Augie,true,Vittima,Femminile
Palermo,T18TBI0S5570083M,Coots,33,Mac,false,Criminale,Maschile
Florence,M1BZUH41J05B5H0R,Arenson,78,Hartwell,false,Criminale,Maschile
Rome,M3J8E4NWM87DJLRX,Hissie,75,Chaddy,false,Criminale,Maschile
Genoa,D7T750X956J6R49T,Camilleri,44,Allissa,true,Vittima,Maschile
Verona,4YX71LYK294Y4X43,Greening,35,Yule,true,Criminale,Femminile
Bologna,W4X4R8F9U03R4P9X,Amey,63,Wait,false,Criminale,Maschile
Genoa,VQRO5T4YR4UEK58I,Yglesia,16,Adorne,false,Criminale,Maschile
Naples,5PZ6UC9H69FD2783,Eynon,17,Sophronia,false,Vittima,Femminile
Florence,790S11ZR1QHCUHJX,Moir,71,Westleigh,true,Vittima,Maschile
Venice,8RB4TTZUAIBI6YXF,Ballister,27,Zelda,true,Vittima,Maschile
Palermo,VA4C830J846CL14Q,Bugg,37,Gregg,true,Criminale,Maschile
Naples,LMLB6Z6U2Q3LB1AP,Marfe,76,Brandy,false,Criminale,Femminile
Verona,E19H8O3UU81I0H87,Welchman,16,Renaud,true,Vittima,Femminile
Palermo,8JC8LK2MWH13KIW4,Houten,38,Beryle,true,Criminale,Maschile
Florence,E0C0YF1X4PIS6J0R,Caton,29,Iolanthe,false,Vittima,Femminile
Turin,9AJ5RV30B9VY7L0B,McElhargy,60,Siobhan,false,Vittima,Maschile
Bologna,3M255OM1TR5Y4J03,Chason,83,Amil,false,Vittima,Maschile
Rome,407137JY7N97P9XW,Putt,60,Kale,true,Criminale,Femminile
Verona,JYZWDO9S211AKKZ0,Hebditch,69,Liana,false,Criminale,Maschile
Venice,0CNCEG127R02S1K6,Peatman,16,Theodor,true,Criminale,Maschile
Rome,HW3F62VQ1KGYMAOY,Youdell,80,Lilia,true,Criminale,Maschile
Bologna,Q40159U1R9523G33,Duxfield,45,Deedee,true,Vittima,Maschile
Florence,6M0579GVN3IJ6UWU,Alforde,88,Ebeneser,false,Criminale,Femminile
Bologna,5U3RG6A68ERM1Q21,Barley,75,Marlin,false,Vittima,Maschile
Bologna,YAYDCZFLD21943KW,McAuslene,23,Heda,false,Vittima,Femminile
Palermo,2K9776B7BR8Q4B2A,Galway,49,Blakeley,false,Criminale,Maschile
Rome,18U95CZSBH30T83I,Kubatsch,19,Merilyn,false,Vittima,Femminile
Rome,6BIHJ5A25QBX6TY0,Cockerell,50,Bernice,true,Vittima,Maschile
Rome,O3GMGIJBY64Y9B6G,Backe,51,Clemence,false,Criminale,Femminile
Venice,3Y1QS1S97MDZ7Y4Q,Downs,73,Miner,true,Vittima,Femminile
Milan,H99XHV5N6T29O20N,Killbey,66,Chev,false,Criminale,Femminile
Florence,0NC4G5IH8WQP164U,Sarl,61,Glenine,false,Criminale,Maschile
Palermo,Q7LPTX52725J0OQ1,Toffalo,87,Lanae,true,Criminale,Femminile
Florence,38L5BJ5A50Z1B0G5,Clubbe,21,Archibaldo,false,Vittima,Femminile
Bologna,9MASEB02O1HS7768,Cicero,76,Jakob,true,Vittima,Femminile
Genoa,EO32AW46A2B0806M,Tackell,34,Norina,true,Vittima,Femminile
Venice,9NM35892B2W7CVHR,Bruhn,36,Katina,false,Criminale,Femminile
Milan,EC9B68766L8B4FJW,Torbeck,59,Babbie,false,Vittima,Maschile
Florence,8XYX409LFREPZZOJ,Bollands,61,Nert,false,Vittima,Maschile
Palermo,4V39799T67F59142,Killeen,22,Rivalee,false,Vittima,Maschile
Genoa,I91D63H0AKX1T8EJ,Maypole,85,Ulrika,false,Criminale,Maschile
Turin,LMW46U66508EUU51,Anten,79,Sherye,false,Vittima,Maschile
Palermo,XOKTVAIOR1Y82R0W,Domenichelli,57,Alyse,true,Criminale,Maschile
Naples,4OMS079W4HJE44G8,Towle,55,Gayle,true,Criminale,Maschile
Bologna,FK73LR7811RH53BN,Jarmyn,81,Caterina,true,Criminale,Femminile
Venice,G25DJZA7WO5Q76PD,Aland,82,Terrye,false,Criminale,Maschile
