citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Naples,0YXUL173AVAX1366,Bee,72,Kasper,true,Criminale,Femminile
Genoa,2WL8CJ1C4153R888,Jordin,88,Blaine,true,Vittima,Femminile
Venice,KF79BDC4S9F1HKN1,Glaister,74,Tatum,false,Criminale,Femminile
Naples,69413S0973213W1I,Brabbs,59,Sanders,false,Criminale,Femminile
Rome,18D2XUX8P719Y34B,Christy,50,Alonso,false,Vittima,Femminile
Genoa,PLCJ7T4E63V2KI90,Issac,63,Fredric,false,Criminale,Maschile
Bologna,5X2DC2667RO6D3S9,Shermore,52,Mignon,true,Vittima,Maschile
Rome,BC9ZJZ68WO3TAAO3,Lissimore,88,Ned,true,Vittima,Femminile
Naples,F3J219E9N6WNNQ2S,Katz,69,Baily,false,Criminale,Femminile
Turin,FNQ7902ZB5X62299,Heaton,56,Lorena,true,Criminale,Femminile
Palermo,E4D4UUUO9JO480CG,Sproson,52,Octavius,false,Criminale,Maschile
Venice,B390WD7P168845B2,Huskisson,21,Shannan,true,Criminale,Maschile
Rome,8T84HN4E3WD27320,Honnicott,82,Nelie,true,Criminale,Maschile
Milan,GR82CXJDUF247E3E,Korb,76,Imojean,true,Vittima,Femminile
Naples,630A9QD48II25O9Z,Trelevan,83,Marshall,false,Criminale,Femminile
Venice,425MMW50L964B375,Goulston,58,Wynne,true,Vittima,Femminile
Genoa,4GXH13D996BQ3VK7,McGinny,63,Jemmie,false,Criminale,Maschile
Turin,FQVE599J5Q3NB03Z,Byrom,62,Cal,false,Vittima,Maschile
Naples,J2829O330JS8PG21,McPeeters,27,Kakalina,false,Criminale,Femminile
Milan,SYIAGB2632KVQEKT,Denes,36,Arleyne,true,Criminale,Maschile
Venice,68G08XD5AW340256,Budden,71,Risa,false,Criminale,Maschile
Rome,5BGFK4533ME2A980,Avis,71,Terrence,false,Vittima,Femminile
Palermo,814O901N753IJE42,Zuanelli,87,Nikkie,false,Vittima,Maschile
Verona,UAEYP8M9PEO8KW5Q,Arpur,71,Sergeant,false,Criminale,Maschile
Milan,B0CEK9I6BN9PWF09,Michelotti,69,Rowland,true,Criminale,Femminile
Palermo,Z5WH7LTUK7P67023,Chicchetto,42,Louise,true,Vittima,Maschile
Florence,C501FD5T92FFU21L,Garrie,51,Grannie,false,Criminale,Femminile
Venice,QQG6680H9074G5OW,Cherry,45,Emelina,false,Criminale,Maschile
Verona,4B0Y6W49F9875W3Y,Newman,50,Kalila,true,Criminale,Femminile
Florence,GYB0Z6TZL4XEWP95,De Freyne,17,Carolan,false,Vittima,Maschile
Naples,H4556OJFN3DMCX62,Gasgarth,40,Gilberte,false,Criminale,Femminile
Verona,2F7FM74YKCYQW759,Remmer,37,Joannes,false,Criminale,Femminile
Venice,P3WMIB3701E6C142,Ashmore,19,Eolande,true,Criminale,Maschile
Palermo,C21LP6ND47402875,Edington,62,Gertie,true,Vittima,Maschile
Milan,R5UOO412A45WDAFA,Jills,82,Robbie,false,Vittima,Femminile
Naples,1K361EWN2647QQE9,Jime,46,Eleonora,true,Vittima,Femminile
Venice,1455J86ANKX61V76,Alibone,47,Stephanie,true,Criminale,Femminile
Turin,53DTGFR898T64WGB,Pickworth,86,Lanie,true,Criminale,Maschile
Verona,9PU7E96MXD1V8BZQ,Sappell,39,Lloyd,true,Vittima,Femminile
Bologna,56921FY95IXX59DX,Chatten,70,Milty,true,Vittima,Femminile
Rome,O7N0KD3Q57Z6T78M,Delort,18,Chase,true,Criminale,Maschile
Rome,N5N1PFK0YNE3GHQ0,Bringloe,72,Jan,false,Vittima,Femminile
Florence,2V01HPZSV16147P6,Gutteridge,85,Kass,true,Vittima,Femminile
Rome,6LF516NXFCSFQ8FL,Romke,28,Carol,true,Vittima,Maschile
Florence,738VB563JUW71JIY,Bemlott,59,Damita,false,Criminale,Maschile
Rome,GJ85C93215R959WH,Huntriss,47,Theo,false,Vittima,Maschile
Verona,0BDH9X88EPCB6DL3,Bris,54,Sandra,false,Criminale,Maschile
Genoa,02K4FK71W74UP023,Callar,42,Morgen,false,Vittima,Femminile
Palermo,RWFRB2CRNR7F3536,Buick,41,Hurleigh,false,Vittima,Femminile
Bologna,QO6Z323VQJP179PQ,Paumier,44,Giustino,true,Vittima,Maschile
Milan,GLY60Q2HQ583QB18,Stannus,22,Eirena,true,Criminale,Maschile
Turin,V09OBD5E807O2423,Thompson,27,Frazer,false,Criminale,Femminile
Venice,X1X4K2129U8F2722,Rosenfrucht,65,Polly,false,Criminale,Maschile
Turin,KZ52YB5PA5I6F4QE,Ranger,46,Marta,false,Vittima,Maschile
Palermo,3I247W395Y4LE259,Stokell,29,Nickolaus,false,Criminale,Maschile
Naples,76KF16QKY99JYRGB,Abramof,50,Harbert,false,Criminale,Maschile
Verona,6R4N521112YU57N1,Richter,36,Swen,true,Vittima,Maschile
Bologna,XGF0478JKTB6VN7X,Aim,85,Joeann,false,Vittima,Maschile
Rome,27O4H28N67SML20S,Sumption,15,Phelia,false,Vittima,Femminile
Turin,0IKTU71ZKO93474Z,Natt,40,Vivienne,true,Criminale,Maschile
Genoa,ADS3X5EBFPYQ36S6,Eckly,59,Terra,false,Vittima,Maschile
Palermo,K7S9I3NV68QA1H74,Beaumont,25,Lydia,false,Criminale,Femminile
Florence,258B8U5D907011WB,MacBean,43,Brandea,false,Criminale,Maschile
Turin,Z404261LV761UA8Q,Haking,85,Raquel,false,Vittima,Femminile
Florence,6E13Y10EOTKI524N,Wewell,78,Mindy,true,Criminale,Femminile
Bologna,EU56307VJP5YD9Q9,Poltun,28,Kora,false,Criminale,Maschile
Verona,HG51529GMQPS3Q1B,Favey,52,Cristen,false,Criminale,Maschile
Turin,8B97O4KTB0234THT,Gwilliams,14,Carmelia,true,Vittima,Femminile
Florence,QCOZ91C83G8W2I81,Van Driel,19,Patrice,false,Criminale,Femminile
Rome,K03JGW914711RL6B,Cordeau],45,Aryn,false,Criminale,Femminile
Milan,3T3763OL7A7PR7PK,Driver,39,Mikael,false,Vittima,Femminile
Turin,J4J6861VT147N08M,Tong,29,Dom,false,Vittima,Maschile
Florence,5K1Y1N6OT2N7G158,Owens,28,Angele,false,Criminale,Maschile
Rome,Q8UE6C6J1J3PF0OJ,Coots,65,Filmer,true,Criminale,Maschile
Verona,QQRW50AZP479YHS9,Pfeffer,42,Silvana,false,Criminale,Femminile
Milan,83Q9W7PGG281J3QR,Naldrett,65,Mitchel,false,Vittima,Femminile
Turin,P8B48W4IAI94NK43,Iggulden,40,Niki,true,Criminale,Maschile
Rome,85R68G7626VT9NQN,Branton,14,Felice,false,Vittima,Femminile
Venice,72969D5H2K70O118,Mankor,16,Alvis,true,Vittima,Maschile
Rome,31U9623R7V1W5353,Cordell,14,Suzi,true,Vittima,Maschile
Palermo,LH8H140PGTKL06K7,Ellif,59,Talya,false,Criminale,Femminile
Genoa,XA1L36FU293418TI,Keyhoe,47,Brande,false,Vittima,Femminile
Bologna,84I0M5D9Y4I6NDB6,Moggach,73,Bevin,true,Vittima,Femminile
Palermo,QPS3492M6I6GY497,Lambertazzi,39,Umeko,false,Criminale,Maschile
Naples,WM885Q0305MFQ7KS,Seiler,39,Luise,true,Criminale,Femminile
Milan,UU80KK7003MB90VI,Tribell,72,Broddie,true,Vittima,Femminile
Naples,ZP8NAM18RN20L717,Lilywhite,85,Theressa,true,Vittima,Maschile
Rome,5C04V17G9Z1577C0,Bytheway,55,Dorena,true,Criminale,Maschile
Florence,95TS3N0DX9K9KV11,Shattock,25,Cary,true,Vittima,Maschile
Rome,1U9O76MC79TX33JM,Cayet,76,Ariella,true,Vittima,Femminile
Turin,K9AJ7XP7T821F829,Demangeon,16,Zabrina,false,Criminale,Maschile
Palermo,6G38N1FFV047AUS6,Schade,54,Rodney,true,Vittima,Femminile
Venice,CIM36IAXZ79A7699,Grahame,40,Valli,true,Criminale,Femminile
Rome,55Q6367ZID7R6ZB2,Gherardelli,27,Lek,false,Criminale,Maschile
Palermo,H8A1A9M259PZWZM4,Berrington,21,Kizzie,false,Vittima,Femminile
Naples,WD548LO7MN0CGTV3,Beardsworth,90,Brynn,false,Vittima,Maschile
Turin,XQOCS52J8O67VSRA,Dewane,84,Noelani,true,Vittima,Maschile
Verona,C1VHBGCPU9KIOBMA,Novill,74,Field,true,Criminale,Maschile
Verona,066EE1MZ5L3R158P,Tiernan,41,Irma,false,Criminale,Maschile
Naples,61MJTG69O1RJ11K3,Shord,57,Rianon,true,Criminale,Maschile
Turin,CM6A5SS71A5W782I,McLukie,77,Camille,true,Vittima,Maschile
Naples,MH98XWD0G704NB7A,Linnit,82,Orelle,true,Criminale,Femminile
Palermo,KLVWNV17QI4E7435,Nanuccioi,19,Betta,false,Vittima,Femminile
Genoa,3311B20K21G7V979,Fear,82,Sileas,false,Vittima,Femminile
Turin,608NLD7KN1DO5VL2,Crates,58,Lowrance,true,Criminale,Femminile
Turin,Z0C5757CJ140R93B,Cokly,64,Cheri,false,Criminale,Femminile
Venice,NN4RB9F862K69557,Reggler,52,Bonnie,true,Vittima,Femminile
Naples,90KZFK1JS8Z4750V,Osgardby,63,Tadeas,true,Criminale,Maschile
Milan,P1P0TY9ODI5Y6H46,Bursnell,38,Zacherie,true,Vittima,Maschile
Genoa,5VW1802C4MHF9O2E,Mallock,33,Nada,true,Vittima,Maschile
Naples,3F4QZQ0IA7R7M3JH,Radmore,68,Thalia,false,Criminale,Maschile
Milan,Q5BX8V6S9BO3C2NR,Gilby,50,Morie,false,Vittima,Maschile
Palermo,74E88CYLJE32H4OJ,Byron,18,Thomasin,true,Vittima,Maschile
Verona,526TMJ9VE329L40D,Geleman,73,Ruthanne,true,Criminale,Maschile
Rome,1H2805XP10U9H4M5,Whitehorn,51,Britney,false,Vittima,Femminile
Palermo,83IIG93W6EZEZ267,Paddison,61,Lotta,false,Criminale,Maschile
Rome,Y5C98QDITJ7VBAQ8,Fuentes,61,Walther,true,Vittima,Maschile
Palermo,FD4G5BF22O3S2QM1,Tampen,74,Odille,true,Criminale,Maschile
Venice,369M7RKF3J8Z6SE8,Samudio,59,Aylmar,false,Criminale,Maschile
Palermo,1JPBX17NG4M8963K,Cregin,55,Basia,false,Criminale,Maschile
Milan,B1JQA92Z5BL1IH8F,Lampert,51,Lorin,false,Criminale,Maschile
Turin,PIOI73F9C112FJ3Q,Albiston,87,Fara,true,Criminale,Maschile
Palermo,HRRGD0594H0C0Y16,Gasgarth,21,Maren,false,Criminale,Maschile
Milan,5NR4PR09IV1G9856,Ruggs,40,Amargo,false,Vittima,Femminile
Turin,PSY59840TQP21PKF,Keely,32,Olive,false,Vittima,Maschile
Rome,2ZP019DPSF0OIE3S,Cockerill,45,Sollie,true,Vittima,Maschile
Venice,8N13QF3060C891PH,Marishenko,49,Essa,true,Vittima,Maschile
Bologna,M62Q481K4O329LMU,Bouldon,38,Obediah,false,Criminale,Maschile
Rome,86Q00932HZX471WM,Milborn,32,Yalonda,true,Vittima,Femminile
Turin,GD7MP09P0T1842K9,Boycott,55,Troy,true,Criminale,Femminile
Palermo,CO9ZBMU3TM3292W8,Penning,49,Cherilyn,true,Criminale,Femminile
Turin,U490PG50X98Q7O70,Spurret,68,Daisy,true,Vittima,Femminile
Turin,8131230U27JE1T3E,Elnough,43,Malchy,true,Criminale,Maschile
Turin,1000P53J084A83VU,Tribble,48,Kalle,true,Criminale,Femminile
Genoa,98NTTQ30TISWP0D4,Vern,66,Hope,false,Criminale,Maschile
Verona,303PT1EW9NY555UL,Brothwell,24,Joe,true,Vittima,Maschile
Turin,1Z18U140W1GT5A33,Cashmore,86,Wally,false,Criminale,Maschile
Milan,G6KLA7Q22MLX81E5,Mewton,67,Boigie,true,Criminale,Maschile
Venice,IX238AK2I009E7YO,Ambridge,22,Melissa,true,Criminale,Femminile
Palermo,2CPXW1J75RDGE83H,Gehrts,50,Sherwynd,false,Criminale,Femminile
Rome,H811O3027P367S9Z,Hagland,75,Berkly,true,Criminale,Maschile
Bologna,YD9FZ9LU4HOLT76H,Poles,37,Carolann,true,Criminale,Maschile
Verona,2BN04G97K757JB5R,Lowndsbrough,30,Rodger,true,Criminale,Maschile
Venice,KJ3A82HRRCIVD1MR,Pighills,79,Nikolia,false,Vittima,Femminile
Verona,182FS9M71K0U9PP3,Eastment,59,Collete,true,Criminale,Maschile
Milan,2C192U2653TKE865,Sangwin,78,Fay,false,Criminale,Maschile
Genoa,9A8XVX01750T32W8,Chittey,57,Uriel,false,Vittima,Maschile
Rome,277538VJ62725114,Brockie,74,Moises,false,Vittima,Maschile
Rome,S99LH21WJ4K3AS8J,Van Ross,51,Barney,false,Vittima,Maschile
Milan,EG177YG3B0PH3VPO,Raistrick,49,Ashlan,true,Criminale,Maschile
Bologna,TBRS6YN80180BZ56,Fidal,65,Bernita,true,Vittima,Femminile
Bologna,S5A544A9FA1QK262,Tuerena,68,Dorolisa,false,Criminale,Femminile
Turin,Z9B8223J1HPKJYG1,Dendle,80,Billye,false,Criminale,Femminile
Genoa,UR9QU1V73VX9CC48,Flanne,34,Isa,true,Criminale,Femminile
Rome,UVCPW42ITN44OC33,Arkcoll,86,Jeni,true,Criminale,Maschile
Palermo,W69LJ7VDKG6BR2Y3,Johnston,45,Linell,false,Criminale,Maschile
Milan,8J465VLQ3AF6V92T,Hilley,36,Suzanne,true,Vittima,Femminile
Rome,J340UA6JCJ8602BD,Kestell,73,Stu,false,Vittima,Maschile
Venice,0Z99W8ZVR2OF8V03,Dewdeny,68,Allene,false,Vittima,Femminile
Florence,MRU5H6WOGP408B47,McReath,36,Kalil,false,Criminale,Maschile
Rome,BBC34862S2G4W27G,Sussems,81,Lydon,false,Vittima,Femminile
Venice,4XV944P7WRARA2Y7,Fransemai,60,Goldia,false,Criminale,Maschile
Palermo,ON94GH78SA09ERBK,Orriss,23,Angele,false,Criminale,Femminile
Palermo,2Z0TQ1317T2186MJ,Pietri,73,Floyd,false,Criminale,Maschile
Palermo,818HDRS74S81PJ7R,Hoodless,23,Basilius,true,Vittima,Maschile
Naples,0NU0J6H4MVNEY21C,Linwood,33,Rocky,true,Vittima,Maschile
Venice,1J5VLIJ5JA9G7W7B,Lygoe,88,Bekki,true,Criminale,Maschile
Rome,KDOL29GN88A22SH3,Elson,18,Winifred,true,Criminale,Maschile
Turin,KA7929D96S9B4DDC,Le Strange,58,Wain,true,Vittima,Maschile
Venice,8Z2KP8WL066TK8AE,Everwin,41,Tiffy,false,Vittima,Maschile
Rome,G480J82PNHOSQ9ZY,Tarling,90,Emlyn,false,Criminale,Femminile
Bologna,T4U6B2KUI4P846QM,Geldard,27,Raul,true,Vittima,Maschile
Bologna,14Q3P3I3G1752L08,Yeskov,31,Marlo,true,Vittima,Maschile
Florence,CHC8JF878BVCH729,Geaveny,76,Eberto,false,Vittima,Femminile
Venice,RR128Z99KJ1LV135,Regelous,41,Laurena,false,Vittima,Maschile
Rome,431476UI0M1A2GEL,Corley,51,Carlin,true,Criminale,Maschile
Bologna,GWQ919Q95BC4O905,Steedman,71,Cyrillus,false,Vittima,Femminile
Turin,762SLAN393M6129S,Heinlein,58,Gwenette,true,Vittima,Maschile
Verona,W35155W357J5BUWG,O'Crevy,36,Felicle,false,Criminale,Maschile
Naples,EANIJUHC8VN2675B,Kobisch,39,Valentina,false,Criminale,Femminile
Bologna,0640B162YYK0X1LR,Spraggs,84,Deana,false,Vittima,Maschile
Genoa,43X82402N3881HYO,Keitley,46,Lolly,false,Vittima,Maschile
Genoa,I232ILZQBEA52LBD,Skelton,21,Klement,true,Criminale,Femminile
Florence,W5AC3NF3T097DIE8,Smales,86,Austina,true,Vittima,Femminile
Palermo,F7957ICHQ03CJJ1W,Fanton,33,Winfred,false,Vittima,Maschile
Rome,H3326NMW20IQ67OB,MacAree,79,Melisa,true,Criminale,Femminile
Verona,401AQT139PBQT9X5,Saunton,31,Dar,true,Vittima,Femminile
Genoa,O823N1GKY0YWV48Q,Treadway,57,Aime,true,Criminale,Maschile
Venice,0RI0KL4181QUII29,Witson,19,Jamey,true,Criminale,Maschile
Venice,3N27P71UK3B4CL21,Sherborn,17,Cthrine,true,Vittima,Maschile
Verona,08O89PSM82P1PV7J,Gulliver,74,Gleda,false,Vittima,Maschile
Venice,4T8FKZ4XYWQVB31Q,Petras,52,Garrick,true,Criminale,Femminile
Venice,536AV3G4810J8X2J,Elphey,38,Geneva,true,Vittima,Femminile
Genoa,7N8IRLPW28H81003,de la Tremoille,43,Wat,true,Vittima,Femminile
Verona,YY1E02OR91HI0PV5,Lesmonde,20,Inger,true,Criminale,Maschile
Turin,K3671E0GN147VINI,Banbridge,82,Selig,true,Vittima,Femminile
Verona,9S732YY1M3861ILU,Baxill,76,Wrennie,false,Vittima,Femminile
Naples,HX4XSYDK48I6TXS0,Mager,29,Justinn,true,Criminale,Maschile
Palermo,3G56805E17660K9H,Esler,63,Merola,false,Criminale,Femminile
Genoa,53A38954Q5W0VB6X,Morrice,65,Jamill,false,Criminale,Femminile
Venice,49M9S28I1CK47YZ6,Dudderidge,61,Gwennie,true,Vittima,Femminile
Venice,Q96G3L04H0W8U6KY,McAlister,84,Cleavland,false,Criminale,Maschile
Milan,U8A69IP5NKDNT020,Wickenden,23,Henrieta,true,Criminale,Maschile
Venice,1S28U06FZ8P4J71W,Goor,20,Andromache,false,Criminale,Maschile
Milan,M542IF6SY7287J67,Bloy,57,Merrile,false,Vittima,Maschile
Genoa,4R0CD8B0434B44EE,Ryce,37,Tiertza,true,Vittima,Maschile
Naples,2NXMKJY2BOEU9158,Poynton,82,Gunilla,false,Vittima,Femminile
Florence,101QZMTQEP8Q00MO,Lamport,45,Bev,true,Criminale,Maschile
Rome,CL1DOJS99U5A0G1Z,Hapke,56,Ingamar,true,Criminale,Maschile
Verona,O820C2D656ZFBQG2,Hugnet,35,Melva,true,Vittima,Maschile
Verona,K4FG4474X13QC8TQ,Rodgers,24,Jehu,true,Criminale,Maschile
Palermo,4021HE8AT733YM5I,Gallaher,39,Margret,true,Vittima,Maschile
Genoa,8D4GCY989Q86BD9C,Paslow,61,Beck,false,Vittima,Femminile
Bologna,I2D1O6IP92W5GXLL,Chadbourn,38,Alejandrina,false,Vittima,Maschile
Palermo,67PE0KY353RN9VB6,Yosifov,82,Debbie,true,Criminale,Femminile
Florence,38D21W015L6X96EB,Neagle,62,Casey,true,Criminale,Maschile
Rome,4310PJ39V8N490W5,Billiard,61,Inger,false,Criminale,Femminile
Milan,CS2SNUF3N1R0R504,Bowering,62,Hali,false,Criminale,Femminile
Verona,L5LZ1280B2U1HV50,Karlowicz,87,Isidro,false,Vittima,Femminile
Rome,CHB77R56DK0M7G16,Wateridge,18,Michaella,true,Criminale,Maschile
Verona,M10M2NT0ZD5AZS86,McCourt,44,Barnaby,true,Vittima,Maschile
Florence,N43065J1D3XCO0ZA,Welland,52,Dee dee,false,Vittima,Maschile
Turin,T0J1LZIEWHKMWNHU,Briscoe,56,Cecelia,false,Criminale,Maschile
Bologna,2JL91NE02K09579A,Farrall,26,Hussein,false,Vittima,Femminile
Bologna,Q29E6J932WO08VWL,Balhatchet,60,Neville,true,Vittima,Femminile
Florence,520BC3R4LF36DA71,Ranahan,43,Levin,false,Criminale,Femminile
Genoa,393P87XX1YA58482,Amorine,47,Fredia,true,Vittima,Femminile
Genoa,3NBSYDS0218Z6H06,Shepley,31,Gunar,true,Criminale,Maschile
Rome,PW299TJDB6E6FC9T,Brunel,14,Dulcie,false,Criminale,Femminile
Florence,PUA4K0MXK82U1XM5,Wisker,48,Obadiah,true,Criminale,Maschile
Naples,TQ205W127UO7L7I9,Damper,75,Pavel,true,Vittima,Femminile
Genoa,W09TC34872DEPJ7B,Pevsner,59,Seamus,true,Vittima,Maschile
Genoa,C4E8L35JDG5092XI,Bagenal,33,Skip,false,Vittima,Maschile
Milan,F18C0P768FZ75UTE,Marner,81,Rycca,true,Criminale,Femminile
Verona,3F8G5Q7QY8759U34,Biner,34,Norine,false,Vittima,Femminile
Genoa,0LS7JSL3792R0687,Buckie,62,Sharla,false,Vittima,Maschile
Milan,S3PYZ5263G905XEC,Kail,68,Lorianna,false,Vittima,Maschile
Milan,6US3G57KTH96L07K,Rennebeck,77,Gael,false,Criminale,Femminile
Verona,57N7V7RWOA8G13LR,Rubenczyk,63,Vivienne,true,Vittima,Maschile
Naples,C4NZ00PQT411MO48,Briar,24,Tam,false,Criminale,Femminile
Rome,MCAC5EU0ZU1F6BWC,Chester,22,Heidi,true,Criminale,Femminile
Palermo,7AVP64VYO2Z2T0AI,Fishly,64,Erv,true,Criminale,Maschile
Milan,07RN7D3NJU56T5FD,Drinkhall,49,Oralie,true,Criminale,Femminile
Verona,EQ7T60FWZ75NM7XB,Burry,85,Gilbert,true,Vittima,Femminile
