citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Genoa,0N2P219U16Y3Q6LK,Meaking,76,Austen,false,Vittima,Maschile
Genoa,CC4NV1764D9CK5F4,McKeurtan,86,Erena,true,Criminale,Femminile
Florence,035F5EQ8L617FCOK,Earley,90,Norbie,false,Criminale,Femminile
Naples,811N2TP8R4314H7R,Girard,59,Meg,false,Vittima,Femminile
Naples,3V8Z1YSUI92FU478,Giovanazzi,43,Edita,false,Criminale,Maschile
Verona,O8ZRJXV58732NB5Q,Pedrol,34,Grethel,false,Criminale,Maschile
Bologna,Y7I2VV686JDS011D,Randlesome,22,Ulysses,true,Criminale,Femminile
Florence,86POTW59190G1RI4,Bram,73,Bettye,true,Vittima,Maschile
Florence,416PE83OPZMRJWO6,Tesmond,71,Garreth,true,Criminale,Femminile
Milan,BOZN4V54814D7KMF,Boaler,75,Cullie,false,Vittima,Femminile
Genoa,R18IV06TO9S4M60F,Aickin,73,Margaret,false,Criminale,Maschile
Palermo,47YHFWL77144XRVS,Ardern,81,Gregg,false,Criminale,Maschile
Florence,1INM9TQS45227FDA,Botcherby,74,Sybila,false,Vittima,Femminile
Palermo,9V90A491W24X9K13,Aleshkov,28,Peggie,false,Criminale,Femminile
Florence,M6L589P7LH7XVGYK,Priddie,74,Peder,false,Vittima,Femminile
Palermo,J364LHE7QW4GKW9P,Elves,62,Benjamin,false,Vittima,Femminile
Verona,083Y9M0L4700AW49,Trill,66,Kaitlyn,false,Criminale,Femminile
Genoa,VGRG870F4YCS9TP9,Marrow,51,Cris,false,Criminale,Maschile
Verona,851K9M98411M253E,Burke,62,Lorrayne,false,Criminale,Femminile
Naples,758FA918GK1R7OEP,Cuskery,62,Brandise,false,Criminale,Maschile
Genoa,03U8172623QSI4B4,Beane,50,Shayla,true,Criminale,Maschile
Genoa,5G0661L36G86MN6I,Low,72,Finn,false,Vittima,Femminile
Venice,GY1998KF71ZUK41Z,Hagley,53,Sanders,true,Criminale,Femminile
Florence,UWA0M961QH091C1T,Surmeyer,59,Jami,false,Vittima,Femminile
Rome,D39166Z99G8IRJIF,Coddington,80,Anatola,true,Criminale,Maschile
Rome,5T8M4QLW54S475H5,Pisculli,18,Christy,false,Vittima,Femminile
Turin,3OYHLU0L85P98U77,Gammack,17,Solomon,false,Criminale,Maschile
Rome,1Y2TBE23C9LSP7O8,Avramovich,56,Andrey,true,Criminale,Femminile
Florence,4EZSZ2CW5I1Q7HL7,Eckly,83,Kathie,false,Criminale,Maschile
Bologna,OX94Y27PKHQTT79Y,Hopfner,39,Farrah,false,Vittima,Femminile
Genoa,Y8706EYPYQE81V2W,Southam,25,Kelley,false,Vittima,Maschile
Rome,471W2803HXHNB61K,Strafen,53,Tally,true,Criminale,Femminile
Milan,62RW8R7UH1Z7I0JJ,Northeast,87,Idelle,false,Criminale,Femminile
Naples,2UZP73V761I8VA02,Thorius,54,Jen,false,Vittima,Maschile
Rome,3X81X13X8LF9IOXX,Ronan,14,Sharity,true,Criminale,Femminile
Genoa,FABY286BTYI82SMC,MacDearmont,54,Vevay,false,Criminale,Maschile
Venice,6T4UD32C7JJ9EMJ5,Codling,88,Marthe,true,Criminale,Maschile
Naples,R329352AS45G3HU0,McKinley,65,Gauthier,false,Vittima,Femminile
Verona,7KM8X5B1FCC9FU73,Stubbington,17,Clay,false,Criminale,Femminile
Milan,49X336WT6AH565XU,Roughsedge,69,Lee,false,Criminale,Femminile
Turin,HC1313YV3F421R24,Robel,70,Rodina,true,Criminale,Maschile
Bologna,6128NN9EZ4W99N12,Vernay,49,Ezekiel,false,Vittima,Femminile
Turin,NJH9U6NF0XD1DS3M,Keeffe,68,Joaquin,true,Vittima,Maschile
Venice,PG9K4YYWC3IP80M9,Ales0,90,Roddie,true,Vittima,Femminile
Genoa,C834B6YDMY743905,Amott,61,Ade,true,Criminale,Maschile
Turin,9M6411I2W6200P39,MacQuist,52,Kacey,false,Criminale,Maschile
Naples,2GNW23ZG238593AB,Tillard,67,Lula,true,Vittima,Maschile
Turin,69V1284U9V8270Y6,Brydie,54,Rinaldo,true,Vittima,Femminile
Genoa,87086739OD36BH63,Markwick,48,Claybourne,false,Criminale,Maschile
Verona,8RBX288MI1Y6S52W,McKinstry,37,Dael,true,Vittima,Femminile
Venice,PCVO90996CG063V5,Hablot,33,Wendeline,false,Vittima,Femminile
Rome,3MHS9F4JA62LU18R,Tyne,87,Vassily,true,Vittima,Femminile
Florence,77DA3NL013L6R9VJ,Aries,46,Rooney,false,Criminale,Femminile
Genoa,XIOMJK43P0MO0BOM,Bleasdale,68,Marshall,true,Vittima,Femminile
Naples,LQ07A01O2KWZI4ZM,Moses,33,Gianna,false,Criminale,Maschile
Rome,0826UCJ3NEZL880X,Olford,85,Vanna,false,Vittima,Femminile
Venice,HU9JN3BUFS8JQ7TN,Flanigan,58,Fifine,true,Vittima,Femminile
Naples,OQ4CV19OBT7IL792,Chicotti,67,Parry,false,Vittima,Femminile
Rome,Y9ZVND68OYJ2Y09D,Backwell,18,Moreen,false,Criminale,Maschile
Genoa,1V91C5L7NR51E294,Mateescu,69,Jessika,false,Criminale,Maschile
Verona,B73NX48GI9NOBJ57,Rastall,52,Blanch,true,Criminale,Maschile
Verona,92F9L17DD1T6FCG1,Ruske,47,Yoshiko,true,Vittima,Maschile
Rome,N8EF50N80KMZWIL8,Burwin,50,Kacy,false,Criminale,Maschile
Verona,76728ZOT2RP9UIWP,MacGhee,55,Kennedy,false,Criminale,Maschile
Bologna,423ARULLCR6O3XKE,Pirrone,70,Valida,true,Vittima,Femminile
Bologna,7R476787WXYAO0C9,Shaw,83,Mal,true,Vittima,Femminile
Bologna,076906626ETOM9U6,Brackstone,72,Shoshana,true,Vittima,Maschile
Turin,91525O7K1BAXWGXM,McIlveen,53,Alard,true,Criminale,Maschile
Milan,FVNB6G43K1TKR4KR,Ardley,46,Obediah,false,Vittima,Maschile
Florence,2C7CA7I02LG8G52J,Darrigone,44,Harvey,false,Criminale,Femminile
Rome,9A6985789SIY1AQ1,Hampshire,88,Dru,true,Criminale,Femminile
Turin,H3F5F6K6UX3164N2,Guerry,20,Revkah,true,Vittima,Maschile
Florence,A91N078X8QSJ1IV6,Nulty,37,Irwinn,false,Criminale,Maschile
Milan,GH31P462873V5R20,Chese,18,Bettina,false,Criminale,Maschile
Genoa,P511AX5ZN0O902ZW,Eldershaw,43,Maxy,false,Criminale,Maschile
Venice,5221EYTBLD847K91,Drysdale,32,Nickie,true,Vittima,Maschile
Turin,4J5Q396PQX5C2R4P,Chennells,69,Ad,true,Criminale,Maschile
Bologna,JM802F32F58LI4UF,Braunes,17,Ardine,false,Criminale,Maschile
Verona,ZI096DI415M81J40,De Giorgi,70,Bram,true,Vittima,Maschile
Naples,0907251055I9O13S,Bennough,20,Victoir,true,Vittima,Maschile
Naples,C703I77NO5V5TG6V,Linger,78,Paige,false,Criminale,Maschile
Rome,F35SKY67E94GV44P,McKay,48,Dorthy,true,Criminale,Maschile
Florence,2AJ08W0XW533S603,Leftly,69,Fabien,false,Criminale,Maschile
Turin,DZ71Q7YF16LL4O21,Crimin,26,Elly,false,Vittima,Maschile
Rome,7P55B7WNA383TSQ1,Durrance,39,Worden,true,Criminale,Maschile
Bologna,2JFG6B86I1V7LQMN,Florio,66,Janice,true,Vittima,Maschile
Florence,25A2C7Q194MN202S,Darlington,73,Sara-ann,true,Vittima,Maschile
Turin,4DOBMP95LFSA0944,Whopples,30,Eddy,false,Vittima,Femminile
Venice,4A778W93X4PWL8A6,Rosenbusch,29,Westley,false,Criminale,Femminile
Naples,89WL2WC71300N75D,Lannin,25,Moira,false,Vittima,Maschile
Palermo,1H6KKUB241DE15H6,Wyldbore,27,Budd,false,Vittima,Femminile
Genoa,6921R552EX0671D2,Wherton,28,Mickie,true,Criminale,Maschile
Turin,82512Y210IWHYK91,Robart,24,Giustina,true,Criminale,Maschile
Bologna,9635815V3RE5Q9CI,Nellen,81,Kathy,true,Vittima,Maschile
Milan,7XX09DB0TX71XFNH,Malecky,22,Zondra,false,Vittima,Maschile
Naples,34NDL7C6GUS5S9OE,Portigall,67,Dory,false,Criminale,Femminile
Verona,RQY77RVWLS2VWL33,Lisamore,75,Valle,false,Vittima,Maschile
Bologna,Z94501UM761FTOU9,Joney,25,Gui,false,Vittima,Femminile
Rome,L3O9GM71AMD0T75O,Hennington,71,Brook,true,Criminale,Femminile
Naples,H7ED9Y7S670J0V51,Strood,37,Nikki,false,Vittima,Femminile
Venice,B4YC88M171208H6Z,Littledyke,25,Hiram,true,Criminale,Maschile
Milan,AC0THD56W8KJX8ZP,Holworth,29,Angie,false,Criminale,Maschile
Venice,H3F952QX7K2XYXWA,Clawley,16,Faythe,true,Vittima,Femminile
Milan,97UK0BB1WDA1QXOB,Tolumello,22,Tabbie,false,Vittima,Maschile
Florence,5PM3DWFB44EVRCA4,Castelli,80,Urbano,false,Vittima,Femminile
Verona,L21B0UUP0IFVSKKH,Grishunin,56,Konrad,true,Criminale,Femminile
Venice,ST9S5JBL6TWR2AE0,Yggo,35,Nari,false,Criminale,Maschile
Turin,E8T1M222YLN848D6,Stanton,74,Kath,false,Criminale,Maschile
Rome,H5S7257TMWN544VY,Belk,17,Abramo,false,Vittima,Maschile
Rome,2ID1669933P1865S,Snel,21,Harriott,false,Criminale,Maschile
Florence,PNFU9LCU4D2525FS,Order,43,Jessey,false,Vittima,Maschile
Turin,2ZMEMA5D2R84AJTJ,Tanner,36,Samaria,false,Vittima,Maschile
Bologna,R27L6B1GCMIDQ379,Paterno,42,Arin,true,Criminale,Maschile
Turin,1D6QI081L50Y8106,Batterham,73,Horatio,false,Criminale,Femminile
Genoa,L6IU4S3OHE413RE3,Mycroft,14,Tonye,true,Vittima,Maschile
Turin,10N68A8X248LR3A1,Morpeth,81,Zarla,true,Criminale,Femminile
Verona,P899A06B2Z0BGI3C,Hoult,89,Tabatha,false,Vittima,Maschile
Palermo,4212LDR776WK4LRX,Keach,67,Doy,true,Vittima,Femminile
Bologna,PYGPX11PDU58GOOW,Moseby,58,Desirae,true,Criminale,Maschile
Naples,E223YC9DO9S585O0,Cansdell,75,Gwenny,true,Vittima,Maschile
Venice,UIA9M83M590256SN,Filipczynski,55,Amargo,true,Vittima,Maschile
Venice,V5K28P07D087WM58,MacKniely,31,Jemie,true,Criminale,Femminile
Venice,8L5I5A1JU95LX3II,Garretson,45,Paolo,false,Vittima,Maschile
Florence,V45KGI48Z7SJ0K93,Cops,69,Toma,true,Criminale,Maschile
Turin,2BWU6E09I41XL7SN,Glowacz,68,Alysia,true,Vittima,Maschile
Bologna,TO6XAE2Y8P13LQK5,Leeburne,24,Jillie,false,Criminale,Maschile
Milan,KAV00ILXUYUML145,Mogie,47,Andres,false,Criminale,Maschile
Milan,J92I51J73L6509SA,Vickerman,85,Magnum,false,Criminale,Femminile
Venice,4WKW82B9PFEN4591,Spancock,51,Nadya,true,Criminale,Maschile
Milan,C37GL18QTW1JUY9V,Antill,85,Adam,true,Criminale,Maschile
Naples,XJ89SZ0P4305W1IJ,Colliss,26,Hermon,false,Criminale,Femminile
Genoa,G2A72WX7HZRU0V8S,Cicco,42,Nicol,false,Vittima,Maschile
Milan,6PVGRT7367EOA1PU,Tegler,21,Sayer,true,Vittima,Maschile
Palermo,75RVFRP74W3R5F6F,Dominichelli,51,Urbanus,false,Vittima,Femminile
Bologna,4VLIO03RNG96Y8S1,Tassell,66,Cynthy,true,Vittima,Maschile
Naples,3S7F751AUB0WJ45E,Gepp,16,Margalit,false,Criminale,Maschile
Venice,2M9ZIR6433179C5X,Wormstone,84,Waylin,false,Vittima,Femminile
Genoa,036VQ8K28AL49J50,Meindl,22,Milton,true,Criminale,Femminile
Genoa,M26GX6K134CL6TSY,Chastang,24,Lizzy,false,Criminale,Maschile
Bologna,V5KMJA931PK893HE,Pulman,74,Manfred,true,Vittima,Maschile
Milan,NUN295I6K11928H1,Monkman,43,Claudine,true,Criminale,Femminile
Palermo,LHK9LLJRJXDV5QEV,Hoggan,39,Pablo,true,Criminale,Femminile
Verona,84664M31D2L06OEB,Gatling,80,Andrea,true,Criminale,Maschile
Bologna,7F041C01DT4J7JW6,Aireton,63,Yolanda,true,Vittima,Maschile
Genoa,879KUANRU1AS35IK,Sheddan,31,Herb,true,Criminale,Maschile
Genoa,91052Q1R91QI87QE,Furlow,26,Bernadine,true,Criminale,Maschile
Rome,EKKNWUM30NF41A87,Follitt,14,Nadean,true,Criminale,Maschile
Rome,5NJ3QGU280Z82NIR,Scurry,32,Roosevelt,true,Criminale,Maschile
Milan,2PF6VV1BT6TJTKXF,Gavigan,43,Gerald,true,Criminale,Maschile
Turin,YZ604S4260SITNNZ,Molyneux,21,Gilbertine,true,Criminale,Maschile
Verona,9N432AKUW07SK5KH,Durno,40,Marcelle,true,Criminale,Maschile
Genoa,G74TQ30D1UHE06P8,Busher,29,Roch,false,Vittima,Femminile
Bologna,JHV6J4PLDCQ7A4KT,Bewsey,41,Jamey,true,Criminale,Femminile
Milan,569433W0N98DCPA9,Turbat,72,Christalle,true,Criminale,Maschile
Florence,3G1560G359Z1N15Y,Tonsley,23,Melamie,false,Vittima,Maschile
Verona,801S6Q37BCR4H0E5,Alten,60,Harri,true,Vittima,Femminile
Turin,UU5N1959B5A6P1C5,Hablet,43,Cesaro,false,Vittima,Femminile
Rome,ALL9LLD2ZS6FKZ57,Duprey,52,Junie,false,Criminale,Femminile
Naples,48B279F4N66Y026X,Zeplin,79,Killie,true,Vittima,Maschile
Turin,APEGW0DK9E9K7BUC,Tigner,89,Abraham,true,Criminale,Maschile
Verona,E0NV8GXWU202JETV,Gabotti,46,Gunar,true,Criminale,Femminile
Palermo,66KU1TIWNXSG3Z7N,Ricker,86,Karen,true,Criminale,Maschile
Palermo,LM7OO9KJI49NLE5R,Polamontayne,67,Toby,true,Criminale,Maschile
Palermo,7FY9V03TGY6M2N7H,Gerbel,54,Ray,false,Criminale,Femminile
Verona,WEA71BLP9703273K,Colbertson,31,Tomasina,false,Vittima,Femminile
Genoa,61G8FM20381PAZ7F,Kidner,50,Merrick,true,Vittima,Femminile
Venice,79BIUHV23TK77JZT,Potapczuk,42,Kissie,true,Vittima,Maschile
Genoa,2G3Z33W21PJ88E33,Dupree,84,Kurtis,false,Criminale,Femminile
Palermo,55ZY9HN03Z053TF6,Possa,62,Kirstin,true,Vittima,Femminile
Naples,6GMD31AO0FADV8SO,Thew,33,Agnella,true,Criminale,Femminile
Genoa,6W2E30732125DS3S,Mandeville,83,Matilde,false,Criminale,Maschile
Rome,E033894I5JQ3B3T5,Glasebrook,68,Katee,true,Criminale,Maschile
Venice,6XI1500X88134W5L,Crewe,20,Koralle,true,Vittima,Maschile
Verona,Y6H3159GT47W13B2,Burdoun,30,Bear,false,Vittima,Femminile
Rome,G2QRG3PDRM1W45P6,Callender,67,Latrena,true,Criminale,Femminile
Turin,QZ00SQ2OFD4K2P88,Purvey,57,Rogers,true,Criminale,Maschile
Milan,B53UIDI5E63KH62T,Friedenbach,21,Aurore,false,Vittima,Femminile
Naples,S8LSB675E872MD3K,McDonand,80,Jackson,false,Vittima,Maschile
Bologna,0329PAYEBL3F9325,Gravener,81,Archibold,true,Criminale,Femminile
Verona,MOHDKUD988HYC675,Blenkinsop,87,Iggy,false,Vittima,Femminile
Bologna,I7V4Q04T5VOOCD7I,Bough,35,Kristos,true,Vittima,Maschile
Genoa,0130AJVX0OI48TB3,Kernar,32,Zenia,false,Vittima,Maschile
Venice,1O0913PPPWE36Z36,Lendrem,64,Andriette,false,Vittima,Femminile
Florence,35U2HK343PQV1B1Q,Wrotchford,56,Bart,true,Criminale,Maschile
Milan,230I50M3I710JPGW,Fardo,48,Alfreda,false,Vittima,Maschile
Venice,0J0HMK3S0054DW3K,Smye,51,Finley,true,Vittima,Maschile
Genoa,335FYP583502R065,Pretswell,61,Thatch,true,Criminale,Maschile
Venice,T9ODE1R6PCX583RR,Garnham,51,Aggy,true,Criminale,Femminile
Genoa,PQ42X760L8X1J6X9,Raittie,71,Bathsheba,false,Vittima,Maschile
Naples,C04WXKYIY9578LE6,Aleshkov,41,Lamond,false,Vittima,Femminile
Verona,5627UO43MI2L8121,Bernhardsson,18,Niko,false,Criminale,Maschile
Bologna,KGZ3CX2427A73T3L,Toke,84,Jacquenette,false,Vittima,Femminile
Palermo,53851545GT8Y0L8Y,Arthey,30,Quintana,true,Vittima,Maschile
Bologna,7X49EVE6R7OKS890,Hardern,49,Trina,false,Criminale,Femminile
Milan,YL494QPB735Z8331,Billham,51,Axe,true,Vittima,Maschile
Genoa,LQP455J466YT14UR,Cracie,65,Caryn,false,Criminale,Femminile
Milan,8J5RXYP826460S94,McCoole,46,Killie,false,Criminale,Maschile
Venice,CR0P7MD5UMX831LQ,Parbrook,33,Dorita,true,Vittima,Maschile
Palermo,80EL69K3NNX9564C,Sturdgess,55,Edgar,true,Vittima,Femminile
Bologna,ZT40EY82Y5C057O5,Wasiela,31,Harrietta,false,Criminale,Femminile
Verona,851A9K04915F8YYB,Selley,19,Vonni,false,Vittima,Femminile
Florence,1I2BMNGY0YX9LPT0,Vereker,43,Willy,false,Vittima,Femminile
Palermo,4J9VH51CKMNQD48X,Reany,60,Shandy,true,Criminale,Maschile
Palermo,LI9V07F34JG2EX0T,Peers,83,Lyda,true,Vittima,Femminile
Milan,U6OO67QGZX3R5E5L,Bleckly,55,Tatum,true,Vittima,Femminile
Genoa,KP9Y9UNUYY3HMJ4J,Mordy,63,Gianni,false,Criminale,Maschile
Genoa,LJ6E8NFU4237JWZ4,Stuchbery,43,Aubrey,true,Criminale,Maschile
Florence,135799G44Z2LR167,Pimerick,24,Even,false,Criminale,Maschile
Milan,3V2Q0B7W7270H3JC,Dinning,77,Wendi,false,Vittima,Femminile
Genoa,1769HO43CB7R8JLK,Francioli,71,Melisse,true,Criminale,Maschile
Venice,67L62FCVA2M1H4M7,Mahomet,42,Hastie,false,Criminale,Maschile
Bologna,4934RF6K6VLFW4HF,Mannion,16,Nathanial,false,Criminale,Maschile
Rome,84AJZT6N03M126Q8,Lampaert,49,Sean,true,Vittima,Femminile
Rome,78621OVLJ78861DY,Domonkos,32,Darci,true,Vittima,Maschile
Turin,95E64SZ409566IA7,Samms,44,Barri,false,Vittima,Femminile
Venice,91411R2Z880792KA,Lurner,40,Gage,false,Criminale,Femminile
Milan,XF02489802I0IA3I,Kollaschek,20,Amalea,true,Criminale,Maschile
Turin,892212PKYAD8MFX2,Allanson,64,Ingamar,false,Vittima,Femminile
Rome,IG34415I801P0C5R,Tedahl,52,Madelon,false,Criminale,Femminile
Milan,1Z9836OL80293TUM,Gramer,77,Charmane,false,Vittima,Maschile
Verona,4NDBL5CNECQ6CCPR,Lambricht,56,Bailey,true,Vittima,Maschile
Verona,110M1UNC8D28W0KQ,Pye,37,Burt,false,Vittima,Maschile
Milan,62EP5NZE4Z5EXKPR,Castellone,87,Cornall,true,Criminale,Femminile
Verona,0BW23493T12644WS,Mussotti,28,Jaimie,false,Criminale,Femminile
Turin,J66LTS0CQBWH4A00,Clemmett,60,Selia,true,Criminale,Femminile
Genoa,N24K9HTL165213H7,Matteoni,17,Calla,false,Criminale,Maschile
Naples,65W4GE5VEAQQ8D6O,Gillam,48,Archibold,true,Vittima,Femminile
Naples,9D5Z3U3OJ699U52B,Kochel,65,Cristin,true,Criminale,Femminile
Turin,SF92558TET5LA7G4,Croisdall,62,Thomasa,true,Vittima,Maschile
Palermo,262XN61SSED3X4Z7,Guilliland,51,Maryl,false,Vittima,Maschile
Palermo,BB2ZM1K74Q3872P9,Adami,75,Loralie,true,Criminale,Femminile
Florence,X947LQ1CKBS2TMXT,Gutans,20,Briano,false,Vittima,Maschile
Milan,DEHGER0890VS4NEK,Hemerijk,67,Mose,true,Vittima,Maschile
Palermo,9X95US8KSDU1RL3S,Whiteside,61,Oberon,true,Criminale,Femminile
Rome,B3M649C6LY38HKUX,Klagges,19,Jon,true,Vittima,Maschile
Turin,HN3QG2SL67LV02N9,Clarycott,81,Collete,true,Criminale,Maschile
Milan,31QR7W0GD3B7A15I,Giacovazzo,25,Callie,false,Criminale,Maschile
Rome,ZA950USD747MK53Q,Garrigan,16,Millisent,true,Criminale,Femminile
Bologna,A4F5969IO9WI46S9,Gravey,82,Dahlia,true,Vittima,Femminile
Genoa,90G40JKK0GE37AEC,Dismore,30,Jeanine,false,Vittima,Femminile
Palermo,30HV03LHTGIK9C19,Goldsberry,55,Robenia,false,Vittima,Femminile
Verona,OM4MSJ3ALP25FE7N,McOrkill,74,Gualterio,true,Criminale,Maschile
Genoa,Q25V8RD4C8IC8G87,Ketton,36,Stella,true,Vittima,Maschile
Genoa,U3ACE67W59N7956Y,Girardoni,69,Kassi,true,Vittima,Maschile
Florence,Z1PWBWN4SS79E7CH,Terney,67,Merrily,true,Vittima,Maschile
Milan,K4W3Q4QXRXSB3E0A,Vawton,43,Inga,false,Criminale,Maschile
Bologna,43J8DL870V8R0S19,Loftin,84,Dimitri,false,Vittima,Maschile
Naples,E986H75F5L1JCGR3,Hazle,81,Traver,true,Criminale,Femminile
Verona,XDLAQ2NXU921L923,Leyre,57,Kareem,false,Criminale,Femminile
Genoa,QTB854CXSY8ARN8G,Frayling,39,Noemi,false,Criminale,Maschile
Palermo,4G2QPC2BP49E4J4I,Weakley,63,Em,true,Criminale,Maschile
