citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Turin,V7F0K5I9B8080M7K,Giraldez,26,Cele,true,Criminale,Maschile
Milan,XQ88I1HW601DO802,Dreher,50,Prentiss,false,Vittima,Femminile
Palermo,X33NR89H4PIG11G2,Philipeaux,50,Elisabeth,false,Criminale,Femminile
Milan,9KN5D75WI9NON528,Castillou,72,Lucretia,false,Vittima,Femminile
Naples,PLLFI53VA309LEP2,Henkmann,74,Giselbert,false,Criminale,Femminile
Venice,XAORRL3620I95N04,Lind,65,Melesa,true,Criminale,Maschile
Turin,O38SA1X94P3QDICR,Mumberson,28,Tabbatha,false,Vittima,Femminile
Bologna,3MO3O0J9015V4GI6,Servante,81,Eva,true,Criminale,Femminile
Bologna,H0LRQ27I7KRUCBOJ,Jewise,42,Seward,true,Vittima,Maschile
Rome,W9751F313VN4452U,Drake,26,Lazare,true,Vittima,Maschile
Milan,NF1DL45A61X4L23R,Cogman,60,Sibby,true,Criminale,Femminile
Naples,C2U7MQ03OENXLZ67,Connick,57,Joan,false,Criminale,Maschile
Milan,NU59LO6374X8Q643,Ubanks,55,Hertha,false,Criminale,Maschile
Rome,4OWL8G30DJ26N839,Sonschein,81,Felicia,false,Criminale,Maschile
Florence,V04P774YU3Q9J28L,Sibly,28,Kristian,true,Criminale,Femminile
Verona,8EUPQ9XHU56K5Y37,Olsson,82,Farlee,false,Vittima,Femminile
Naples,M5VNLRNQ15V14H88,McKune,72,Con,true,Criminale,Femminile
Palermo,Z76G21ZQU8TMJ847,Waters,68,Drusy,true,Vittima,Femminile
Florence,R6JIVWU9H262BD82,MacEvilly,72,Katheryn,false,Criminale,Maschile
Florence,9V1A4MU1913KE6P2,Van Leijs,80,Arie,true,Vittima,Femminile
Palermo,N7LKRD6A2K201DK8,Gohn,51,Johan,true,Criminale,Maschile
Verona,D7HAI7F55WN70BKM,Batalini,77,Hugo,true,Criminale,Femminile
Verona,NBYC0101ZO563I58,Tamplin,43,Pat,true,Criminale,Femminile
Naples,2H087Y7KJAIKNBIJ,Warnes,77,Ira,true,Vittima,Femminile
Bologna,317S0P9PSF9JU7MT,Lynes,22,Eddi,true,Vittima,Femminile
Rome,8W3WA1VX99750DF4,Loudwell,54,Dane,false,Criminale,Femminile
Genoa,YBFWX458I2856D7Z,Collimore,65,Jabez,false,Criminale,Femminile
Bologna,QPI1R03WR2NE95UQ,Gayne,37,Brunhilda,false,Vittima,Femminile
Palermo,B588GMZFJ2QY9N83,Kindleysides,85,Fred,false,Criminale,Maschile
Milan,PR5W31I2IWDV45CD,Nannoni,79,Oates,false,Criminale,Femminile
Verona,X8TZW341F4JJIP3N,Hellens,50,Jo,false,Criminale,Maschile
Turin,59G1BXJN2322X7C0,Hingeley,16,Amanda,true,Vittima,Maschile
Genoa,4JO9G5UL3OYX2GKK,Hedden,28,Henrietta,false,Criminale,Maschile
Bologna,3NW9Y71U739G3FU3,Braid,28,Harrie,false,Criminale,Femminile
Rome,VH4CB8LJNI866K9G,Bowne,57,Gwenette,false,Criminale,Maschile
Milan,5191403U9872HR81,Crutchley,28,Melantha,false,Vittima,Maschile
Bologna,464CA9236C27M95V,Causley,88,Lissie,true,Vittima,Maschile
Bologna,89NY25Z38E341426,Hoyes,59,Halette,true,Vittima,Maschile
Palermo,522NW2752VKGYO2P,Iacopetti,64,Jacquelyn,false,Criminale,Maschile
Venice,596YM57666A89NW3,Sealey,42,Sherrie,false,Criminale,Femminile
Turin,53PX49M5890A5A27,Murdoch,40,Kristy,false,Vittima,Femminile
Bologna,12G2I1HFN464987N,Burnes,49,Leopold,true,Vittima,Femminile
Turin,29PE8B1931N504ZC,Cubbinelli,59,Haze,false,Criminale,Maschile
Naples,PEFP82C385N6MEA3,Fairclough,77,Andriette,false,Vittima,Femminile
Milan,2OG12755VB854D23,Drew-Clifton,60,Jewell,false,Vittima,Maschile
Verona,89XSVGP2J59HBDH9,Tassel,34,Mikol,false,Vittima,Femminile
Palermo,050G3CM1458D2ATK,De Bischof,23,Fabe,true,Criminale,Maschile
Florence,7K3S0311L8838T5B,Scaddon,49,Christoforo,true,Vittima,Maschile
Venice,R21ML1WSM4N6471I,Swatman,63,Anthony,true,Criminale,Maschile
Milan,E921YD6B7JJ88MU3,Tudhope,89,Corney,false,Vittima,Femminile
Milan,A24047XBWDKU64O9,Rosoni,90,Hurleigh,false,Vittima,Maschile
Naples,K7X37GTY00XH4890,Jewis,65,Paddy,true,Vittima,Maschile
Florence,DTMF54W0U74MZM2Y,Vanyushkin,31,Val,true,Criminale,Maschile
Milan,L1A4F873JL0JC82J,Lunam,14,Amandie,false,Criminale,Maschile
Naples,9CWS3J3O89H39542,Merrilees,24,Herve,false,Criminale,Maschile
Palermo,F82IYVUOJ07M03VZ,Thoms,54,Onfroi,true,Vittima,Femminile
Verona,9Z7U49L97K2NCL5E,Clement,28,Sybila,true,Criminale,Femminile
Milan,I0O2B45699467834,Bouchier,71,Derry,false,Criminale,Maschile
Milan,99X50O7KS0UCY0G4,Lehrer,33,Roz,false,Vittima,Maschile
Naples,07RQU866S676934U,Edworthie,88,Krystalle,false,Vittima,Femminile
Milan,QP0CWP881EIETAW8,Benzie,48,Sebastien,false,Vittima,Femminile
Genoa,R322KB0T0BX6S214,Harpin,48,Garvin,true,Criminale,Femminile
Palermo,Z6N4O47Y2BP2FGW7,Margerison,77,Drucie,false,Vittima,Maschile
Turin,38630QP8MBV8BN77,Brownsey,60,Madlen,false,Criminale,Maschile
Verona,ZV106S0QKK46E5OQ,Blasius,42,Erinn,true,Criminale,Maschile
Bologna,20U05TK76XK21KQG,Hundall,27,Brigham,false,Vittima,Maschile
Naples,V059M76X5H2N2802,Bestwerthick,46,Danice,true,Criminale,Maschile
Bologna,P98VBG392095I46R,Clacey,63,Bambie,false,Criminale,Maschile
Genoa,9CU2HS0H20KV8M9K,Byford,69,Rowland,false,Criminale,Maschile
Florence,SNZA5490F1GLPB1R,Tobin,71,Kippie,false,Vittima,Femminile
Milan,CX4E3ISET349L4RZ,Buckle,78,Opaline,true,Criminale,Maschile
Venice,Z266QO6TUD9GH6NJ,Curdell,58,Babara,true,Criminale,Maschile
Bologna,B65DJ05342R5Y962,Tebald,16,Carry,false,Vittima,Femminile
Palermo,5ZY0K42B569AJZ83,Kaming,37,Zebadiah,true,Vittima,Maschile
Rome,122P25I4VZ98887O,Beaten,46,Ailina,false,Criminale,Femminile
Genoa,G31S8R67LXRZCKA4,Rembrandt,64,Corinne,true,Criminale,Femminile
Milan,4Q2G3K9XD09WV653,Sheahan,84,Allison,false,Criminale,Femminile
Venice,XT9ZEL2ILOBQO4GN,McGrae,37,Gerrard,false,Vittima,Maschile
Milan,R7R10421F2F460GU,Cancelier,46,Thebault,true,Criminale,Femminile
Palermo,420W8VHLEK8V3YHP,Langhorn,20,Davina,true,Vittima,Maschile
Florence,ID4T699D8837YMNJ,Mountlow,22,Georgina,false,Vittima,Maschile
Milan,3805AS077O59M33E,MacGiany,75,Mose,true,Vittima,Maschile
Rome,W9MG587B92T4S6UG,Bigglestone,28,Julienne,false,Criminale,Femminile
Florence,336IY7A2PWB6G8I8,Vuitton,90,Ianthe,false,Vittima,Femminile
Rome,H451E9476K1BT1EF,Reddick,54,Reeva,false,Vittima,Femminile
Bologna,6W23P96TOS9I40HS,Machent,35,Patin,true,Criminale,Femminile
Rome,06D9T6GBBBDW6S6Y,Adamovitch,75,Raeann,false,Criminale,Maschile
Milan,6S359EIO38576D9W,Manz,14,Barri,true,Vittima,Maschile
Florence,N76730F284620Y26,Eshmade,88,Pepito,true,Vittima,Femminile
Palermo,I4O1Q33WW14051HV,O' Brian,59,Jobye,false,Criminale,Femminile
Naples,4NFQ72M82MN4E0K7,Paternoster,15,Monty,false,Vittima,Maschile
Florence,0DQOX905H7JQJ279,Glisane,62,Miof mela,false,Vittima,Maschile
Palermo,6TP197N7JFQS1L3N,Ruvel,51,Zsa zsa,true,Criminale,Femminile
Milan,6276AM2BO1SN8CR8,Anniwell,82,Markos,true,Vittima,Maschile
Naples,9X2AD0WLJN6Q37SQ,Scimonelli,90,Ira,true,Criminale,Femminile
Milan,OZV10C846AG1549X,Clemmow,71,Lacy,true,Criminale,Femminile
Venice,4402S3O4NC07Q544,Arnaudet,17,Casar,true,Vittima,Maschile
Florence,8U81TEV7DKKPK7YZ,Vennart,61,Finn,false,Vittima,Maschile
Palermo,69B747YT3V5N513B,Imort,30,Agna,true,Vittima,Maschile
Naples,4YI78NU96NAZ7159,Faro,37,Joyann,false,Criminale,Maschile
Bologna,07EXM395A094WFVL,Coltherd,15,Ollie,false,Criminale,Maschile
Palermo,0845I0M6U1U7D6Z9,Beddard,49,Janelle,true,Criminale,Maschile
Rome,G7073IPD5Y1ES6XI,Letford,19,Tammy,false,Vittima,Femminile
Florence,2M6QQO290869L7SI,Espadero,66,Sansone,true,Criminale,Femminile
Verona,7PV9CU3GBG21BOF8,Miguet,78,Gwendolin,false,Vittima,Maschile
Rome,V9WBQXA2U68OL699,Dissman,44,Tandi,true,Vittima,Femminile
Naples,77E8G0945R278227,Giannazzo,43,Rora,false,Criminale,Femminile
Naples,4R105TH0W00MOL09,Laidler,82,Thebault,true,Criminale,Maschile
Palermo,SX23V095G42PEI90,Prevost,88,Gabriel,false,Vittima,Maschile
Palermo,KH9960651FJ600PN,McAlpin,70,Maddi,true,Criminale,Femminile
Rome,3PDYH555GVVGK74L,McGlashan,21,Louis,false,Vittima,Maschile
Verona,G9625M71PGR3595X,Jeanesson,18,Elora,true,Vittima,Maschile
Venice,MD4996BO8CTI2473,Mullender,73,Armando,true,Criminale,Maschile
Florence,7VC6I710ME5I4FDE,Chiechio,49,Fancy,true,Vittima,Femminile
Verona,3CC72091SY2QAV58,Varvara,30,Hugibert,true,Vittima,Maschile
Milan,K214PP9LA1L0E76T,Emmer,52,Inga,false,Criminale,Femminile
Florence,5EAFXUG3TT9N543V,Upwood,25,Jayme,true,Vittima,Femminile
Florence,V58G431SP6H8K7VR,Roake,66,Kirsten,false,Criminale,Maschile
Turin,3DBU52R09G79OO5I,Gerrietz,52,Zeke,true,Vittima,Maschile
Turin,K72YP94335323DXR,Billanie,65,Silvester,true,Criminale,Maschile
Bologna,O5969IU6VHT951B2,Mingard,86,Arie,false,Criminale,Maschile
Milan,75221923827S64TZ,Hritzko,23,Caresse,false,Criminale,Maschile
Turin,LL06XD5078S37243,McGonigle,22,Cecil,true,Criminale,Maschile
Milan,V3KBK992W1UI82WT,Hlavac,50,Melisa,true,Criminale,Femminile
Rome,3K03Q8D2NJ4V4JS6,Gieraths,40,Gabriela,true,Criminale,Femminile
Palermo,BOG9AA7K1BI0BRE2,Guiet,34,Morris,false,Vittima,Maschile
Milan,OX12RCUA8R9JZTO4,Widdall,54,Dukey,false,Vittima,Femminile
Genoa,MWWJ1MPY624FH64H,Gascoyen,45,Grady,false,Vittima,Maschile
Venice,4A6A3EI1R9506U11,Farncombe,40,Danny,true,Vittima,Femminile
Venice,VCB2062DET95HVQN,Edwins,89,Jennilee,true,Criminale,Femminile
Turin,84V63PR877164Z7M,Eastam,57,Caresa,true,Vittima,Femminile
Florence,6UHRH06E9EO4W7V7,Hazard,75,Melisande,false,Criminale,Femminile
Rome,4H496EOO0BI8H00Y,Pilling,57,Arvie,true,Criminale,Femminile
Milan,6B91F76WA3430H4K,Drinkhall,62,Cordula,true,Vittima,Femminile
Florence,20F5N9WM1U2SH02T,Delle,69,Saunders,true,Criminale,Femminile
Venice,B3TM9M8U01Y4EEXO,Guyonnet,86,Rozelle,false,Criminale,Maschile
Verona,M3893NY22DSD7210,Chatten,46,Viole,true,Criminale,Femminile
Verona,48L8Y55V229UF7GW,Whistlecraft,16,Regan,false,Vittima,Maschile
Palermo,BVI977LZ8J9JN044,Frawley,15,Torre,true,Criminale,Femminile
Rome,1V245QK42K7LM15I,Salterne,86,Hervey,true,Criminale,Maschile
Palermo,0U520VTKKB48V012,Eglaise,63,Iver,true,Criminale,Femminile
Genoa,E3ECA4Z68R91ODQW,Leftly,53,Aimee,true,Criminale,Maschile
Naples,0MWU5N7IBHQP4LM4,Van Castele,22,Raven,true,Criminale,Maschile
Naples,GNY92O63M19QNX64,Eagle,24,Gayler,true,Criminale,Femminile
Bologna,9GGKU8GH22M43FR9,Piggford,73,Lynn,false,Criminale,Femminile
Verona,U1ZF1BF9P9ULS677,Iamittii,36,Carree,true,Vittima,Femminile
Naples,89SQ0W991W3ON09Y,Jaegar,40,Ketti,true,Criminale,Femminile
Florence,HM1CI97RRXK8I97H,Gauntley,32,Cora,true,Criminale,Maschile
Palermo,9976N3014WHSWGFE,Rylatt,75,Hillary,false,Vittima,Femminile
Bologna,780Z366OA6Y1L192,Santori,79,Essa,true,Vittima,Femminile
Florence,C9TI8G11NBKAUUT4,Figgures,16,Kynthia,false,Vittima,Maschile
Venice,5N76C1QYJS9UA75U,Corballis,89,Kania,false,Criminale,Femminile
Turin,8OY0AAM9V5FOHL2A,Stancliffe,50,Savina,false,Vittima,Maschile
Turin,UO25JS1UF02AE30K,Crepin,76,Nananne,true,Criminale,Maschile
Genoa,O1E6QPF80O2T695N,Winson,89,Mal,false,Criminale,Femminile
Turin,C9N4EF89K8WBH5UA,Nottram,75,Minne,true,Criminale,Maschile
Bologna,9Y36U8SEKN0GISVH,Daud,20,Freedman,false,Criminale,Femminile
Florence,CO315GGC71ISNRP9,Croster,67,Patric,true,Criminale,Maschile
Florence,7MXKT1HVF290YH6X,Edgler,78,Roch,false,Vittima,Maschile
Bologna,N631UGV6N989H9XK,Regitz,76,Frances,true,Vittima,Femminile
Palermo,3YJP0GET4DW1997S,Rowthorne,60,Mauricio,false,Vittima,Femminile
Rome,4273TN6KGLG31J26,Hempshall,50,Emilio,false,Criminale,Maschile
Genoa,120069XZR4352A4L,Camelli,51,Cecily,false,Vittima,Maschile
Genoa,2N6ECD0IJ4L51AB0,Bonnin,26,Georgiana,true,Criminale,Femminile
Rome,2Q21S9925PMJL9U0,Wattam,20,Estele,true,Criminale,Maschile
Venice,1YU49FUZ2U12699X,Rae,64,Sukey,false,Criminale,Maschile
Bologna,67KRJU7A92TU78IG,Uebel,50,Wayne,false,Vittima,Femminile
Palermo,21900UL20S0MZ9JO,Welbeck,88,Bran,false,Vittima,Femminile
Rome,A63JJ911GO9XVMT2,Macrae,29,Dionisio,true,Criminale,Femminile
Palermo,69K35K18183MB1X1,Phipson,35,Leonelle,false,Criminale,Femminile
Venice,73IQELKM1609Y2H8,Hawkswell,46,Patrizia,false,Vittima,Maschile
Milan,WD8185W91C77P465,Halliwell,68,Aliza,false,Vittima,Femminile
Verona,QB0ZT5HEARTN28HI,Eilhermann,30,Eachelle,false,Criminale,Femminile
Venice,1HGSNPXP495Z8H67,Kegg,28,Marlyn,true,Vittima,Femminile
Milan,N57FK160H2CG3Z81,Corradeschi,24,Marys,true,Vittima,Femminile
Milan,30RA1987S02P32T2,Srutton,26,Samson,false,Vittima,Femminile
Turin,E00C3W05PDHXK5Z9,Megarry,34,Bee,false,Vittima,Femminile
Genoa,3JPN3NQ9MH0HEIZX,King,87,Eduard,false,Criminale,Femminile
Verona,UVZ972W196KB3Y13,Kamiyama,45,Linn,true,Vittima,Maschile
Genoa,6888G29K8VD4T84X,Tomaszynski,45,Wolfie,true,Vittima,Femminile
Turin,5WQ72X5EEWXEPQV1,Abels,71,Jeralee,true,Criminale,Femminile
Naples,818WCC74XVJH64KE,Livens,35,Dud,true,Criminale,Femminile
Genoa,M6NGH1ZE9M93JZ90,Rivalland,88,Kane,true,Vittima,Femminile
Verona,H794AZ79HMU25373,Hellwig,72,Erna,false,Vittima,Maschile
Florence,M10773WB6CFIW1FK,Tattersdill,21,Verney,false,Criminale,Maschile
Venice,T44M05X0NSEXJ36U,Bedminster,56,Nydia,true,Vittima,Maschile
Florence,H8QY100Y61Z63S2I,Scarlett,18,Chery,false,Vittima,Maschile
Rome,3JU924CN3CWBB6F5,Crewes,68,Eduardo,false,Criminale,Femminile
Florence,O10C9S7AYYVYY5T9,MacGorman,90,Ruy,false,Vittima,Maschile
Palermo,AB1XJT057M69MY8R,Khadir,21,Fifine,true,Criminale,Maschile
Naples,1T1A43C6K997U84I,Downage,76,Lanette,true,Criminale,Femminile
Florence,35F980A953O11ESZ,Dimitru,70,Malvina,false,Vittima,Maschile
Rome,6BZMCKJZFWDAV62M,Berget,74,Harman,true,Vittima,Maschile
Venice,D25527J651AMFU4L,Stearne,83,Devlin,true,Criminale,Maschile
Venice,CO3M06T730GJ1LCM,Foye,33,Hoebart,true,Vittima,Maschile
Palermo,9V4SN72BU65AZ1LG,Ackermann,57,Bette-ann,false,Vittima,Maschile
Verona,N2253N1E1Q8V960P,Aylen,70,Claire,true,Criminale,Femminile
Turin,K7306147A4YG73X8,Morillas,85,Blair,false,Vittima,Femminile
Milan,HV8X70C03746FL8E,Fagan,50,Archibold,false,Vittima,Femminile
Milan,983T8T4Q960M2ZRK,Boothman,65,Axel,false,Criminale,Maschile
Verona,EV5MO8R4CTL2I3NY,Roelofsen,67,Loralee,true,Criminale,Maschile
Verona,WC6XA845A8LOK1EY,Jugging,29,Roderic,false,Criminale,Maschile
Genoa,98FB3HEVADEQPF90,Dosdell,36,Del,true,Vittima,Maschile
Genoa,FI2M4GQ07S8Q8B9D,Rean,41,Hephzibah,true,Criminale,Maschile
Naples,6S3O1N636JS44I47,Duxbarry,49,Romonda,true,Criminale,Femminile
Genoa,8KZ34N8LL4K6Q233,Sywell,80,Franny,true,Criminale,Femminile
Bologna,K744N6WZIX0X0JAG,Westraw,45,Marti,false,Vittima,Femminile
Rome,4NF8723LM502L2HJ,Dowding,60,Farlay,false,Vittima,Maschile
Bologna,1V7ZAPXH2UP3MV63,Bes,72,Genia,true,Vittima,Maschile
Milan,8AS1FZSR9P567TPH,Mozzetti,52,Francene,false,Criminale,Maschile
Florence,690X1RQX1T677A1L,Nicklin,51,Sibylla,false,Criminale,Femminile
Florence,V54XXZC6869HIJ8C,Riddiough,18,Silvie,false,Vittima,Maschile
Turin,T04QA3T8C610P9RH,Pittway,16,Sela,false,Criminale,Femminile
Florence,X38C3R889X5EQOD6,Cowoppe,18,Fayette,false,Vittima,Maschile
Genoa,W81657PA8987QGPN,Novis,88,Fanchette,false,Vittima,Maschile
Venice,845Z6098H8L9394Q,Scrimshire,40,Dyann,true,Vittima,Femminile
Venice,F02451327463GEQ6,Ferretti,32,Stormie,false,Criminale,Femminile
Florence,25HF4Y1V063X7Y3B,Harbison,54,Jemmy,false,Criminale,Maschile
Palermo,6QN5I6JG05Y9YIX5,Tompkiss,14,Berkeley,true,Criminale,Maschile
Florence,98JPWM926IR8BQSV,Falck,37,Griselda,false,Criminale,Femminile
Rome,N35IG1C4AIY3CC6V,Reucastle,59,Korella,false,Vittima,Maschile
Bologna,F364W4CV73MHR93Q,Brodbin,64,Gare,true,Criminale,Femminile
Turin,7M74TKL51Z7L15C2,Madgewick,14,Nickie,true,Vittima,Femminile
Naples,T90GB77RK0NIHR5X,Jarlmann,34,Alvinia,true,Vittima,Maschile
Naples,L505S9U6OR716TF7,Hawkes,87,Gallard,false,Criminale,Femminile
Palermo,24O9M4Q043EIWK2G,Wolfarth,49,Cicely,true,Vittima,Maschile
Venice,70W1837I0ZX5N36F,O'Carmody,43,Cathryn,true,Vittima,Femminile
Verona,1S6U0QV2M3UL7F5W,Lempke,29,Andros,false,Criminale,Femminile
Venice,S935F620H40MN910,O'Cullen,71,Jarrod,true,Vittima,Maschile
Milan,3GAQ882S23AE8BFG,Burnip,42,Aloisia,true,Criminale,Femminile
Bologna,214909Q31EJ85872,Tibbetts,53,Symon,true,Criminale,Femminile
Bologna,9F3Z19P7LO2WNS9V,Doonican,37,Michale,true,Criminale,Maschile
Naples,31Y6A23TWXUL8TVW,Brine,88,Luke,true,Vittima,Maschile
Genoa,MG462FUWQH0J6X86,Sellors,16,Martainn,false,Vittima,Maschile
Bologna,76KV20SXK4R2NXUE,Woolatt,60,Micheil,false,Vittima,Femminile
Turin,0H1CIT5AQ3NIR7EF,Mash,21,Stacia,true,Criminale,Maschile
Turin,5R0V8G97GR197X39,Gariff,14,Toby,false,Vittima,Maschile
Turin,QS99POAHOO1FG4BH,Wearing,63,Bill,false,Vittima,Femminile
Florence,V67P2OFKGU5O3FAB,Chatenier,22,Jessy,false,Vittima,Femminile
Turin,S5C7W7K1S5UZG08V,O'Henehan,23,Torrence,true,Criminale,Maschile
Turin,6TXTA903612US5D8,Canellas,78,Waite,false,Vittima,Maschile
Naples,X14JDR04NWS85F41,McNee,35,Lorie,false,Criminale,Maschile
Rome,VVC24DMIG6PR4C9S,Anthona,14,Hayes,false,Criminale,Maschile
Bologna,I0E975MH2DOZZP8Y,Mayer,83,Emilee,true,Criminale,Femminile
Turin,32086W3W9013DO9O,Colquhoun,52,Essie,false,Criminale,Femminile
