citta,codiceFiscale,cognome,eta,nome,precedenti,ruolo,sesso
Turin,Z972S43L3R3C1F7O,Cable,39,Russ,true,Vittima,Maschile
Rome,WP1W4B424ZSOH3I5,Arbuckel,84,Saundra,true,Criminale,Femminile
Milan,493O6964W56KBGL4,Eddie,32,Roderick,true,Criminale,Maschile
Milan,XYOFZ5AE42JJ5G23,Andrea,78,Grantley,false,Criminale,Maschile
Palermo,C022Z1HXQ2B3QX8P,Huntington,90,Clerissa,true,Vittima,Femminile
Verona,QX884K6FWOSG4V23,Wikey,45,Jessee,true,Criminale,Femminile
Turin,QX4L6MC5UVPI11W3,Gaynor,52,Quinlan,false,Criminale,Maschile
Naples,2WVZ5STGB7TWGWC7,Sibylla,66,Junette,false,Criminale,Maschile
Venice,195EDXNOWWQB86TL,Dicken,38,Cassey,false,Vittima,Maschile
Verona,UJC2HZG5C4QEHLOU,Comley,21,Bennie,true,Vittima,Femminile
Verona,75SFV8GI278T8ZGN,Byrde,61,Lura,true,Vittima,Maschile
Bologna,SA85JUB0Y9OPZ6Y8,Le Quesne,66,Leopold,true,Criminale,Maschile
Palermo,WGT4M1LB361F27HX,Janaway,26,Carolee,true,Criminale,Femminile
Verona,1UE9ZS9VTTS75Y5W,Philippet,50,Ardyce,true,Vittima,Femminile
Verona,BJE1V27H3QX70Q8Y,Iggalden,79,Jodi,true,Vittima,Maschile
Florence,5RYN41OEY016L9BW,Maddox,61,Nadya,true,Criminale,Maschile
Rome,31YK3TMJ24VYZ3P9,Ewer,57,Meryl,false,Vittima,Femminile
Turin,2MGH6ROOF66KVQ57,Walcot,54,Patrick,false,Vittima,Femminile
Verona,5ZG4AB9WS27974Y0,Whitechurch,39,Dolli,true,Vittima,Femminile
Venice,001Y8851U59207ND,Fifield,59,Malynda,true,Criminale,Femminile
Turin,5366HFL93AV648I2,Bryce,16,Audra,true,Vittima,Maschile
Venice,L8XU79Y937N1G0A6,Gordon,36,Abby,false,Criminale,Maschile
Verona,RBJ10BSGP77XQR02,Beavers,65,Orv,false,Vittima,Maschile
Genoa,5585S5SK01885I87,McGlade,72,Gibb,false,Vittima,Femminile
Genoa,UFIV9ZX24XB6756B,Duthy,44,Alix,true,Vittima,Maschile
Palermo,71G8HL1NFSS4U2XN,Steinhammer,44,Chickie,false,Criminale,Femminile
Milan,E3W0944420OSEP2G,Kimbley,18,Bobbye,false,Criminale,Femminile
Palermo,99Q025615W6AT0VZ,Surcomb,25,Amery,false,Criminale,Femminile
Verona,C070C8JOFUH6ODI8,Aslam,20,Tera,true,Vittima,Femminile
Milan,PM47K3QM5199NNH6,Chalder,20,Selma,true,Criminale,Femminile
Rome,30OT385QY6W89BIO,Haburne,58,Whitby,true,Criminale,Maschile
Palermo,93V0338V171342LN,Bilney,59,Westbrooke,true,Vittima,Maschile
Florence,OK8S0UQ366LT8PT8,Mingauld,80,Peri,true,Vittima,Maschile
Milan,Z176J1JL0D6Z53WE,Renzullo,75,Mel,true,Vittima,Maschile
Verona,28QE4MN5FF7E9O4J,Ferrarotti,50,Say,true,Criminale,Maschile
Florence,OK6E1M97Y76SQ38O,Waring,84,Herrick,true,Vittima,Femminile
Bologna,J5YQ76AR1Z322CQ1,Matas,89,Porter,false,Criminale,Maschile
Turin,063Z46216R455P3S,Pacher,38,Benton,true,Criminale,Maschile
Genoa,13W55E69SP4U2555,Trainor,39,Dalli,true,Vittima,Femminile
Verona,77KYDU450OCF60O5,Gonsalo,15,Robenia,true,Criminale,Femminile
Naples,083N95L29OPU908R,Baise,70,Colin,true,Criminale,Femminile
Turin,6HIX80VYJ80F29I3,Sperrett,86,Cinderella,false,Criminale,Femminile
Florence,3U7Q1NAXS241V23G,Kitcat,68,Sylas,true,Vittima,Maschile
Bologna,1O7Y960LY01C511Q,Brigge,81,Westbrooke,false,Criminale,Femminile
Florence,UI7BNO886CC4L1TW,Charnley,69,Tedmund,true,Criminale,Maschile
Palermo,PDS82VQ80D1V8SQR,Baylay,21,Eartha,false,Vittima,Femminile
Bologna,4SCDK7C837E5R03F,Ambroz,89,Lucienne,false,Vittima,Femminile
Turin,8P749RA30HJN6IQ1,Grewe,44,Simonne,true,Criminale,Maschile
Venice,EXLV58DT1PX93T3M,Stansell,49,Ronna,false,Criminale,Maschile
Turin,W161778616MCH31Y,Burstow,38,Dru,true,Criminale,Femminile
Rome,3Y044DS1QF4295QM,Tommasi,24,Eustacia,true,Vittima,Femminile
Florence,22ZJW6PO408J53FK,Faint,47,Amye,true,Criminale,Maschile
Turin,9U8QZB36736DW3LQ,Edgley,21,Garwood,false,Vittima,Femminile
Florence,MIA93RD523FH9NM9,Konertz,37,Davin,true,Vittima,Femminile
Bologna,V9240Z94L87MD8AC,Akroyd,87,Bennie,true,Vittima,Maschile
Genoa,59XB6GHDF884X216,Vaan,15,Dallis,false,Criminale,Maschile
Florence,7A9OC7BWW452723M,Ferentz,15,Adiana,true,Vittima,Maschile
Venice,11DNHV7Y7DHDL8C2,Playfoot,78,Forest,false,Vittima,Femminile
Rome,8H9F0S5KAC8A152L,Teggart,70,Rudolf,true,Criminale,Maschile
Venice,58WVY486NRW95RQP,Gaskins,78,Amalia,false,Criminale,Maschile
Bologna,7V9P1KV0AJ45Q163,Eagleton,26,Verile,true,Vittima,Femminile
Naples,845LS6X0W97DHD5K,Fiske,39,Biddy,true,Vittima,Femminile
Turin,V2VU544OX582WEK8,Oven,25,Jephthah,true,Criminale,Maschile
Bologna,F0U8MCLW027J3609,Farlambe,17,Kaia,false,Vittima,Femminile
Genoa,3U03YAMG1OAHHB0V,Trower,17,Isacco,false,Vittima,Femminile
Verona,5BGC7GG0A66YU5GX,Zealander,55,Fifine,true,Criminale,Femminile
Rome,247G4M6YJ7F724YC,Oakley,33,Donnie,false,Vittima,Maschile
Rome,7R4PUHPU3BS1TO90,Bodega,77,Mabelle,false,Criminale,Maschile
Venice,DLG81F376VG3D1NX,Trevon,63,Allister,true,Criminale,Femminile
Milan,92C479ACPZ29PS8X,Trusse,33,Westbrook,true,Vittima,Maschile
Turin,2H8O4I73CHX5POLS,Pietz,51,Xena,false,Vittima,Maschile
Venice,Z58CU300STMQ2Y64,Brownrigg,84,Abram,true,Vittima,Femminile
Florence,V7G1IE6876615872,Reding,27,Rorie,false,Criminale,Femminile
Naples,G07U50CJLXPIJV2C,Dearn,80,Terencio,false,Criminale,Femminile
Florence,593OG7UE41F544E9,Syder,86,Michelle,true,Criminale,Maschile
Venice,JC1Z2HXNH42R0623,Alcalde,77,Bernete,true,Vittima,Maschile
Genoa,63RGZ136ODPJUYA9,Birtwell,20,Guthrey,true,Criminale,Maschile
Naples,3834XS66EUF8UD40,Strafen,56,Boothe,true,Vittima,Maschile
Genoa,410TZE7N2DN1D0HV,Hane,44,Flor,true,Vittima,Femminile
Florence,6OB4M8IG2A6L0N3Z,Whild,49,Caye,false,Criminale,Femminile
Bologna,51EU60AM695PZVX7,Spearman,30,Rori,false,Criminale,Maschile
Naples,12H01CC4ETF1RE52,Beminster,20,Jackson,false,Vittima,Maschile
Turin,GXAW1WVGNRQ9JRT4,Greenalf,52,Vivianne,false,Criminale,Femminile
Genoa,H9I51U399K10ARE2,Marusik,14,Ali,false,Vittima,Maschile
Genoa,X498C437V0C6J9RO,Lowres,27,Denise,true,Vittima,Femminile
Florence,CN60D763R80K675N,Siege,66,Rivy,true,Criminale,Maschile
Turin,L56U0O98O8K55J4J,Tejada,74,Marijn,true,Vittima,Femminile
Palermo,62V1VF6T3501A3QF,Carleton,37,Elsi,false,Vittima,Femminile
Turin,5KL750LLEFSQO4EK,Synnot,14,Luke,false,Criminale,Femminile
Palermo,9D3HRUNN06RHB9B0,Canby,23,Anders,true,Vittima,Femminile
Naples,GC7GU1QXNWMLB7GI,Cruden,48,Guy,true,Criminale,Maschile
Florence,01C5410RYDDDZZDY,Bille,39,Obidiah,true,Vittima,Maschile
Turin,LY2Q806CS5472LX9,Tregien,36,Dmitri,true,Criminale,Maschile
Palermo,0P86Z2CM9B0FT6LS,Dammarell,76,Boyd,true,Criminale,Femminile
Genoa,HS7BQFY173I5922J,Mowson,65,Samson,false,Criminale,Femminile
Verona,Z39O93JK7MN2406K,Cozins,80,Tybalt,false,Criminale,Femminile
Venice,ERMC5CG10J966EM3,Likely,23,Barnie,false,Criminale,Maschile
Rome,3IR6GI002CN5HH8U,Seiffert,17,Gleda,true,Criminale,Maschile
Rome,U983DE9A55FE7HR7,Shaddock,38,Tobias,false,Vittima,Femminile
Milan,350P5425M39QZLQV,Cardiff,67,Elsey,true,Vittima,Femminile
Turin,14M4TF206GCG051Z,Joney,44,Ware,false,Vittima,Maschile
Venice,EI625266PR3799N9,Inworth,17,Persis,false,Vittima,Femminile
Florence,9IQ4JX5544U6K86A,Shelf,51,Fletcher,false,Criminale,Maschile
Milan,0TM0ZMU84N64573R,Campos,42,Nikolai,true,Vittima,Femminile
Milan,MLV4B539QKED3J5I,Reignolds,26,Rudiger,true,Criminale,Maschile
Rome,514JHYS028844J84,Couchman,38,Jenn,false,Criminale,Maschile
Florence,280U5KQ9MI5PG4K4,Huddart,34,Koo,true,Vittima,Femminile
Turin,6URKOB8N9C4ZZ8WR,Trower,38,Ardenia,false,Criminale,Femminile
Rome,6KJ4C71Z93WGV5L1,McFarlan,50,Effie,false,Criminale,Maschile
Milan,GASIS086GJOSQLZ5,Bythell,30,Angie,false,Criminale,Maschile
Palermo,OKQ482FQG91VCV45,Arnott,27,Quinlan,false,Vittima,Maschile
Genoa,C64KD47S39PV2CH2,Postans,86,Bevon,false,Criminale,Femminile
Rome,T43D1YCWKWP4R19Z,McDonough,63,Garvin,false,Criminale,Femminile
Florence,9N51I838CR1Q9G34,Boanas,76,Eugenius,true,Criminale,Femminile
Genoa,PKPYOTY8TC30H721,Remer,82,Penelope,false,Criminale,Maschile
Rome,513G7H3EQCESW1YS,Swanger,20,Misha,true,Criminale,Maschile
Naples,IU81TQ185ZL5LSS4,Knevit,25,Amitie,true,Criminale,Femminile
Venice,72TV1E01WUGAD3ZX,Dent,52,Ingrid,true,Criminale,Maschile
Venice,4TONSP3846DRG7HB,Clayborn,56,Hoyt,false,Vittima,Femminile
Naples,6S8V4C3O872GC9L8,Oldcroft,56,Raphael,true,Criminale,Femminile
Genoa,NO0S6P0H6TGE1MK2,Deware,23,Moshe,false,Criminale,Maschile
Florence,6E34059J9LZ4U360,Sheach,52,Ginger,true,Vittima,Maschile
Turin,QLF8I29D77C8G02K,Hagan,16,Loise,false,Vittima,Maschile
Florence,OPJ4808B80DJGZ48,Blakeston,21,Hadrian,true,Vittima,Femminile
Palermo,ZZVFA47KY17B52F4,Sketchley,79,Alika,false,Criminale,Femminile
Rome,FEWFD543L66Y2V02,Boddam,31,Ynez,false,Vittima,Maschile
Venice,N28HSKUH90P6W1F6,Pomfrett,50,Gregoor,false,Criminale,Femminile
Naples,CRAO8GKV2F30LL92,Fawdrie,64,Nikoletta,false,Criminale,Maschile
Venice,5DWX8D126W6PU9CA,Gannaway,48,Julieta,true,Criminale,Maschile
Turin,M643R197K6Z17G1Y,Booker,65,Sela,false,Criminale,Femminile
Palermo,GGR79895M72X85CK,Habbes,88,Hillary,true,Criminale,Femminile
Genoa,JP6MK7A20ZI22L7U,Hampstead,90,Laurie,false,Vittima,Maschile
Naples,9MM1P5B7KJC5CN97,Huygens,32,Timi,false,Vittima,Femminile
Venice,JS82Y6X86Y6G3773,Cowdery,41,Ruperto,true,Vittima,Maschile
Palermo,DTNM1R0TJD45516H,Crosetti,23,Elinor,false,Criminale,Femminile
Palermo,56HKP8440MX4H25Q,Bougen,75,Essy,false,Vittima,Maschile
Palermo,L60UC34X6BZX18I8,Wasiel,14,Bryan,true,Criminale,Femminile
Venice,BLQZV6PQ52M14708,Cribbins,87,Jobi,false,Criminale,Maschile
Bologna,62FX940E25S6E708,Senecaux,34,Averil,true,Criminale,Femminile
Venice,153PB0F07M56RPPX,Isley,26,Fulton,false,Vittima,Femminile
Naples,08649WUXFY35QL07,Vear,29,Mikaela,true,Vittima,Maschile
Turin,A6X40P0CO1MJ7PO9,McCuthais,78,Archy,false,Criminale,Maschile
Milan,6FO2645JH2XH3F8K,Leger,50,Katerine,false,Criminale,Maschile
Turin,0H35QLTH1Z50C970,Wennam,43,Ashly,false,Vittima,Maschile
Bologna,4566L3108X480OR4,Lynas,27,Alena,false,Vittima,Femminile
Verona,R4JEN0EGOG08SW99,Denty,24,Trisha,false,Criminale,Femminile
Rome,E82P0Y3LTA8C9H8Y,Milmore,90,Lars,true,Vittima,Maschile
Venice,29BGZK046VX71Z2B,Restorick,15,Becki,true,Vittima,Maschile
Rome,990HN45RD2S4Y7AB,Tappin,47,Alick,false,Vittima,Maschile
Turin,TO46671714I14Y2G,Belchambers,78,Maurine,false,Vittima,Maschile
Venice,1153FD42FGK19VN5,Yakutin,14,Josie,true,Criminale,Maschile
Florence,KXS1GZ79D721Z0V5,Merrin,83,Jeremiah,true,Vittima,Femminile
Bologna,0IO9872VWG71EPU8,McGucken,73,Mehetabel,false,Vittima,Femminile
Genoa,167VNMQNZ91F19BV,Ateggart,69,Ronni,true,Criminale,Maschile
Rome,I72W435SCO5P5H15,Christon,60,Dell,true,Criminale,Maschile
Bologna,489X0JLP98XWL837,Glaze,85,Loralie,false,Vittima,Femminile
Bologna,3974W018O1QO3J4Z,Eversley,78,Keene,false,Vittima,Maschile
Florence,B61EUYR3CXQ74J26,Saipy,25,Trisha,false,Criminale,Maschile
Venice,G0911M6G197LTV80,Palluschek,79,Fawn,true,Vittima,Maschile
Verona,54P8CPVCQ7ERXK04,Heindrich,73,Herve,true,Vittima,Femminile
Florence,7WVG0M29DR892F6P,Kelberman,15,Dena,true,Criminale,Femminile
Milan,92LI65H5C31S985C,Lambard,52,Anthia,true,Vittima,Femminile
Florence,0WHD79XE8W84DD3T,Ayce,74,Mohammed,true,Criminale,Maschile
Verona,ADIX09648E5R352B,Maddyson,73,Reuven,true,Criminale,Maschile
Rome,6RW41F154204I0BZ,Steedman,57,Paddy,true,Vittima,Maschile
Naples,9H3GDWA601HOCVHJ,Olle,71,Joscelin,true,Vittima,Maschile
Naples,F5LC4TC2SOP5DXPH,Cay,66,Arabella,false,Criminale,Maschile
Milan,45VY6TK406M9291D,Edwins,73,Paolina,false,Vittima,Femminile
Palermo,3RF6Q100007W70X8,Bate,62,Sayre,false,Vittima,Maschile
Rome,L4E1NN80BE6346K2,Croyser,73,Cacilie,true,Criminale,Femminile
Milan,N1ZH8AOF7726V8JX,Lowder,30,Halli,true,Vittima,Femminile
Venice,B946109714B85OL7,Yeardley,51,Tawsha,true,Vittima,Femminile
Milan,J714IZ44977581YU,Mayberry,83,Alick,false,Criminale,Femminile
Turin,91BE693H3MC3YXY7,Caws,14,Richmound,false,Criminale,Femminile
Verona,74A066E22167I6D4,MacAvddy,84,Sayers,true,Criminale,Maschile
Bologna,O50M3KY32V741LKN,Abrahart,22,Denver,true,Vittima,Femminile
Florence,M44B6X69Z602AYZP,Owbrick,77,Tyne,true,Criminale,Maschile
Verona,O61954W4WWF93UV1,Scirman,18,Joline,true,Criminale,Femminile
Rome,FG4F874C97TQUO8L,Ganderton,83,Evelina,true,Criminale,Femminile
Venice,5FU6Z71S2C4Y1F39,Mudle,44,Westley,false,Vittima,Femminile
Rome,LPS4S2TX86TZJ7MK,Nowaczyk,20,Dominick,true,Vittima,Femminile
Bologna,P7X588JB05P4096Y,Lewin,18,Timothee,true,Vittima,Femminile
Genoa,1K13K9073JCOJ04F,Sillars,27,Augustin,false,Criminale,Femminile
Rome,0M5D9DWFX2BWFT70,Conti,18,Linnet,true,Criminale,Femminile
Naples,8SNJ67L85HATE8PB,Gladwish,29,Alverta,true,Vittima,Maschile
Bologna,U7TB5704T7K3TR68,MacKeever,63,Maxie,false,Criminale,Femminile
Florence,WEBS53031PPOB5UC,Shewan,78,Baxy,true,Vittima,Femminile
Palermo,0A0BMLSJ6D3HVEKD,Cotte,74,Erny,true,Vittima,Femminile
Genoa,C0Z02016N190NT7L,Haggidon,73,Berton,true,Vittima,Femminile
Rome,507VI20NDX288RN6,Biagi,77,Cordie,true,Criminale,Femminile
Turin,7W6MF9R18Y20DF1F,Kenforth,81,Kinnie,true,Criminale,Maschile
Palermo,0416493900JALH51,Dirand,28,Ealasaid,false,Criminale,Femminile
Milan,VB61298S1BCO95GK,Ludron,37,Dominick,false,Criminale,Maschile
Venice,81WKPOCM1ZKCS2OZ,Cranke,16,Sunshine,true,Vittima,Maschile
Palermo,117GD3ZZ0CM7657Z,Weeke,52,Trenton,false,Criminale,Maschile
Naples,92VL07Z39N96422M,Brando,46,Adelbert,true,Vittima,Maschile
Genoa,6OR4SP634QW04H1O,Edling,19,Crysta,true,Vittima,Femminile
Genoa,C0UC084TGK62TQRV,Howkins,34,Skyler,false,Criminale,Femminile
Naples,6FN8V2WR935368I0,Gunstone,86,Mickie,false,Vittima,Femminile
Bologna,11MKJW27FEDPWAJ9,Van Der Vlies,85,Cristiano,false,Vittima,Maschile
Bologna,36677YO5I66AN301,Tong,69,Lorilee,false,Criminale,Maschile
Venice,WZISN1IT6GI4678S,Ackerman,73,Leyla,false,Vittima,Femminile
Florence,PKIB5330Z0CN36H8,Daspar,68,Anatole,true,Criminale,Maschile
Florence,B7P9GKHTWHQ837Z2,Grellier,52,Jeff,false,Criminale,Femminile
Naples,RC291K4GHIGBWRMT,Avann,28,Amabel,true,Criminale,Femminile
Rome,B85899X13R9NV784,Ionn,39,Armin,false,Vittima,Femminile
Verona,JF99CS7TP1777252,Rafter,71,Kip,true,Vittima,Femminile
Milan,95XPVRIJ19DK16X2,Puddephatt,56,Beatrix,false,Vittima,Maschile
Genoa,44RX789M9B1G58W7,Finnis,41,Julia,false,Criminale,Maschile
Venice,MS72W1CXN74E68G9,Gudgion,54,Tera,false,Vittima,Maschile
Turin,TVPNQAO15B36T8P0,Jerok,89,Raimundo,false,Vittima,Femminile
Venice,0210J7X0I88J7QS7,Pesselt,86,Scarface,true,Vittima,Femminile
Naples,8C32RYHV4TSAYMJZ,Ollerearnshaw,27,Willey,false,Criminale,Femminile
Palermo,Z7096E52ZD7C2X5L,Grimster,29,Norry,false,Vittima,Femminile
Rome,2YQ048WFCRV1478L,Bake,43,Ricky,false,Criminale,Femminile
Palermo,O535G9LUX3OBAULL,Barnfather,85,Karena,false,Criminale,Maschile
Palermo,7QPBRD5T83QF7UBZ,Grice,24,Darrel,true,Criminale,Maschile
Venice,11Y5KAO22X7J2E77,Hargreave,35,Layne,true,Criminale,Maschile
